-73.34933998457765
-27.21178779160772
44
111111111111111100000000000000000000000000000000	0.9765572620115798
111111111111001111000000000000000000000000000000	0.004816053238585013
111111110011111100000011000000000000000000000000	0.003899289075544427
111111111111110000110000000000000000000000000000	0.0035329314754065618
111111111100111100110000000000000000000000000000	0.0027574161986836988
111111110011111111000000000000000000000000000000	0.002248126735518612
111111110111101101000010000000000000000000000000	0.0018128566775765503
111111111011011110000001000000000000000000000000	0.0018007433174973579
111111111011101101000001000000000000000000000000	0.0007897784619984775
111111110111011110000010000000000000000000000000	0.000786958174390937
111111111111001100001100000000000000000000000000	0.0007846143450256823
111111110011001111000011000000000000000000000000	4.8523177846800725e-05
111111111111000011110000000000000000000000000000	1.7423234392607404e-05
111111110011110000110011000000000000000000000000	1.4106618876934317e-05
111111111100001111110000000000000000000000000000	1.3598652870024848e-05
111111110000111100110011000000000000000000000000	1.1010069023611574e-05
111111110011001100000000000000000000000000000000	1.0986898243319446e-05
111111111100110000000000000000000000000000000000	9.975618284849773e-06
111111110011110011110000000000000000000000000000	8.13314079325593e-06
111111111111111111000011000000000000000000000000	7.5647731010652805e-06
111111110111100001110010000000000000000000000000	6.558446356149475e-06
111111111011010010110001000000000000000000000000	6.514623353892998e-06
111111110000111111110000000000000000000000000000	6.347831630931444e-06
111111110100101101110010000000000000000000000000	5.118799033191984e-06
111111111000011110110001000000000000000000000000	5.084595636625097e-06
111111111011101110000010000000000000000000000000	4.940242836634538e-06
111111110111011101000001000000000000000000000000	4.908366229428672e-06
111111111111111111001100000000000000000000000000	4.378387504864254e-06
111111110011001100001111000000000000000000000000	3.09528043816789e-06
111111111011100001110001000000000000000000000000	2.8572141087201528e-06
111111110111010010110010000000000000000000000000	2.8470110379469546e-06
111111111111000000111100000000000000000000000000	2.8385316698037775e-06
111111110111101110000001000000000000000000000000	2.583535547757982e-06
111111111011011101000010000000000000000000000000	2.5730659564542046e-06
111111111000101101110001000000000000000000000000	2.2300258358636586e-06
111111110100011110110010000000000000000000000000	2.2220624454548244e-06
111111111100001100111100000000000000000000000000	2.21544438698543e-06
111111110011001111001100000000000000000000000000	1.8064232710049376e-06
111111110111011101001110000000000000000000000000	1.2174998034293873e-06
111111111011101110001101000000000000000000000000	1.208056471873924e-06
111111111011011101001101000000000000000000000000	3.963268416711951e-07
111111110111101110001110000000000000000000000000	3.937795642075592e-07
111111110011000011110011000000000000000000000000	1.7554430136394778e-07
111111110000001111110011000000000000000000000000	1.370104978081563e-07
0.0	
0.0	0.0	
0.0	0.0	0.0	
0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
