NELEC	22
ENUC	56.638886
NBASIS	16

OEI
261.367231	
8659.105688	263155.770768	
-25.902655	-787.727882	-33.761419	
397.424472	12084.829462	-44.552973	542.555070	
-150.970697	-4586.619948	13.706865	-210.631526	43.836956	
-108.262264	-3263.794608	9.732510	-149.981629	48.382177	27.683554	
1702.969541	51728.100758	-156.585902	2371.026697	-901.308852	-640.731427	10160.807454	
-5465.814080	-166003.837203	497.348506	-7622.326325	2890.010774	2050.299408	-32628.952533	104702.862112	
10002.398440	303786.227076	-907.479427	13956.254648	-5292.256376	-3760.450566	59714.311755	-191625.144388	350663.720685	
8751.206219	265785.876159	-793.401254	12212.047521	-4630.906992	-3291.607757	52245.350790	-167655.300787	306807.768348	268419.798132	
-1124.547299	-34136.101533	102.002254	-1568.407267	594.695075	422.317801	-6706.412551	21531.793198	-39400.837842	-34471.076687	4416.221266	
1556.072941	47270.888607	-141.337415	2171.158025	-823.633966	-585.470133	9290.538738	-29817.585265	54567.480355	47743.845613	-6131.433886	8480.585608	
1255.582993	38152.448908	-114.098750	1752.133705	-664.788120	-472.708056	7499.097646	-24065.417736	44045.111100	38534.987789	-4948.974221	6853.577066	5520.869050	
-38.607322	-1215.030937	3.668972	-55.586285	21.313880	16.030508	-239.477581	772.416187	-1408.918817	-1231.051538	158.642056	-218.893796	-176.428776	-5.531716	
1902.756415	57801.678065	-172.791450	2655.193015	-1007.120456	-715.988551	11362.071988	-36463.051291	66722.481890	58377.803430	-7497.216475	10382.910818	8380.428739	-267.648421	12685.225104	
2002.687002	60823.101656	-181.810547	2794.072894	-1059.716615	-753.086164	11955.777261	-38366.269017	70210.521871	61425.698777	-7888.714340	10925.528672	8818.321442	-281.791763	13359.320386	14046.598141	

OVERLAP
1.000000	
0.248362	1.000000	
0.000000	0.028557	1.000000	
0.025151	0.306362	0.236704	1.000000	
0.000002	0.039483	0.000000	0.000275	1.000000	
0.040039	0.380501	0.000275	0.021460	0.236704	1.000000	
0.011203	0.164835	0.054425	0.477094	0.000307	0.008447	1.000000	
0.000000	0.000000	-0.030741	-0.252158	0.064098	0.439249	-0.182434	1.000000	
0.000000	0.000000	-0.018029	-0.147888	-0.018243	-0.125014	-0.012590	0.000000	1.000000	
0.000000	0.000000	-0.031441	-0.257902	0.002311	0.015836	-0.074896	0.000000	0.000000	1.000000	
0.028158	0.185278	0.000000	0.000000	0.000683	0.031812	-0.354385	-0.029874	-0.115903	-0.202123	1.000000	
0.016514	0.108663	0.000000	0.000000	0.000061	0.002840	0.158516	-0.115903	0.099772	-0.118543	0.000000	1.000000	
0.028799	0.189498	0.000000	0.000000	0.000314	0.014620	0.070991	-0.202123	-0.118543	-0.038979	0.000000	0.000000	1.000000	
-0.064213	-0.318180	-0.000683	-0.031812	0.000000	0.000000	-0.011134	-0.272531	0.141306	-0.017899	-0.042474	-0.004520	-0.023265	1.000000	
0.018276	0.090556	-0.000061	-0.002840	0.000000	0.000000	0.000803	0.141306	0.183748	0.005094	-0.004520	0.007747	-0.002077	0.000000	1.000000	
-0.002315	-0.011471	-0.000314	-0.014620	0.000000	0.000000	-0.002907	-0.017899	0.005094	0.223319	-0.023265	-0.002077	-0.002542	0.000000	0.000000	1.000000	

MOCOEFF
-0.000351	0.004231	-0.994006	-0.027334	0.003332	-0.000188	0.006010	-0.002569	-0.002992	-0.004261	0.000477	-0.003001	-0.003381	0.000227	0.000307	0.000432	
0.000348	0.002707	-0.003266	-0.000477	-0.994157	-0.027166	0.000116	0.009767	-0.007757	-0.004931	-0.000431	0.000161	0.000029	0.006058	-0.001761	0.000151	
-0.997093	-0.012425	-0.000186	0.004354	0.000557	0.005542	0.001491	-0.010633	0.018754	0.016369	0.002059	0.000443	0.001213	-0.001097	0.000101	-0.000275	
-0.112897	0.219781	-0.171663	0.606390	-0.137493	0.468198	0.089584	0.072860	-0.118264	-0.102004	0.016200	0.066972	0.083609	-0.120051	0.027461	-0.007706	
-0.047836	0.110067	0.155037	-0.558133	-0.174867	0.607881	-0.104416	0.198092	0.000338	0.073720	0.034110	-0.058948	-0.056338	-0.119226	0.049729	0.019181	
0.122219	-0.411970	-0.031175	0.140400	-0.074110	0.336727	0.361254	0.120336	0.127987	0.191460	-0.501126	-0.022321	-0.190726	0.178804	0.038481	0.117308	
0.011575	-0.036682	-0.002337	0.011078	-0.016827	0.085889	-0.021920	0.069498	0.372053	-0.339217	0.155117	0.449964	-0.381103	0.172036	0.251383	-0.268498	
-0.045003	0.129775	-0.030022	0.158611	0.100720	-0.531417	0.040964	0.412165	0.019156	0.073081	-0.086113	-0.155512	-0.320640	-0.542785	0.296335	0.048342	
0.044502	-0.103986	-0.093818	0.482148	-0.031825	0.168262	-0.348486	-0.065737	0.101111	0.126791	0.315424	-0.489782	-0.411294	0.297551	0.038169	0.196447	
-0.000754	0.012231	0.000204	-0.002206	-0.002503	0.010198	0.005417	0.054249	0.199648	-0.157847	-0.166352	-0.566898	0.423089	0.138123	0.378161	-0.490735	
0.016919	-0.137747	-0.000187	0.003063	0.001497	0.005226	-0.020820	0.025030	-0.068994	-0.125925	0.096584	0.166772	0.350703	0.127174	0.659959	0.654210	
0.002405	-0.012857	0.000585	-0.004209	0.000282	-0.000796	0.010176	0.204855	0.625504	-0.566921	-0.070244	-0.253941	0.226864	-0.170844	-0.508781	0.455497	
-0.076320	0.426637	0.130123	-0.870787	0.024187	-0.151609	1.049229	-0.106924	-0.209191	-0.271534	0.440333	-0.416093	-0.351711	0.217229	0.048323	0.130113	
-0.139027	0.798670	0.053769	-0.353391	0.019638	-0.112953	-0.518933	-0.431963	-0.382729	-0.598040	-0.868811	-0.126129	-0.436045	0.169717	0.115295	0.195620	
-0.113999	0.811195	-0.018511	0.145465	0.121197	-0.939684	-0.064655	1.138927	-0.216475	0.154696	-0.084996	0.164806	0.160317	0.915456	-0.279837	0.012614	
-0.117784	0.542251	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.323595	0.592177	0.518102	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	

ERI
0 0 0 0 4.7471525
1 0 0 0 0.0148189
1 0 1 0 0.0001017
1 0 1 1 -0.0154524
1 1 0 0 0.2414565
1 1 1 0 -0.0154524
1 1 1 1 4.7541775
2 0 0 0 -0.0015830
2 0 1 0 -0.0000045
2 0 1 1 -0.0002139
2 0 2 0 0.0000009
2 0 2 1 0.0000001
2 0 2 2 -0.0000909
2 1 0 0 -0.0004389
2 1 1 0 0.0000167
2 1 1 1 -0.0053098
2 1 2 0 0.0000001
2 1 2 1 0.0000059
2 1 2 2 -0.0011257
2 2 0 0 0.4010485
2 2 1 0 -0.0002156
2 2 1 1 0.4486857
2 2 2 0 -0.0000909
2 2 2 1 -0.0011257
2 2 2 2 3.5276440
3 0 0 0 0.3169516
3 0 1 0 0.0010431
3 0 1 1 0.0000989
3 0 2 0 -0.0000487
3 0 2 1 -0.0000001
3 0 2 2 0.0016080
3 0 3 0 0.0322715
3 0 3 1 0.0000354
3 0 3 2 0.0000488
3 0 3 3 0.0075392
3 1 0 0 0.0026935
3 1 1 0 -0.0008988
3 1 1 1 0.2669619
3 1 2 0 0.0000001
3 1 2 1 -0.0002484
3 1 2 2 0.0033785
3 1 3 0 0.0000354
3 1 3 1 0.0217259
3 1 3 2 0.0000518
3 1 3 3 0.0058614
3 2 0 0 0.0079802
3 2 1 0 -0.0000005
3 2 1 1 0.0077354
3 2 2 0 0.0000167
3 2 2 1 -0.0000426
3 2 2 2 0.1853365
3 2 3 0 0.0000488
3 2 3 1 0.0000518
3 2 3 2 0.0125896
3 2 3 3 0.0075812
3 3 0 0 0.6293849
3 3 1 0 0.0004217
3 3 1 1 0.4835186
3 3 2 0 -0.0004045
3 3 2 1 -0.0007073
3 3 2 2 0.4484017
3 3 3 0 0.0075392
3 3 3 1 0.0058614
3 3 3 2 0.0075812
3 3 3 3 0.4079466
4 0 0 0 -0.3038612
4 0 1 0 -0.0009899
4 0 1 1 -0.0030730
4 0 2 0 0.0000514
4 0 2 1 0.0000033
4 0 2 2 -0.0036006
4 0 3 0 -0.0299558
4 0 3 1 -0.0001977
4 0 3 2 -0.0000919
4 0 3 3 -0.0101363
4 0 4 0 0.0278590
4 0 4 1 -0.0000449
4 0 4 2 -0.0000244
4 0 4 3 0.0072750
4 0 4 4 -0.0079051
4 1 0 0 0.0021706
4 1 1 0 -0.0011950
4 1 1 1 0.3534564
4 1 2 0 -0.0000008
4 1 2 1 -0.0003333
4 1 2 2 0.0060105
4 1 3 0 -0.0001839
4 1 3 1 0.0281889
4 1 3 2 0.0001217
4 1 3 3 0.0092522
4 1 4 0 -0.0000449
4 1 4 1 0.0366125
4 1 4 2 0.0000440
4 1 4 3 0.0079707
4 1 4 4 0.0121798
4 2 0 0 0.0033502
4 2 1 0 -0.0000002
4 2 1 1 0.0032171
4 2 2 0 0.0000092
4 2 2 1 -0.0000204
4 2 2 2 0.0820242
4 2 3 0 0.0000077
4 2 3 1 0.0000147
4 2 3 2 0.0054651
4 2 3 3 0.0035938
4 2 4 0 -0.0000244
4 2 4 1 0.0000440
4 2 4 2 0.0024767
4 2 4 3 -0.0004015
4 2 4 4 0.0020600
4 3 0 0 -0.3335863
4 3 1 0 -0.0021500
4 3 1 1 0.3049832
4 3 2 0 0.0001727
4 3 2 1 -0.0003691
4 3 2 2 0.0423147
4 3 3 0 -0.0060269
4 3 3 1 0.0053154
4 3 3 2 0.0003197
4 3 3 3 -0.0366781
4 3 4 0 0.0072750
4 3 4 1 0.0079707
4 3 4 2 -0.0004015
4 3 4 3 0.1581217
4 3 4 4 0.0168122
4 4 0 0 0.4913134
4 4 1 0 -0.0003203
4 4 1 1 0.5674607
4 4 2 0 -0.0003136
4 4 2 1 -0.0007737
4 4 2 2 0.3704566
4 4 3 0 0.0060055
4 4 3 1 0.0079354
4 4 3 2 0.0051995
4 4 3 3 0.3632657
4 4 4 0 -0.0079051
4 4 4 1 0.0121798
4 4 4 2 0.0020600
4 4 4 3 0.0168122
4 4 4 4 0.3495328
5 0 0 0 0.0144434
5 0 1 0 0.0000622
5 0 1 1 -0.0042709
5 0 2 0 0.0000094
5 0 2 1 0.0000032
5 0 2 2 -0.0067079
5 0 3 0 0.0039372
5 0 3 1 -0.0000307
5 0 3 2 -0.0001704
5 0 3 3 -0.0070535
5 0 4 0 -0.0035226
5 0 4 1 -0.0000895
5 0 4 2 -0.0000620
5 0 4 3 0.0031617
5 0 4 4 -0.0052552
5 0 5 0 0.0007797
5 0 5 1 -0.0000508
5 0 5 2 0.0002851
5 0 5 3 -0.0023939
5 0 5 4 0.0021545
5 0 5 5 0.0011894
5 1 0 0 0.0010850
5 1 1 0 -0.0005029
5 1 1 1 0.1489044
5 1 2 0 -0.0000008
5 1 2 1 -0.0001402
5 1 2 2 0.0020792
5 1 3 0 -0.0000208
5 1 3 1 0.0119503
5 1 3 2 0.0000445
5 1 3 3 0.0037151
5 1 4 0 -0.0000745
5 1 4 1 0.0155130
5 1 4 2 0.0000108
5 1 4 3 0.0035352
5 1 4 4 0.0051153
5 1 5 0 -0.0000508
5 1 5 1 0.0065567
5 1 5 2 -0.0000933
5 1 5 3 0.0013461
5 1 5 4 0.0015011
5 1 5 5 0.0015510
5 2 0 0 -0.0117954
5 2 1 0 0.0000095
5 2 1 1 -0.0137851
5 2 2 0 -0.0000171
5 2 2 1 0.0000523
5 2 2 2 -0.2345575
5 2 3 0 -0.0000636
5 2 3 1 -0.0001038
5 2 3 2 -0.0151199
5 2 3 3 -0.0125677
5 2 4 0 0.0001209
5 2 4 1 -0.0002118
5 2 4 2 -0.0065578
5 2 4 3 -0.0015263
5 2 4 4 -0.0090352
5 2 5 0 0.0002851
5 2 5 1 -0.0000933
5 2 5 2 0.0184414
5 2 5 3 -0.0002679
5 2 5 4 0.0016674
5 2 5 5 -0.0030714
5 3 0 0 0.0725393
5 3 1 0 -0.0000289
5 3 1 1 0.0750893
5 3 2 0 -0.0000769
5 3 2 1 -0.0001512
5 3 2 2 -0.0610660
5 3 3 0 0.0012426
5 3 3 1 0.0021061
5 3 3 2 -0.0000157
5 3 3 3 0.0171212
5 3 4 0 -0.0018118
5 3 4 1 0.0032865
5 3 4 2 -0.0005778
5 3 4 3 -0.0116227
5 3 4 4 0.0172711
5 3 5 0 -0.0023939
5 3 5 1 0.0013461
5 3 5 2 -0.0002679
5 3 5 3 0.0418754
5 3 5 4 -0.0154117
5 3 5 5 -0.0319090
5 4 0 0 -0.0894130
5 4 1 0 -0.0006934
5 4 1 1 0.1158761
5 4 2 0 0.0000645
5 4 2 1 -0.0001348
5 4 2 2 0.0048344
5 4 3 0 -0.0013784
5 4 3 1 0.0025366
5 4 3 2 -0.0008100
5 4 3 3 -0.0062319
5 4 4 0 0.0017676
5 4 4 1 0.0037004
5 4 4 2 0.0002630
5 4 4 3 0.0472706
5 4 4 4 0.0111167
5 4 5 0 0.0021545
5 4 5 1 0.0015011
5 4 5 2 0.0016674
5 4 5 3 -0.0154117
5 4 5 4 0.0298061
5 4 5 5 -0.0068934
5 5 0 0 0.5668282
5 5 1 0 0.0008243
5 5 1 1 0.3137090
5 5 2 0 -0.0001386
5 5 2 1 -0.0002271
5 5 2 2 0.4144801
5 5 3 0 0.0029811
5 5 3 1 0.0019541
5 5 3 2 0.0026901
5 5 3 3 0.3843676
5 5 4 0 -0.0037010
5 5 4 1 0.0029808
5 5 4 2 0.0035812
5 5 4 3 -0.0752794
5 5 4 4 0.3409095
5 5 5 0 0.0011894
5 5 5 1 0.0015510
5 5 5 2 -0.0030714
5 5 5 3 -0.0319090
5 5 5 4 -0.0068934
5 5 5 5 0.4389318
6 0 0 0 0.0100970
6 0 1 0 0.0000312
6 0 1 1 0.0005861
6 0 2 0 -0.0000030
6 0 2 1 -0.0000005
6 0 2 2 0.0010107
6 0 3 0 0.0006980
6 0 3 1 -0.0000034
6 0 3 2 0.0000219
6 0 3 3 0.0013082
6 0 4 0 -0.0006657
6 0 4 1 -0.0000069
6 0 4 2 0.0000074
6 0 4 3 -0.0006278
6 0 4 4 0.0010091
6 0 5 0 0.0000430
6 0 5 1 0.0000002
6 0 5 2 -0.0000363
6 0 5 3 0.0003012
6 0 5 4 -0.0002548
6 0 5 5 0.0002123
6 0 6 0 -0.0000244
6 0 6 1 0.0000049
6 0 6 2 0.0000473
6 0 6 3 -0.0003219
6 0 6 4 0.0007068
6 0 6 5 0.0015263
6 0 6 6 -0.0003615
6 1 0 0 -0.0010445
6 1 1 0 -0.0000689
6 1 1 1 0.0193889
6 1 2 0 0.0000007
6 1 2 1 -0.0000148
6 1 2 2 -0.0020260
6 1 3 0 -0.0000082
6 1 3 1 0.0021530
6 1 3 2 -0.0000502
6 1 3 3 -0.0012621
6 1 4 0 -0.0000071
6 1 4 1 0.0027547
6 1 4 2 -0.0000261
6 1 4 3 -0.0003315
6 1 4 4 -0.0011049
6 1 5 0 0.0000052
6 1 5 1 0.0011611
6 1 5 2 0.0000721
6 1 5 3 -0.0002694
6 1 5 4 -0.0000849
6 1 5 5 -0.0002140
6 1 6 0 0.0000049
6 1 6 1 0.0001866
6 1 6 2 0.0000621
6 1 6 3 -0.0004235
6 1 6 4 -0.0006788
6 1 6 5 -0.0000216
6 1 6 6 0.0009728
6 2 0 0 -0.0018337
6 2 1 0 0.0000010
6 2 1 1 -0.0019824
6 2 2 0 -0.0000011
6 2 2 1 0.0000062
6 2 2 2 -0.0266833
6 2 3 0 -0.0000086
6 2 3 1 -0.0000165
6 2 3 2 -0.0016333
6 2 3 3 -0.0018171
6 2 4 0 0.0000168
6 2 4 1 -0.0000346
6 2 4 2 -0.0007074
6 2 4 3 -0.0000504
6 2 4 4 -0.0012367
6 2 5 0 0.0000329
6 2 5 1 -0.0000144
6 2 5 2 0.0020197
6 2 5 3 0.0000290
6 2 5 4 0.0000850
6 2 5 5 -0.0010206
6 2 6 0 0.0000473
6 2 6 1 0.0000621
6 2 6 2 0.0002615
6 2 6 3 -0.0012294
6 2 6 4 -0.0004745
6 2 6 5 0.0017101
6 2 6 6 0.0002496
6 3 0 0 -0.0005263
6 3 1 0 -0.0000686
6 3 1 1 0.0186340
6 3 2 0 -0.0000038
6 3 2 1 -0.0000442
6 3 2 2 -0.0056025
