-1.232594095422312
-0.08561297665610855
27
11000000	0.9850115532469407
00110000	0.006533578737824446
00001100	0.0022822319124306445
00010010	0.0020852536503125894
00100001	0.002083686803750994
00000011	0.0018031246829150111
01001000	3.222083134004749e-05
10000100	3.2160772990438345e-05
00100100	2.0571326401409044e-05
00011000	1.9108170496051726e-05
00001001	1.5608677466743982e-05
00000110	1.5008947030308343e-05
11111100	1.4982578712430467e-05
01100000	1.1887667126909877e-05
10010000	1.1882654595541938e-05
11011110	4.90619686404179e-06
11101101	4.749067564854997e-06
11001111	4.1147670787739545e-06
11010001	3.187241616869121e-06
11100010	3.03094954084293e-06
01000010	2.248541871656036e-06
10000001	2.225149786185211e-06
11110011	1.8358584777295744e-06
11111001	2.7294650440900187e-07
01110100	2.302229198697164e-07
10111000	2.010849320539851e-07
11100111	1.3731250828485035e-07
0.0	
0.0	0.0	
0.0	0.0	0.0	
0.0	0.0	0.0	0.0	
