NMONOMER	1
NELEC	10
ENUC	9.194968
NBASIS	7
HOMO	2
LUMO	2
ENT	5
HF_ENERGY	-81.297487
ENERGIES
-20.828657
-1.879290
-1.222125
-1.076301
-1.003033
0.021395
0.155165

OEI
-33.343468	
-0.566564	-8.330292	
0.026083	0.042217	-7.064304	
0.201826	0.413682	0.089432	-7.664671	
0.079101	0.036646	-0.017450	0.077728	-8.081719	
-0.305530	-1.353644	-0.200624	-1.087300	-0.141996	-5.915376	
0.056182	0.165243	-1.707568	0.096915	0.055185	-0.160738	-6.083202	

ENV_OEI
-0.640408	
0.000204	-0.636366	
0.002405	-0.038619	-0.613811	
-0.003258	0.041565	-0.002805	-0.647413	
0.005006	-0.046490	-0.003606	0.014305	-0.632320	
-0.001257	-0.008989	0.023062	-0.014864	-0.009651	-0.599767	
0.002882	0.000694	-0.036786	0.025819	0.006149	-0.037833	-0.587628	

OVERLAP
1.000000	
0.236704	1.000000	
0.053978	0.474807	1.000000	
0.053978	0.474807	0.251717	1.000000	
0.000000	0.000000	-0.226162	0.171162	1.000000	
0.000000	0.000000	0.300144	-0.128471	0.000000	1.000000	
0.000000	0.000000	-0.116484	-0.330157	0.000000	0.000000	1.000000	

MOCOEFF
0.994087	0.026733	-0.006029	-0.005932	-0.000765	0.001453	-0.003911	
0.235171	-0.846437	-0.167074	-0.132858	0.074760	-0.014662	0.101764	
-0.010693	0.047072	-0.435969	0.413287	0.413834	-0.399131	-0.258587	
-0.088455	0.470561	-0.301106	-0.220040	-0.091438	-0.415521	0.686288	
-0.033857	0.153166	-0.036201	-0.046032	0.750294	0.556982	0.323371	
0.132183	-0.881475	0.915514	0.667608	0.185213	-0.386137	0.602020	
-0.024164	0.158642	0.700833	-0.977035	0.601736	-0.629159	-0.416088	

ERI
0 0 0 0 4.7441904
1 0 0 0 0.4211131
1 0 1 0 0.0593640
1 0 1 1 0.0135889
1 1 0 0 1.0123177
1 1 1 0 0.0135889
1 1 1 1 0.7315129
2 0 0 0 -0.0190606
2 0 1 0 -0.0023646
2 0 1 1 -0.0016673
2 0 2 0 0.0118695
2 0 2 1 -0.0186575
2 0 2 2 0.0015050
2 1 0 0 -0.0135441
2 1 1 0 -0.0010702
2 1 1 1 0.0038694
2 1 2 0 -0.0186575
2 1 2 1 0.1441212
2 1 2 2 -0.0133219
2 2 0 0 0.8183669
2 2 1 0 0.0050368
2 2 1 1 0.6513319
2 2 2 0 0.0015050
2 2 2 1 -0.0133219
2 2 2 2 0.6432631
3 0 0 0 -0.1576170
3 0 1 0 -0.0199561
3 0 1 1 -0.0130664
3 0 2 0 -0.0002293
3 0 2 1 0.0016778
3 0 2 2 -0.0062198
3 0 3 0 0.0260365
3 0 3 1 -0.0216447
3 0 3 2 0.0003598
3 0 3 3 0.0105772
3 1 0 0 -0.1203197
3 1 1 0 -0.0077321
3 1 1 1 -0.0036968
3 1 2 0 0.0016227
3 1 2 1 -0.0004275
3 1 2 2 0.0060485
3 1 3 0 -0.0216447
3 1 3 1 0.1343003
3 1 3 2 0.0048165
3 1 3 3 -0.0972757
3 2 0 0 -0.0202683
3 2 1 0 -0.0001425
3 2 1 1 -0.0073561
3 2 2 0 0.0028538
3 2 2 1 0.0203296
3 2 2 2 -0.0067373
3 2 3 0 0.0003598
3 2 3 1 0.0048165
3 2 3 2 0.0471102
3 2 3 3 -0.0076651
3 3 0 0 1.0038262
3 3 1 0 0.0122366
3 3 1 1 0.6915832
3 3 2 0 -0.0017472
3 3 2 1 0.0029226
3 3 2 2 0.6099321
3 3 3 0 0.0105772
3 3 3 1 -0.0972757
3 3 3 2 -0.0076651
3 3 3 3 0.7810444
4 0 0 0 -0.0599738
4 0 1 0 -0.0062272
4 0 1 1 -0.0080781
4 0 2 0 0.0004770
4 0 2 1 0.0001257
4 0 2 2 -0.0017077
4 0 3 0 0.0012644
4 0 3 1 0.0035516
4 0 3 2 -0.0000163
4 0 3 3 -0.0033795
4 0 4 0 0.0267042
4 0 4 1 -0.0315772
4 0 4 2 0.0014303
4 0 4 3 0.0108512
4 0 4 4 0.0073112
4 1 0 0 -0.0173042
4 1 1 0 -0.0039633
4 1 1 1 0.0211265
4 1 2 0 0.0000525
4 1 2 1 -0.0010127
4 1 2 2 0.0017016
4 1 3 0 0.0029227
4 1 3 1 -0.0091188
4 1 3 2 0.0004562
4 1 3 3 -0.0001042
4 1 4 0 -0.0315772
4 1 4 1 0.1414527
4 1 4 2 -0.0053499
4 1 4 3 -0.0374983
4 1 4 4 -0.0397153
4 2 0 0 0.0045546
4 2 1 0 0.0003192
4 2 1 1 0.0002046
4 2 2 0 0.0018171
4 2 2 1 -0.0030402
4 2 2 2 0.0009698
4 2 3 0 -0.0002977
4 2 3 1 0.0003309
4 2 3 2 0.0022391
4 2 3 3 0.0013857
4 2 4 0 0.0014303
4 2 4 1 -0.0053499
4 2 4 2 0.0309150
4 2 4 3 -0.0000486
4 2 4 4 0.0039580
4 3 0 0 -0.0151655
4 3 1 0 0.0013792
4 3 1 1 -0.0176999
4 3 2 0 -0.0001467
4 3 2 1 0.0006177
4 3 2 2 -0.0063166
4 3 3 0 0.0021710
4 3 3 1 -0.0040990
4 3 3 2 0.0003325
4 3 3 3 -0.0045803
4 3 4 0 0.0108512
4 3 4 1 -0.0374983
4 3 4 2 -0.0000486
4 3 4 3 0.0518454
4 3 4 4 -0.0001923
4 4 0 0 1.1130904
4 4 1 0 0.0127099
4 4 1 1 0.7441135
4 4 2 0 -0.0004690
4 4 2 1 -0.0075327
4 4 2 2 0.6369871
4 4 3 0 -0.0051476
4 4 3 1 -0.0606076
4 4 3 2 -0.0104951
4 4 3 3 0.7280614
4 4 4 0 0.0073112
4 4 4 1 -0.0397153
4 4 4 2 0.0039580
4 4 4 3 -0.0001923
4 4 4 4 0.8854006
5 0 0 0 0.2377215
5 0 1 0 0.0357245
5 0 1 1 0.0019077
5 0 2 0 0.0004928
5 0 2 1 -0.0036095
5 0 2 2 0.0005341
5 0 3 0 0.0010242
5 0 3 1 -0.0198602
5 0 3 2 0.0008005
5 0 3 3 0.0164514
5 0 4 0 -0.0019508
5 0 4 1 -0.0039842
5 0 4 2 0.0005667
5 0 4 3 0.0035378
5 0 4 4 0.0072264
5 0 5 0 0.0311113
5 0 5 1 -0.0065315
5 0 5 2 0.0008891
5 0 5 3 -0.0000198
5 0 5 4 0.0004114
5 0 5 5 -0.0082445
5 1 0 0 0.3014607
5 1 1 0 0.0070443
5 1 1 1 0.1384286
5 1 2 0 -0.0025608
5 1 2 1 0.0037381
5 1 2 2 0.0769599
5 1 3 0 -0.0171343
5 1 3 1 0.0203562
5 1 3 2 -0.0114045
5 1 3 3 0.0932119
5 1 4 0 -0.0050758
5 1 4 1 0.0089548
5 1 4 2 -0.0005571
5 1 4 3 -0.0142472
5 1 4 4 0.1510931
5 1 5 0 -0.0065315
5 1 5 1 0.0977931
5 1 5 2 0.0132396
5 1 5 3 0.0604485
5 1 5 4 0.0084471
5 1 5 5 0.0904766
5 2 0 0 0.0409616
5 2 1 0 0.0006462
5 2 1 1 0.0132971
5 2 2 0 -0.0034555
5 2 2 1 -0.0364337
5 2 2 2 0.0135779
5 2 3 0 0.0015214
5 2 3 1 -0.0174542
5 2 3 2 -0.0268842
5 2 3 3 0.0157300
5 2 4 0 0.0000001
5 2 4 1 -0.0008246
5 2 4 2 -0.0031944
5 2 4 3 0.0004745
5 2 4 4 0.0228411
5 2 5 0 0.0008891
5 2 5 1 0.0132396
5 2 5 2 0.0701271
5 2 5 3 0.0181375
5 2 5 4 0.0020239
5 2 5 5 -0.0159269
5 3 0 0 0.2209829
5 3 1 0 0.0027136
5 3 1 1 0.0956444
5 3 2 0 0.0017932
5 3 2 1 -0.0186442
5 3 2 2 0.0488890
5 3 3 0 -0.0042006
5 3 3 1 -0.0232780
5 3 3 2 -0.0066722
5 3 3 3 0.1162780
5 3 4 0 0.0023875
5 3 4 1 -0.0163107
5 3 4 2 0.0013815
5 3 4 3 0.0017637
5 3 4 4 0.1187428
5 3 5 0 -0.0000198
5 3 5 1 0.0604485
5 3 5 2 0.0181375
5 3 5 3 0.0712651
5 3 5 4 0.0023929
5 3 5 5 0.0419299
5 4 0 0 0.0275676
5 4 1 0 -0.0009138
5 4 1 1 0.0190956
5 4 2 0 0.0002386
5 4 2 1 -0.0016403
5 4 2 2 0.0054089
5 4 3 0 0.0035971
5 4 3 1 -0.0186449
5 4 3 2 -0.0001091
5 4 3 3 0.0184802
5 4 4 0 -0.0149055
5 4 4 1 0.0546948
5 4 4 2 0.0015308
5 4 4 3 0.0028123
5 4 4 4 0.0073847
5 4 5 0 0.0004114
5 4 5 1 0.0084471
5 4 5 2 0.0020239
5 4 5 3 0.0023929
5 4 5 4 0.0382220
5 4 5 5 0.0036765
5 5 0 0 0.7987315
5 5 1 0 0.0074940
5 5 1 1 0.6106112
5 5 2 0 -0.0027055
