NMONOMER	1
NELEC	10
ENUC	9.194967
NBASIS	7
HOMO	2
LUMO	2
ENT	5
HF_ENERGY	-81.999479
ENERGIES
-21.030113
-2.018445
-1.383275
-1.184718
-1.127071
-0.205917
0.014222

OEI
-33.387999	
-0.539873	-8.334191	
0.107339	0.274788	-6.960028	
-0.253601	-0.477964	-0.170515	-7.625895	
0.034308	0.010383	-0.013245	-0.029499	-8.134463	
-0.249042	-1.257804	-0.671542	0.880707	-0.026759	-6.652568	
-0.136201	-0.494889	1.468606	0.569705	-0.051101	0.441011	-6.041906	

ENV_OEI
-0.684332	
0.000630	-0.728103	
0.003434	-0.113170	-0.765657	
-0.001093	0.037347	0.059154	-0.695314	
0.002540	-0.025319	-0.002671	-0.006851	-0.677730	
0.005415	0.027714	0.139840	-0.072306	0.000492	-0.831735	
-0.004413	-0.020774	-0.014230	0.061594	-0.004928	0.080167	-0.628860	

OVERLAP
1.000000	
0.236704	1.000000	
0.053978	0.474807	1.000000	
0.053978	0.474807	0.251717	1.000000	
0.000000	0.000000	-0.144609	-0.220978	1.000000	
0.000000	0.000000	-0.290722	-0.005356	0.000000	1.000000	
0.000000	0.000000	0.222202	-0.325491	0.000000	0.000000	1.000000	

MOCOEFF
0.994215	0.026208	-0.006041	-0.005820	-0.003242	-0.002877	-0.000782	
0.227674	-0.808071	-0.230378	-0.114492	0.088886	0.113860	0.027225	
-0.045569	0.234247	-0.600711	0.360105	-0.108097	0.230203	-0.483505	
0.111737	-0.583041	0.348700	0.260677	-0.631138	-0.316417	-0.263474	
-0.014831	0.066079	-0.010583	-0.020852	-0.583174	0.671677	0.452505	
0.109727	-0.742660	0.973270	0.392157	0.503797	0.678332	-0.284421	
0.059452	-0.402561	-0.395481	1.128864	0.303387	-0.246418	0.829869	

ERI
0 0 0 0 4.7451082
1 0 0 0 0.4070521
1 0 1 0 0.0557337
1 0 1 1 0.0115638
1 1 0 0 0.9892640
1 1 1 0 0.0115638
1 1 1 1 0.7249261
2 0 0 0 -0.0814582
2 0 1 0 -0.0108458
2 0 1 1 -0.0041260
2 0 2 0 0.0113587
2 0 2 1 -0.0145684
2 0 2 2 0.0027530
2 1 0 0 -0.0807872
2 1 1 0 -0.0031468
2 1 1 1 -0.0097114
2 1 2 0 -0.0145684
2 1 2 1 0.1430841
2 1 2 2 -0.0158061
2 2 0 0 0.7696816
2 2 1 0 0.0039775
2 2 1 1 0.6315654
2 2 2 0 0.0027530
2 2 2 1 -0.0158061
2 2 2 2 0.6227464
3 0 0 0 0.1987881
3 0 1 0 0.0240319
3 0 1 1 0.0159643
3 0 2 0 -0.0022474
3 0 2 1 -0.0056777
3 0 2 2 0.0076796
3 0 3 0 0.0287950
3 0 3 1 -0.0168236
3 0 3 2 0.0022613
3 0 3 3 -0.0114003
3 1 0 0 0.1421420
3 1 1 0 0.0093052
3 1 1 1 0.0007029
3 1 2 0 -0.0048015
3 1 2 1 0.0023596
3 1 2 2 -0.0128071
3 1 3 0 -0.0168236
3 1 3 1 0.1181178
3 1 3 2 -0.0015801
3 1 3 3 0.1096732
3 2 0 0 0.0361450
3 2 1 0 -0.0007150
3 2 1 1 0.0178304
3 2 2 0 -0.0023516
3 2 2 1 -0.0309372
3 2 2 2 0.0039131
3 2 3 0 0.0022613
3 2 3 1 -0.0015801
3 2 3 2 0.0496497
3 2 3 3 0.0158505
3 3 0 0 0.9916308
3 3 1 0 0.0135819
3 3 1 1 0.6638934
3 3 2 0 -0.0054178
3 3 2 1 -0.0189840
3 3 2 2 0.5802182
3 3 3 0 -0.0114003
3 3 3 1 0.1096732
3 3 3 2 0.0158505
3 3 3 3 0.7757342
4 0 0 0 -0.0262275
4 0 1 0 -0.0025687
4 0 1 1 -0.0034647
4 0 2 0 0.0006704
4 0 2 1 0.0004708
4 0 2 2 -0.0006631
4 0 3 0 -0.0008565
4 0 3 1 -0.0018080
4 0 3 2 0.0001679
4 0 3 3 -0.0017354
4 0 4 0 0.0261516
4 0 4 1 -0.0315701
4 0 4 2 0.0058814
4 0 4 3 -0.0144097
4 0 4 4 0.0033001
4 1 0 0 -0.0060452
4 1 1 0 -0.0016587
4 1 1 1 0.0092881
4 1 2 0 0.0002204
4 1 2 1 -0.0017453
4 1 2 2 0.0006963
4 1 3 0 -0.0014404
4 1 3 1 0.0053259
4 1 3 2 -0.0005773
4 1 3 3 0.0016763
4 1 4 0 -0.0315701
4 1 4 1 0.1389516
4 1 4 2 -0.0218016
4 1 4 3 0.0495500
4 1 4 4 -0.0166824
4 2 0 0 0.0040156
4 2 1 0 0.0004205
4 2 1 1 -0.0009883
4 2 2 0 0.0006170
4 2 2 1 -0.0014267
4 2 2 2 0.0007738
4 2 3 0 0.0004321
4 2 3 1 -0.0006453
4 2 3 2 -0.0005607
4 2 3 3 0.0004531
4 2 4 0 0.0058814
4 2 4 1 -0.0218016
4 2 4 2 0.0296330
4 2 4 3 -0.0044611
4 2 4 4 0.0045015
4 3 0 0 0.0052699
4 3 1 0 -0.0008726
4 3 1 1 0.0087559
4 3 2 0 0.0002416
4 3 2 1 -0.0010346
4 3 2 2 0.0028344
4 3 3 0 0.0006400
4 3 3 1 -0.0003998
4 3 3 2 0.0000679
4 3 3 3 0.0016785
4 3 4 0 -0.0144097
4 3 4 1 0.0495500
4 3 4 2 -0.0044611
4 3 4 3 0.0577021
4 3 4 4 -0.0021351
4 4 0 0 1.1150351
4 4 1 0 0.0115486
4 4 1 1 0.7379656
4 4 2 0 -0.0022203
4 4 2 1 -0.0430191
4 4 2 2 0.6119098
4 4 3 0 0.0056461
4 4 3 1 0.0756454
4 4 3 2 0.0199245
4 4 3 3 0.7235804
4 4 4 0 0.0033001
4 4 4 1 -0.0166824
4 4 4 2 0.0045015
4 4 4 3 -0.0021351
4 4 4 4 0.8813686
5 0 0 0 0.1977029
5 0 1 0 0.0301049
5 0 1 1 -0.0029592
5 0 2 0 0.0011621
5 0 2 1 -0.0120672
5 0 2 2 0.0013643
5 0 3 0 0.0017477
5 0 3 1 0.0166665
5 0 3 2 -0.0045758
5 0 3 3 0.0166967
5 0 4 0 -0.0009490
5 0 4 1 -0.0009851
5 0 4 2 0.0007733
5 0 4 3 -0.0013720
5 0 4 4 0.0052894
5 0 5 0 0.0312707
5 0 5 1 -0.0141867
5 0 5 2 0.0041800
5 0 5 3 -0.0057869
5 0 5 4 0.0008376
5 0 5 5 -0.0107499
5 1 0 0 0.2775874
5 1 1 0 0.0044706
5 1 1 1 0.1361804
5 1 2 0 -0.0083206
5 1 2 1 0.0095118
5 1 2 2 0.0555616
5 1 3 0 0.0158881
5 1 3 1 -0.0132247
5 1 3 2 0.0288120
5 1 3 3 0.0786760
5 1 4 0 -0.0016567
5 1 4 1 0.0024423
5 1 4 2 -0.0012865
5 1 4 3 0.0052250
5 1 4 4 0.1430509
5 1 5 0 -0.0141867
5 1 5 1 0.1108834
5 1 5 2 0.0316046
5 1 5 3 -0.0340787
5 1 5 4 0.0000601
5 1 5 5 0.1108262
5 2 0 0 0.1392281
5 2 1 0 0.0024176
5 2 1 1 0.0443840
5 2 2 0 -0.0010119
5 2 2 1 -0.0596399
5 2 2 2 0.0195735
5 2 3 0 -0.0033748
5 2 3 1 0.0438994
5 2 3 2 0.0322918
5 2 3 3 0.0685407
5 2 4 0 0.0000840
5 2 4 1 -0.0012470
5 2 4 2 -0.0000016
