-2.576138907987726
-0.30210804377737227
24
11110000	0.9769770576993937
00111100	0.008347285413825893
11000011	0.008244099949358511
11000110	0.0013788003924188256
11001001	0.0013595888260800367
00110110	0.0013361816249539114
00111001	0.0013171633639742675
11001100	0.000279520970102003
00110011	0.000259292090622639
00001111	0.00013404311751554689
01101001	4.550456823919797e-05
10010110	4.463533366381415e-05
00000101	3.277417079208757e-05
00001010	3.27719133884053e-05
11111010	3.2765801273261773e-05
11110101	3.276473390424772e-05
01100110	2.7116771177585284e-05
10011001	2.703843803585357e-05
01101100	2.289280793845981e-05
10011100	2.2702606646339222e-05
01100011	2.0430133840722318e-05
10010011	2.0231140938548504e-05
10100101	2.7029712351324155e-06
01011010	2.635160681169881e-06
0.0	
0.0	0.0	
0.0	0.0	0.0	
0.0	0.0	0.0	0.0	
