NMONOMER	1
NELEC	8
ENUC	7.351144
NBASIS	12
HOMO	2
LUMO	2
ENT	5
HF_ENERGY	-35.082175
ENERGIES
-10.824748
-0.481218
-0.423778
-0.229690
0.589583
0.806378
0.922266
849736.588633
965066.596034
996478.307363
1070621.208026
1118093.717900

OEI
-18.382792	
-0.272024	-4.283039	
-0.000000	-0.000000	-3.741919	
-0.103208	-0.146770	-0.000000	-4.066126	
-0.268390	-0.190050	-0.000000	-0.482235	-3.046648	
-0.000000	-0.000000	0.850896	-0.000000	0.000000	-3.638449	
-0.198086	-0.799277	-0.000000	0.425176	0.098182	0.000000	-3.157226	
0.104897	-0.067473	-0.000000	-0.109338	0.459123	0.000000	0.064979	849733.045996	
-0.000000	-0.000000	0.073684	0.000000	0.000000	-0.117871	-0.000000	0.000000	965063.927369	
-0.005113	0.021143	-0.000000	-0.004641	-0.002466	0.000000	0.017008	0.002812	-0.000000	996475.313678	
-0.035723	0.191159	0.000000	-0.042841	-0.105536	-0.000000	-0.172815	0.193591	-0.000000	0.124738	1070618.836990	
0.101365	-0.079634	-0.000000	-0.215014	0.459623	0.000000	0.025022	-0.960651	0.000000	0.034507	0.333135	1118090.057682	

ENV_OEI
-4.910995	
-0.509201	-0.600759	
-0.000000	-0.000000	-0.122699	
-0.205599	0.091755	0.000000	-0.399262	
-0.473805	-0.096649	-0.000000	-0.121807	-0.172832	
-0.000000	-0.000000	0.195705	-0.000000	0.000000	-0.335052	
-0.388326	0.145030	0.000000	-0.220375	-0.006123	-0.000000	-1.058468	
0.225147	-0.015361	-0.000000	-0.065734	0.069574	0.000000	-0.009718	-0.558848	
0.000000	0.000000	-0.062701	0.000000	-0.000000	0.034830	-0.000000	0.000000	-0.718858	
0.018208	0.475601	0.000000	-0.453209	0.055618	-0.000000	-1.470129	0.127321	-0.000000	-18.548137	
-0.055585	-0.045454	-0.000000	0.011605	-0.021296	-0.000000	0.082490	-0.236675	-0.000000	1.672940	-0.775460	
0.213853	-0.014993	-0.000000	0.000411	0.081771	0.000000	0.048407	0.145051	-0.000000	0.177472	0.099242	-0.382904	

OVERLAP
1.000000	
0.248362	1.000000	
0.061767	0.488736	1.000000	
0.061767	0.488736	0.167856	1.000000	
0.000000	0.027047	0.005362	0.005362	1.000000	
0.027047	0.301519	0.096511	0.096511	0.248362	1.000000	
0.000000	0.000000	0.259000	0.259000	-0.015125	-0.113119	1.000000	
0.000000	0.000000	-0.380474	0.380474	0.000000	0.000000	0.000000	1.000000	
0.000000	0.000000	0.073326	0.073326	-0.042713	-0.319437	0.000000	0.000000	1.000000	
0.015125	0.113119	0.064594	0.064594	0.000000	0.000000	0.112775	0.000000	-0.151526	1.000000	
0.000000	0.000000	-0.051506	0.051506	0.000000	0.000000	0.000000	0.166433	0.000000	0.000000	1.000000	
0.042713	0.319437	0.093323	0.093323	0.000000	0.000000	-0.151526	0.000000	-0.261465	0.000000	0.000000	1.000000	

MOCOEFF
-0.996521	-0.018364	0.008883	0.008883	-0.001626	0.008235	0.020540	-0.000000	0.002230	-0.002505	0.000000	0.003791	
-0.179375	0.557470	0.055928	0.055928	-0.046045	0.082304	-0.450662	-0.000000	-0.198552	0.181764	0.000000	0.344487	
-0.000000	0.000000	-0.525856	0.525856	-0.000000	0.000000	-0.000000	0.446256	0.000000	0.000000	-0.128441	0.000000	
-0.073733	0.212098	0.261752	0.261752	0.041478	-0.117775	-0.395148	-0.000000	0.685445	-0.015949	0.000000	-0.298198	
-0.157711	1.043525	-0.922335	-0.922335	-0.004686	0.038172	0.404575	0.000000	0.399652	0.015838	-0.000000	0.004024	
-0.000000	0.000000	-0.803378	0.803378	0.000000	-0.000000	0.000000	-1.169991	0.000000	-0.000000	0.111967	-0.000000	
-0.137948	0.825639	-0.090559	-0.090559	0.129865	-0.779254	-0.234015	0.000000	-0.827833	-0.323942	-0.000000	-0.903126	
