NMONOMER	1
NELEC	8
ENUC	7.676927
NBASIS	12
HOMO	2
LUMO	2
ENT	5
HF_ENERGY	-35.883415
ENERGIES
-10.848997
-0.818225
-0.430342
-0.213906
0.586829
0.776711
0.822012
849736.545195
965066.399512
996478.179840
1070621.090509
1118093.673304

OEI
-18.444191	
0.216453	-4.502859	
-0.000000	0.000000	-4.098171	
0.188432	-0.118595	0.000000	-4.203654	
-0.153907	0.293354	-0.000000	0.402398	-3.040694	
-0.235598	0.891831	-0.000000	-0.233091	-0.170370	-3.754781	
-0.000000	0.000000	0.785539	-0.000000	-0.000000	-0.000000	-3.441180	
0.115630	0.053387	0.000000	0.035710	0.003065	0.016099	0.000000	849732.968914	
0.000000	0.000000	-0.131665	0.000000	-0.000000	-0.000000	-0.023435	-0.000000	965063.556392	
-0.005016	-0.023127	0.000000	0.002025	-0.003063	0.013393	0.000000	0.001089	-0.000000	996474.982286	
-0.037950	-0.197716	0.000000	0.067871	0.119694	-0.136507	-0.000000	0.148425	-0.000000	0.134368	1070618.565826	
0.112390	0.078366	0.000000	0.127369	0.003743	-0.001897	-0.000000	-0.841934	-0.000000	0.037774	0.320720	1118089.993203	

ENV_OEI
-4.971178	
0.406275	-0.514959	
-0.000000	0.000000	-0.370975	
0.366681	0.078616	-0.000000	-0.545656	
-0.309561	0.297866	-0.000000	-0.146871	-0.665356	
-0.479362	0.022540	-0.000000	0.213924	0.311057	-0.860865	
-0.000000	0.000000	0.129068	0.000000	0.000000	-0.000000	-0.408641	
0.221777	0.008497	-0.000000	0.043622	0.044363	0.021963	0.000000	-0.650361	
0.000000	0.000000	0.138894	0.000000	-0.000000	-0.000000	0.142509	0.000000	-0.741341	
0.015011	-0.265975	0.000000	0.632969	1.348671	-0.957800	-0.000000	0.126769	0.000000	-18.556446	
-0.055040	0.048639	-0.000000	-0.009248	-0.041605	0.074175	0.000000	-0.221094	-0.000000	1.669058	-0.805049	
0.210838	-0.006577	-0.000000	-0.033206	-0.028148	0.046923	0.000000	0.068608	-0.000000	0.177569	0.116763	-0.482848	

OVERLAP
1.000000	
0.248362	1.000000	
0.061767	0.488736	1.000000	
0.061767	0.488736	0.167856	1.000000	
0.000000	0.027047	0.038545	0.038545	1.000000	
0.027047	0.301519	0.378700	0.378700	0.248362	1.000000	
0.000000	0.000000	-0.155576	-0.155576	-0.015125	-0.113119	1.000000	
0.000000	0.000000	0.380474	-0.380474	0.000000	0.000000	0.000000	1.000000	
0.000000	0.000000	-0.219667	-0.219667	-0.042713	-0.319437	0.000000	0.000000	1.000000	
0.015125	0.113119	0.044121	0.044121	0.000000	0.000000	0.112775	0.000000	-0.151526	1.000000	
0.000000	0.000000	0.268260	-0.268260	0.000000	0.000000	0.000000	0.166433	0.000000	0.000000	1.000000	
0.042713	0.319437	0.279473	0.279473	0.000000	0.000000	-0.151526	0.000000	-0.261465	0.000000	0.000000	1.000000	

MOCOEFF
-0.996661	-0.016331	0.006512	0.006512	-0.001355	0.006668	0.027480	0.000000	0.007921	-0.002256	0.000000	0.003210	
0.141994	-0.327047	-0.272084	-0.272084	0.028262	0.042213	0.315880	-0.000000	0.222548	-0.171092	0.000000	-0.287447	
-0.000000	-0.000000	-0.448616	0.448616	-0.000000	0.000000	-0.000000	-0.606408	-0.000000	0.000000	0.341617	0.000000	
0.127997	-0.513145	-0.124360	-0.124360	-0.056637	0.233965	0.303130	0.000000	-0.677046	0.029834	0.000000	0.377922	
-0.106285	0.654776	-0.891999	-0.891999	-0.117567	0.702151	-0.240194	-0.000000	0.161430	0.164373	-0.000000	0.600725	
-0.168105	1.029499	-0.420789	-0.420789	0.085376	-0.518790	-0.370506	-0.000000	-0.934628	-0.284751	-0.000000	-0.692351	
-0.000000	0.000000	-0.945875	0.945875	0.000000	-0.000000	-0.000000	1.087992	-0.000000	-0.000000	0.326402	-0.000000	
0.084288	-0.388040	0.000000	0.000000	-0.012325	0.049401	-0.608823	-0.000000	0.000000	0.744813	0.000000	-0.291146	
0.000000	-0.000000	0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	0.000000	-1.000000	-0.000000	
-0.000564	0.002599	0.000000	0.000000	1.025611	-0.216380	0.004077	0.000000	-0.000000	0.053739	-0.000000	0.092871	
-0.018947	0.087226	0.000000	0.000000	-0.019715	-0.850780	0.136854	-0.000000	0.000000	0.334096	-0.000000	0.355391	
0.081637	-0.375837	0.000000	0.000000	0.011610	-0.229166	-0.589676	0.000000	-0.000000	-0.509850	-0.000000	0.308002	

ERI
0 0 0 0 3.5235981
1 0 0 0 -0.1892280
1 0 1 0 0.0201295
1 0 1 1 0.0058282
1 1 0 0 0.6423022
1 1 1 0 0.0058282
1 1 1 1 0.5912511
2 0 0 0 0.0000000
2 0 1 0 0.0000000
2 0 1 1 0.0000000
2 0 2 0 0.0092033
2 0 2 1 0.0108404
2 0 2 2 -0.0000000
2 1 0 0 0.0000000
2 1 1 0 0.0000000
2 1 1 1 0.0000000
2 1 2 0 0.0108404
2 1 2 1 0.1057835
2 1 2 2 -0.0000000
2 2 0 0 0.6474948
2 2 1 0 -0.0006495
2 2 1 1 0.5109334
2 2 2 0 -0.0000000
2 2 2 1 -0.0000000
2 2 2 2 0.5375962
3 0 0 0 -0.1670067
3 0 1 0 0.0127067
3 0 1 1 -0.0085197
3 0 2 0 -0.0000000
3 0 2 1 -0.0000000
3 0 2 2 -0.0038205
3 0 3 0 0.0248030
3 0 3 1 0.0080496
3 0 3 2 -0.0000000
3 0 3 3 0.0093147
3 1 0 0 0.0550190
3 1 1 0 -0.0010925
3 1 1 1 -0.0191621
3 1 2 0 0.0000000
3 1 2 1 0.0000000
3 1 2 2 0.0193777
3 1 3 0 0.0080496
3 1 3 1 0.0593814
3 1 3 2 -0.0000000
3 1 3 3 0.0410202
3 2 0 0 -0.0000000
3 2 1 0 0.0000000
3 2 1 1 0.0000000
3 2 2 0 0.0071516
3 2 2 1 0.0393485
3 2 2 2 -0.0000000
3 2 3 0 -0.0000000
3 2 3 1 -0.0000000
3 2 3 2 0.0370730
3 2 3 3 -0.0000000
3 3 0 0 0.7730742
3 3 1 0 -0.0064324
3 3 1 1 0.4861023
3 3 2 0 -0.0000000
3 3 2 1 -0.0000000
3 3 2 2 0.4827172
3 3 3 0 0.0093147
3 3 3 1 0.0410202
3 3 3 2 -0.0000000
3 3 3 3 0.6272139
4 0 0 0 0.1398484
4 0 1 0 -0.0127081
4 0 1 1 0.0017023
4 0 2 0 0.0000000
4 0 2 1 0.0000000
4 0 2 2 0.0022064
4 0 3 0 -0.0145509
4 0 3 1 -0.0021358
4 0 3 2 -0.0000000
4 0 3 3 -0.0009880
4 0 4 0 0.0106170
4 0 4 1 -0.0003575
4 0 4 2 0.0000000
4 0 4 3 0.0012864
4 0 4 4 0.0000091
4 1 0 0 -0.0850263
4 1 1 0 -0.0008227
4 1 1 1 -0.0409761
4 1 2 0 0.0000000
4 1 2 1 0.0000000
4 1 2 2 0.0155405
4 1 3 0 0.0011718
4 1 3 1 0.0202400
4 1 3 2 0.0000000
4 1 3 3 -0.0533843
4 1 4 0 -0.0003575
4 1 4 1 0.0707514
4 1 4 2 -0.0000000
4 1 4 3 -0.0062476
4 1 4 4 -0.0077022
4 2 0 0 0.0000000
4 2 1 0 0.0000000
4 2 1 1 0.0000000
4 2 2 0 0.0010467
4 2 2 1 0.0733394
4 2 2 2 -0.0000000
4 2 3 0 -0.0000000
4 2 3 1 -0.0000000
4 2 3 2 0.0172754
4 2 3 3 0.0000000
4 2 4 0 0.0000000
4 2 4 1 -0.0000000
4 2 4 2 0.0810503
4 2 4 3 0.0000000
4 2 4 4 -0.0000000
4 3 0 0 -0.1464886
4 3 1 0 0.0050388
4 3 1 1 0.0219647
4 3 2 0 0.0000000
4 3 2 1 -0.0000000
4 3 2 2 -0.0189569
4 3 3 0 -0.0084412
4 3 3 1 -0.0539941
4 3 3 2 0.0000000
4 3 3 3 -0.0924757
4 3 4 0 0.0012864
4 3 4 1 -0.0062476
4 3 4 2 0.0000000
4 3 4 3 0.0825969
4 3 4 4 0.0332033
4 4 0 0 0.5056800
4 4 1 0 0.0017839
4 4 1 1 0.5143783
4 4 2 0 -0.0000000
4 4 2 1 -0.0000000
4 4 2 2 0.4735921
4 4 3 0 -0.0012425
4 4 3 1 -0.0181974
4 4 3 2 0.0000000
4 4 3 3 0.4426226
4 4 4 0 0.0000091
4 4 4 1 -0.0077022
4 4 4 2 -0.0000000
4 4 4 3 0.0332033
4 4 4 4 0.5190406
5 0 0 0 0.2209356
5 0 1 0 -0.0261406
5 0 1 1 -0.0118433
5 0 2 0 0.0000000
5 0 2 1 0.0000000
5 0 2 2 -0.0008482
5 0 3 0 -0.0070141
5 0 3 1 0.0063380
5 0 3 2 0.0000000
5 0 3 3 0.0155486
5 0 4 0 0.0128897
5 0 4 1 0.0012007
5 0 4 2 0.0000000
5 0 4 3 -0.0123439
5 0 4 4 -0.0027544
5 0 5 0 0.0395562
5 0 5 1 0.0042088
5 0 5 2 0.0000000
5 0 5 3 0.0041929
5 0 5 4 -0.0026111
5 0 5 5 -0.0101267
5 1 0 0 -0.2645459
5 1 1 0 -0.0004217
5 1 1 1 -0.0697740
5 1 2 0 0.0000000
5 1 2 1 -0.0000000
5 1 2 2 -0.0688802
5 1 3 0 0.0079454
5 1 3 1 -0.0268272
5 1 3 2 0.0000000
5 1 3 3 -0.0895889
5 1 4 0 -0.0031528
5 1 4 1 0.0148360
5 1 4 2 -0.0000000
5 1 4 3 0.0481671
5 1 4 4 -0.0003713
5 1 5 0 0.0042088
5 1 5 1 0.1044823
5 1 5 2 -0.0000000
5 1 5 3 -0.0360195
5 1 5 4 -0.0367959
5 1 5 5 -0.0858815
5 2 0 0 0.0000000
5 2 1 0 -0.0000000
5 2 1 1 0.0000000
5 2 2 0 -0.0058333
5 2 2 1 -0.0053706
5 2 2 2 0.0000000
5 2 3 0 -0.0000000
5 2 3 1 0.0000000
5 2 3 2 -0.0012963
5 2 3 3 0.0000000
5 2 4 0 0.0000000
5 2 4 1 -0.0000000
5 2 4 2 0.0161794
5 2 4 3 -0.0000000
5 2 4 4 -0.0000000
5 2 5 0 0.0000000
5 2 5 1 -0.0000000
5 2 5 2 0.0235370
5 2 5 3 0.0000000
5 2 5 4 -0.0000000
5 2 5 5 0.0000000
5 3 0 0 0.0848885
5 3 1 0 -0.0041319
5 3 1 1 -0.0193507
5 3 2 0 0.0000000
5 3 2 1 0.0000000
5 3 2 2 0.0161883
5 3 3 0 -0.0026942
5 3 3 1 0.0075420
5 3 3 2 0.0000000
5 3 3 3 0.0345018
5 3 4 0 0.0018724
5 3 4 1 0.0201241
5 3 4 2 -0.0000000
5 3 4 3 -0.0362341
5 3 4 4 -0.0259235
5 3 5 0 0.0041929
5 3 5 1 -0.0360195
5 3 5 2 0.0000000
5 3 5 3 0.0530334
5 3 5 4 0.0198129
5 3 5 5 -0.0021836
5 4 0 0 0.0521029
5 4 1 0 0.0011620
5 4 1 1 0.0095601
5 4 2 0 -0.0000000
5 4 2 1 -0.0000000
5 4 2 2 0.0321900
5 4 3 0 -0.0020649
5 4 3 1 0.0326651
5 4 3 2 -0.0000000
5 4 3 3 -0.0048322
5 4 4 0 0.0004589
5 4 4 1 0.0406951
5 4 4 2 -0.0000000
5 4 4 3 -0.0258745
5 4 4 4 -0.0019689
5 4 5 0 -0.0026111
5 4 5 1 -0.0367959
5 4 5 2 -0.0000000
5 4 5 3 0.0198129
5 4 5 4 0.0581215
5 4 5 5 -0.0125891
5 5 0 0 0.7904288
5 5 1 0 0.0006492
5 5 1 1 0.5771435
5 5 2 0 -0.0000000
5 5 2 1 -0.0000000
5 5 2 2 0.4991045
5 5 3 0 -0.0184073
5 5 3 1 -0.0373511
5 5 3 2 -0.0000000
5 5 3 3 0.5093752
5 5 4 0 0.0069705
5 5 4 1 -0.0655391
5 5 4 2 -0.0000000
5 5 4 3 0.0170952
5 5 4 4 0.4999728
5 5 5 0 -0.0101267
5 5 5 1 -0.0858815
5 5 5 2 0.0000000
5 5 5 3 -0.0021836
5 5 5 4 -0.0125891
5 5 5 5 0.6265433
6 0 0 0 0.0000000
6 0 1 0 -0.0000000
6 0 1 1 -0.0000000
6 0 2 0 -0.0132278
6 0 2 1 -0.0139828
6 0 2 2 0.0000000
6 0 3 0 -0.0000000
6 0 3 1 0.0000000
6 0 3 2 -0.0096759
6 0 3 3 0.0000000
6 0 4 0 0.0000000
6 0 4 1 0.0000000
6 0 4 2 -0.0012976
6 0 4 3 -0.0000000
6 0 4 4 -0.0000000
6 0 5 0 0.0000000
6 0 5 1 -0.0000000
6 0 5 2 0.0073720
6 0 5 3 -0.0000000
6 0 5 4 0.0000000
6 0 5 5 0.0000000
6 0 6 0 0.0191213
6 0 6 1 0.0048492
6 0 6 2 0.0000000
6 0 6 3 0.0097575
6 0 6 4 -0.0099854
6 0 6 5 -0.0098109
6 0 6 6 -0.0000000
6 1 0 0 -0.0000000
6 1 1 0 0.0000000
6 1 1 1 -0.0000000
6 1 2 0 -0.0037223
6 1 2 1 0.0321361
6 1 2 2 -0.0000000
6 1 3 0 0.0000000
6 1 3 1 -0.0000000
6 1 3 2 0.0022666
6 1 3 3 -0.0000000
6 1 4 0 -0.0000000
6 1 4 1 0.0000000
6 1 4 2 0.0500101
6 1 4 3 0.0000000
6 1 4 4 0.0000000
6 1 5 0 -0.0000000
6 1 5 1 0.0000000
6 1 5 2 0.0229902
6 1 5 3 -0.0000000
6 1 5 4 -0.0000000
6 1 5 5 -0.0000000
6 1 6 0 0.0048492
6 1 6 1 0.0423812
6 1 6 2 0.0000000
6 1 6 3 0.0116286
6 1 6 4 0.0518785
6 1 6 5 0.0208507
6 1 6 6 -0.0000000
6 2 0 0 -0.2540533
6 2 1 0 0.0060827
6 2 1 1 -0.0123960
6 2 2 0 -0.0000000
6 2 2 1 -0.0000000
6 2 2 2 -0.0431112
6 2 3 0 0.0012086
6 2 3 1 -0.0203739
6 2 3 2 0.0000000
6 2 3 3 -0.1091480
6 2 4 0 -0.0029206
6 2 4 1 0.0397045
6 2 4 2 -0.0000000
6 2 4 3 0.0578332
6 2 4 4 0.0339859
6 2 5 0 -0.0083518
6 2 5 1 0.0704659
6 2 5 2 -0.0000000
6 2 5 3 -0.0327471
6 2 5 4 0.0096213
6 2 5 5 -0.0515363
6 2 6 0 0.0000000
6 2 6 1 0.0000000
6 2 6 2 0.1208022
6 2 6 3 -0.0000000
6 2 6 4 -0.0000000
6 2 6 5 -0.0000000
6 2 6 6 -0.0449422
6 3 0 0 0.0000000
6 3 1 0 -0.0000000
6 3 1 1 -0.0000000
6 3 2 0 -0.0070389
6 3 2 1 -0.0151781
6 3 2 2 0.0000000
6 3 3 0 -0.0000000
