NMONOMER	1
NELEC	8
ENUC	8.484879
NBASIS	8
HOMO	1
LUMO	1
ENT	5
HF_ENERGY	-35.677649
ENERGIES
-11.059783
-0.804069
-0.533253
-0.530082
0.750410
0.751625
0.798828
1000000.634985

OEI
-18.481262	
-0.261007	-4.537770	
-0.002500	-0.001860	-4.116590	
0.000926	0.000410	0.000523	-4.116322	
0.009421	0.034499	-0.644663	0.436567	-3.530326	
0.004998	0.016354	-0.435383	-0.646153	-0.002229	-3.530023	
-0.310202	-0.924116	-0.034727	0.005892	-0.000404	-0.000600	-3.424124	
-0.160496	0.151182	0.001288	-0.000409	0.000388	-0.000183	0.000821	999996.183971	

ENV_OEI
-4.808447	
-0.504761	-0.286094	
-0.004993	0.001459	-0.180518	
0.001817	-0.000412	0.000113	-0.178137	
0.019591	0.008191	-0.107157	0.073890	-0.254832	
0.010401	0.003871	-0.071785	-0.108859	-0.001018	-0.254284	
-0.651284	-0.237655	-0.007757	0.001528	0.005070	0.002286	-0.349055	
-0.312242	0.004264	0.002494	-0.000733	0.002321	0.000570	-0.018938	-0.259643	

OVERLAP
1.000000	
0.248362	1.000000	
0.068397	0.514086	1.000000	
0.068399	0.514093	0.187054	1.000000	
0.068288	0.513686	0.187003	0.186920	1.000000	
0.000000	0.000000	-0.359412	0.147430	-0.153210	1.000000	
0.000000	0.000000	0.111715	-0.449159	0.033386	0.000000	1.000000	
0.000000	0.000000	-0.298976	-0.086993	0.454141	0.000000	0.000000	1.000000	

MOCOEFF
0.996535	0.018317	-0.007003	-0.007018	-0.006991	-0.020909	-0.017440	0.003911	
0.177430	-0.451857	-0.242632	-0.247946	-0.240249	0.290143	0.246888	-0.052056	
0.001716	-0.005466	-0.258354	0.494822	-0.240184	0.340649	-0.431968	-0.127048	
-0.000623	0.002044	-0.422670	-0.008924	0.433274	0.141180	-0.048092	0.546831	
-0.006880	0.046092	-0.076802	-0.893639	0.898841	0.391812	-0.680450	-0.819954	
-0.003646	0.023771	1.023130	-0.575032	-0.485151	0.610644	-0.574164	0.766506	
0.226953	-1.506613	0.799705	0.748915	0.804731	0.426322	0.308082	-0.087844	
0.117784	-0.542251	0.000000	0.000000	0.000000	-0.647102	-0.538791	0.121573	

ERI
0 0 0 0 3.5230406
1 0 0 0 0.2345378
1 0 1 0 0.0285993
1 0 1 1 -0.0030322
1 1 0 0 0.6942580
1 1 1 0 -0.0030322
1 1 1 1 0.5715860
2 0 0 0 0.0022544
2 0 1 0 0.0002054
2 0 1 1 0.0001695
2 0 2 0 0.0083515
2 0 2 1 -0.0117375
2 0 2 2 0.0027890
2 1 0 0 0.0007301
