NMONOMER	1
NELEC	8
ENUC	7.676927
NBASIS	12
HOMO	2
LUMO	2
ENT	5
HF_ENERGY	-35.531424
ENERGIES
-10.826938
-0.832713
-0.387189
-0.229479
0.559119
0.774991
0.860748
849736.554065
965066.338385
996478.048984
1070621.047308
1118093.693835

OEI
-18.326192	
-0.209800	-4.485866	
0.000000	0.000000	-3.985951	
-0.197580	-0.164192	0.000000	-4.131058	
0.124497	0.175303	-0.000000	0.431154	-3.072429	
-0.240150	-0.882186	0.000000	0.149465	-0.013858	-3.840187	
-0.000000	-0.000000	-0.745467	-0.000000	0.000000	-0.000000	-3.434655	
0.115451	-0.052012	0.000000	-0.042133	0.000034	0.019875	-0.000000	849732.972242	
-0.000000	0.000000	-0.122487	-0.000000	-0.000000	-0.000000	0.013312	0.000000	965063.443117	
-0.004863	0.021268	-0.000000	-0.000948	0.004839	0.014225	-0.000000	0.001032	-0.000000	996474.749503	
-0.037542	0.201536	0.000000	-0.079042	-0.126820	-0.111623	0.000000	0.135853	-0.000000	0.142941	1070618.474161	
0.112177	-0.075599	-0.000000	-0.128587	0.001682	0.006197	0.000000	-0.791859	0.000000	0.039021	0.309619	1118090.017073	

ENV_OEI
-4.852963	
-0.395655	-0.553383	
0.000000	-0.000000	-0.305646	
-0.383858	0.127405	0.000000	-0.577471	
0.250109	0.347066	0.000000	-0.240200	-0.734585	
-0.493960	0.003319	0.000000	-0.267861	-0.326774	-0.749165	
-0.000000	-0.000000	-0.066256	-0.000000	-0.000000	-0.000000	-0.355225	
0.228782	-0.020538	0.000000	-0.056094	-0.036512	0.011619	0.000000	-0.647035	
0.000000	0.000000	0.173168	0.000000	-0.000000	0.000000	-0.153154	0.000000	-0.854616	
0.015259	0.340872	0.000000	-0.745235	-1.415245	-0.741648	-0.000000	0.129335	-0.000000	-18.789230	
-0.056180	-0.050066	0.000000	0.014774	0.037049	0.069806	0.000000	-0.225871	-0.000000	1.696884	-0.896713	
0.217848	-0.011330	-0.000000	0.036279	0.022644	0.010560	0.000000	0.238247	-0.000000	0.180183	0.061832	-0.458976	

OVERLAP
1.000000	
0.248362	1.000000	
0.061767	0.488736	1.000000	
0.061767	0.488736	0.167856	1.000000	
0.000000	0.027047	0.038545	0.038545	1.000000	
0.027047	0.301519	0.378700	0.378700	0.248362	1.000000	
0.000000	0.000000	-0.155576	-0.155576	-0.015125	-0.113119	1.000000	
0.000000	0.000000	0.380474	-0.380474	0.000000	0.000000	0.000000	1.000000	
0.000000	0.000000	-0.219667	-0.219667	-0.042713	-0.319437	0.000000	0.000000	1.000000	
0.015125	0.113119	0.044121	0.044121	0.000000	0.000000	0.112775	0.000000	-0.151526	1.000000	
0.000000	0.000000	0.268260	-0.268260	0.000000	0.000000	0.000000	0.166433	0.000000	0.000000	1.000000	
0.042713	0.319437	0.279473	0.279473	0.000000	0.000000	-0.151526	0.000000	-0.261465	0.000000	0.000000	1.000000	

MOCOEFF
-0.996583	-0.016648	0.006559	0.006559	-0.001356	0.006678	0.027658	0.000000	0.007784	-0.002282	0.000000	0.003228	
-0.140314	0.317640	0.252721	0.252721	-0.034927	-0.002395	-0.311936	-0.000000	-0.193168	0.184765	0.000000	0.329020	
0.000000	-0.000000	-0.481526	0.481526	-0.000000	0.000000	0.000000	-0.567863	-0.000000	-0.000000	0.352859	0.000000	
-0.135764	0.555562	0.133368	0.133368	0.066380	-0.294617	-0.319355	-0.000000	0.606393	-0.053364	0.000000	-0.443024	
0.086332	-0.539316	0.838804	0.838804	0.122923	-0.747874	0.196770	0.000000	-0.310136	-0.188799	-0.000000	-0.648881	
-0.175167	1.076318	-0.526282	-0.526282	0.066192	-0.415402	-0.385508	0.000000	-0.951997	-0.256190	0.000000	-0.583181	
-0.000000	0.000000	0.929552	-0.929552	0.000000	-0.000000	-0.000000	-1.108598	-0.000000	-0.000000	-0.314215	-0.000000	
0.084288	-0.388040	0.000000	0.000000	-0.012325	0.049401	-0.608822	-0.000000	0.000000	0.744813	0.000000	-0.291146	
0.000000	-0.000000	0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	0.000000	-1.000000	-0.000000	
-0.000564	0.002599	0.000000	0.000000	1.025611	-0.216379	0.004077	-0.000000	-0.000000	0.053739	-0.000000	0.092871	
-0.018946	0.087225	0.000000	0.000000	-0.019714	-0.850780	0.136854	0.000000	0.000000	0.334096	-0.000000	0.355391	
0.081637	-0.375837	0.000000	0.000000	0.011610	-0.229165	-0.589676	-0.000000	-0.000000	-0.509850	-0.000000	0.308002	

ERI
0 0 0 0 3.5231875
1 0 0 0 0.1872200
1 0 1 0 0.0194412
1 0 1 1 -0.0054921
1 1 0 0 0.6324700
1 1 1 0 -0.0054921
1 1 1 1 0.5896714
2 0 0 0 -0.0000000
2 0 1 0 -0.0000000
2 0 1 1 -0.0000000
2 0 2 0 0.0082949
2 0 2 1 -0.0099967
2 0 2 2 0.0000000
2 1 0 0 -0.0000000
2 1 1 0 -0.0000000
2 1 1 1 0.0000000
2 1 2 0 -0.0099967
2 1 2 1 0.1020036
2 1 2 2 -0.0000000
2 2 0 0 0.6297605
2 2 1 0 0.0003353
2 2 1 1 0.5048868
2 2 2 0 0.0000000
2 2 2 1 -0.0000000
2 2 2 2 0.5321256
3 0 0 0 0.1775888
3 0 1 0 0.0142346
3 0 1 1 0.0073745
3 0 2 0 -0.0000000
3 0 2 1 -0.0000000
3 0 2 2 0.0035952
3 0 3 0 0.0248756
3 0 3 1 -0.0071585
3 0 3 2 0.0000000
3 0 3 3 -0.0079392
3 1 0 0 0.0756957
3 1 1 0 0.0010992
3 1 1 1 -0.0210997
3 1 2 0 -0.0000000
3 1 2 1 0.0000000
3 1 2 2 0.0239650
3 1 3 0 -0.0071585
3 1 3 1 0.0688945
3 1 3 2 0.0000000
3 1 3 3 0.0420826
3 2 0 0 -0.0000000
3 2 1 0 -0.0000000
3 2 1 1 0.0000000
3 2 2 0 -0.0070322
3 2 2 1 0.0417823
3 2 2 2 -0.0000000
3 2 3 0 0.0000000
3 2 3 1 0.0000000
3 2 3 2 0.0372263
3 2 3 3 -0.0000000
3 3 0 0 0.7512458
3 3 1 0 0.0051102
3 3 1 1 0.4893382
3 3 2 0 -0.0000000
3 3 2 1 0.0000000
3 3 2 2 0.4723852
3 3 3 0 -0.0079392
3 3 3 1 0.0420826
3 3 3 2 -0.0000000
3 3 3 3 0.6059000
4 0 0 0 -0.1136098
4 0 1 0 -0.0094283
4 0 1 1 -0.0035589
4 0 2 0 0.0000000
4 0 2 1 -0.0000000
4 0 2 2 -0.0023374
4 0 3 0 -0.0144934
4 0 3 1 0.0030766
4 0 3 2 -0.0000000
4 0 3 3 0.0033816
4 0 4 0 0.0085955
4 0 4 1 -0.0001542
4 0 4 2 0.0000000
4 0 4 3 -0.0031885
4 0 4 4 -0.0000836
4 1 0 0 -0.0496236
4 1 1 0 0.0005312
4 1 1 1 -0.0334651
4 1 2 0 0.0000000
4 1 2 1 0.0000000
4 1 2 2 0.0270420
4 1 3 0 0.0003867
4 1 3 1 0.0254180
4 1 3 2 0.0000000
4 1 3 3 -0.0466228
4 1 4 0 -0.0001542
4 1 4 1 0.0665947
4 1 4 2 0.0000000
4 1 4 3 -0.0138010
4 1 4 4 -0.0121722
4 2 0 0 0.0000000
4 2 1 0 0.0000000
4 2 1 1 0.0000000
4 2 2 0 -0.0019403
4 2 2 1 0.0774471
4 2 2 2 -0.0000000
4 2 3 0 -0.0000000
4 2 3 1 0.0000000
4 2 3 2 0.0214509
4 2 3 3 0.0000000
4 2 4 0 0.0000000
4 2 4 1 0.0000000
4 2 4 2 0.0857395
4 2 4 3 -0.0000000
4 2 4 4 -0.0000000
4 3 0 0 -0.1659732
4 3 1 0 -0.0053291
4 3 1 1 0.0285742
4 3 2 0 -0.0000000
4 3 2 1 0.0000000
4 3 2 2 -0.0173436
4 3 3 0 0.0072508
4 3 3 1 -0.0645669
4 3 3 2 0.0000000
4 3 3 3 -0.0887014
4 3 4 0 -0.0031885
4 3 4 1 -0.0138010
4 3 4 2 -0.0000000
4 3 4 3 0.1009826
4 3 4 4 0.0351357
4 4 0 0 0.5085981
4 4 1 0 -0.0008879
4 4 1 1 0.5096519
4 4 2 0 0.0000000
4 4 2 1 -0.0000000
4 4 2 2 0.4719861
4 4 3 0 0.0002019
4 4 3 1 -0.0214342
4 4 3 2 0.0000000
4 4 3 3 0.4563301
4 4 4 0 -0.0000836
4 4 4 1 -0.0121722
4 4 4 2 -0.0000000
4 4 4 3 0.0351357
4 4 4 4 0.5132484
5 0 0 0 0.2303876
5 0 1 0 0.0264369
5 0 1 1 -0.0120652
5 0 2 0 -0.0000000
5 0 2 1 0.0000000
5 0 2 2 -0.0013913
5 0 3 0 0.0099139
5 0 3 1 0.0066920
5 0 3 2 -0.0000000
5 0 3 3 0.0144252
5 0 4 0 -0.0079084
5 0 4 1 0.0000427
5 0 4 2 0.0000000
