NMONOMER	1
NELEC	8
ENUC	7.676927
NBASIS	12
HOMO	2
LUMO	2
ENT	5
HF_ENERGY	-36.391273
ENERGIES
-10.925528
-0.891564
-0.492799
-0.280756
0.509835
0.693615
0.762605
849736.517652
965066.299439
996477.984103
1070620.595262
1118093.949254

OEI
-18.501335	
0.210654	-4.572399	
-0.000000	0.000000	-4.167882	
-0.195005	0.123647	-0.000000	-4.235937	
-0.124100	0.158600	-0.000000	-0.449494	-3.117106	
-0.248821	0.918743	0.000000	0.144853	-0.009848	-3.884226	
-0.000000	0.000000	0.777921	-0.000000	0.000000	-0.000000	-3.482463	
-0.115609	-0.051919	0.000000	0.039849	0.000025	-0.018465	-0.000000	849732.933017	
0.000000	0.000000	-0.127630	0.000000	0.000000	0.000000	-0.021881	0.000000	965063.433562	
0.004966	0.022357	-0.000000	0.000853	0.005258	-0.013572	-0.000000	0.001147	-0.000000	996474.739885	
-0.037815	-0.201819	-0.000000	-0.068036	0.130110	-0.118082	-0.000000	-0.144569	0.000000	-0.138560	1070618.049857	
0.112310	0.073114	-0.000000	-0.130719	0.000368	0.001496	-0.000000	0.825329	-0.000000	-0.038383	0.317150	1118090.264036	

ENV_OEI
-5.028436	
0.397297	-0.613091	
-0.000000	-0.000000	-0.430671	
-0.380475	-0.121128	-0.000000	-0.621376	
-0.249733	0.328185	0.000000	0.197352	-0.804201	
-0.508632	0.035965	-0.000000	-0.223747	0.344421	-0.855732	
-0.000000	0.000000	0.126847	-0.000000	-0.000000	0.000000	-0.459939	
-0.221005	-0.007351	0.000000	0.037777	-0.004534	-0.052345	-0.000000	-0.758748	
-0.000000	0.000000	0.153910	-0.000000	-0.000000	-0.000000	0.162025	0.000000	-0.864171	
-0.015031	0.326138	0.000000	0.688891	-1.434056	0.766109	-0.000000	0.147946	0.000000	-18.788816	
-0.055575	0.046214	0.000000	0.028982	-0.054239	0.069108	-0.000000	0.066160	-0.000000	-1.706279	-0.831520	
0.210864	-0.019864	0.000000	0.021307	-0.003273	0.029655	0.000000	-0.147647	-0.000000	-0.166654	-0.005327	-0.639054	

OVERLAP
1.000000	
0.248362	1.000000	
0.061767	0.488736	1.000000	
0.061767	0.488736	0.167856	1.000000	
0.000000	0.027047	0.038545	0.038545	1.000000	
0.027047	0.301519	0.378700	0.378700	0.248362	1.000000	
0.000000	0.000000	-0.259000	-0.259000	-0.045312	-0.338874	1.000000	
0.000000	0.000000	-0.380474	0.380474	0.000000	0.000000	0.000000	1.000000	
0.000000	0.000000	-0.073326	-0.073326	0.000000	0.000000	0.000000	0.000000	1.000000	
0.045312	0.338874	0.278171	0.278171	0.000000	0.000000	-0.315123	0.000000	0.000000	1.000000	
0.000000	0.000000	-0.268260	0.268260	0.000000	0.000000	0.000000	0.166433	0.000000	0.000000	1.000000	
0.000000	0.000000	-0.051700	-0.051700	0.000000	0.000000	0.000000	0.000000	0.166433	0.000000	0.000000	1.000000	

MOCOEFF
0.996702	0.016162	-0.006485	-0.006485	0.001354	-0.006654	-0.016639	0.000000	-0.023161	-0.002261	0.000000	0.003184	
-0.138997	0.318169	0.250269	0.250269	-0.033446	-0.014260	-0.322089	0.000000	-0.213692	0.359734	-0.000000	0.061443	
0.000000	-0.000000	-0.441358	0.441358	-0.000000	0.000000	-0.000000	0.614723	0.000000	0.000000	-0.339107	-0.000000	
0.132433	-0.523892	-0.152957	-0.152957	-0.061356	0.269234	-0.502080	-0.000000	0.509895	0.391755	0.000000	-0.100679	
0.085122	-0.528343	0.832072	0.832072	0.124694	-0.754509	-0.226143	0.000000	0.286204	-0.690058	0.000000	0.038402	
0.178649	-1.097289	0.532773	0.532773	-0.068453	0.420363	0.997695	-0.000000	0.064944	0.653857	0.000000	0.044280	
0.000000	-0.000000	-0.949283	0.949283	0.000000	-0.000000	-0.000000	-1.083316	0.000000	-0.000000	-0.329009	0.000000	
0.084288	-0.388040	0.000000	0.000000	-0.012324	0.049399	-0.203229	0.000000	-0.573902	-0.025821	0.000000	0.799278	
-0.000000	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	1.000000	-0.000000	
-0.000565	0.002600	0.000000	0.000000	1.025611	-0.216380	0.001361	0.000000	0.003845	0.105482	0.000000	0.019655	
0.018948	-0.087231	-0.000000	-0.000000	0.019715	0.850777	-0.045686	-0.000000	-0.129013	-0.446528	-0.000000	-0.196306	
-0.081637	0.375835	0.000000	0.000000	-0.011611	0.229176	0.196837	-0.000000	0.555851	-0.120150	-0.000000	0.583417	

ERI
0 0 0 0 3.5238135
1 0 0 0 -0.1852237
1 0 1 0 0.0194721
1 0 1 1 0.0060624
1 1 0 0 0.6384830
1 1 1 0 0.0060624
1 1 1 1 0.5956644
2 0 0 0 0.0000000
2 0 1 0 -0.0000000
2 0 1 1 0.0000000
2 0 2 0 0.0094024
2 0 2 1 0.0106607
2 0 2 2 -0.0000000
2 1 0 0 -0.0000000
2 1 1 0 0.0000000
2 1 1 1 0.0000000
2 1 2 0 0.0106607
2 1 2 1 0.0992721
2 1 2 2 -0.0000000
2 2 0 0 0.6513915
2 2 1 0 -0.0006740
2 2 1 1 0.5079980
2 2 2 0 -0.0000000
2 2 2 1 -0.0000000
2 2 2 2 0.5389444
3 0 0 0 0.1727603
3 0 1 0 -0.0129520
3 0 1 1 0.0083919
3 0 2 0 0.0000000
3 0 2 1 -0.0000000
3 0 2 2 0.0037507
3 0 3 0 0.0249015
3 0 3 1 0.0072868
3 0 3 2 -0.0000000
3 0 3 3 -0.0088002
3 1 0 0 -0.0581449
3 1 1 0 0.0010171
3 1 1 1 0.0215972
3 1 2 0 -0.0000000
3 1 2 1 -0.0000000
3 1 2 2 -0.0231210
3 1 3 0 0.0072868
3 1 3 1 0.0608459
3 1 3 2 0.0000000
3 1 3 3 -0.0391497
3 2 0 0 0.0000000
3 2 1 0 -0.0000000
3 2 1 1 -0.0000000
3 2 2 0 -0.0077773
3 2 2 1 -0.0434852
3 2 2 2 0.0000000
3 2 3 0 -0.0000000
3 2 3 1 0.0000000
3 2 3 2 0.0414371
3 2 3 3 0.0000000
3 3 0 0 0.7630103
3 3 1 0 -0.0060988
3 3 1 1 0.4858995
3 3 2 0 0.0000000
3 3 2 1 0.0000000
3 3 2 2 0.4837354
3 3 3 0 -0.0088002
3 3 3 1 -0.0391497
3 3 3 2 0.0000000
3 3 3 3 0.6170745
4 0 0 0 0.1118715
4 0 1 0 -0.0089380
4 0 1 1 0.0037924
4 0 2 0 0.0000000
4 0 2 1 0.0000000
4 0 2 2 0.0024355
4 0 3 0 0.0142360
4 0 3 1 0.0030101
4 0 3 2 -0.0000000
4 0 3 3 -0.0034828
4 0 4 0 0.0083610
4 0 4 1 0.0000383
4 0 4 2 -0.0000000
4 0 4 3 -0.0031365
4 0 4 4 0.0001334
4 1 0 0 -0.0440082
4 1 1 0 -0.0007860
4 1 1 1 -0.0345901
4 1 2 0 0.0000000
4 1 2 1 -0.0000000
4 1 2 2 0.0248325
4 1 3 0 0.0001042
4 1 3 1 -0.0262904
4 1 3 2 -0.0000000
4 1 3 3 -0.0393346
4 1 4 0 0.0000383
4 1 4 1 0.0664171
4 1 4 2 -0.0000000
4 1 4 3 0.0142240
4 1 4 4 -0.0161753
4 2 0 0 0.0000000
4 2 1 0 -0.0000000
4 2 1 1 -0.0000000
4 2 2 0 0.0017391
4 2 2 1 0.0710678
4 2 2 2 -0.0000000
4 2 3 0 -0.0000000
4 2 3 1 -0.0000000
4 2 3 2 -0.0211367
4 2 3 3 0.0000000
4 2 4 0 -0.0000000
4 2 4 1 -0.0000000
4 2 4 2 0.0768918
4 2 4 3 0.0000000
4 2 4 4 -0.0000000
4 3 0 0 0.1659087
4 3 1 0 -0.0058325
4 3 1 1 -0.0283504
4 3 2 0 -0.0000000
4 3 2 1 -0.0000000
4 3 2 2 0.0216117
4 3 3 0 -0.0076915
4 3 3 1 -0.0551405
4 3 3 2 0.0000000
4 3 3 3 0.0979626
4 3 4 0 -0.0031365
4 3 4 1 0.0142240
4 3 4 2 0.0000000
4 3 4 3 0.0983148
4 3 4 4 -0.0372225
4 4 0 0 0.5063259
4 4 1 0 0.0010388
4 4 1 1 0.5119430
4 4 2 0 -0.0000000
4 4 2 1 -0.0000000
4 4 2 2 0.4680814
4 4 3 0 0.0003501
4 4 3 1 0.0214622
4 4 3 2 0.0000000
4 4 3 3 0.4521127
4 4 4 0 0.0001334
4 4 4 1 -0.0161753
4 4 4 2 -0.0000000
4 4 4 3 -0.0372225
4 4 4 4 0.5158466
5 0 0 0 0.2348103
5 0 1 0 -0.0271075
5 0 1 1 -0.0120611
5 0 2 0 0.0000000
5 0 2 1 -0.0000000
5 0 2 2 -0.0004896
5 0 3 0 0.0097088
5 0 3 1 -0.0055701
5 0 3 2 0.0000000
5 0 3 3 0.0148179
5 0 4 0 0.0082542
5 0 4 1 0.0006092
5 0 4 2 0.0000000
5 0 4 3 0.0131057
5 0 4 4 -0.0012658
5 0 5 0 0.0422545
5 0 5 1 0.0040898
5 0 5 2 -0.0000000
5 0 5 3 -0.0032422
5 0 5 4 -0.0018730
5 0 5 5 -0.0099499
5 1 0 0 -0.2736474
5 1 1 0 -0.0006422
5 1 1 1 -0.0720454
5 1 2 0 -0.0000000
5 1 2 1 0.0000000
5 1 2 2 -0.0681482
5 1 3 0 -0.0079744
5 1 3 1 0.0262148
5 1 3 2 -0.0000000
5 1 3 3 -0.0920579
5 1 4 0 -0.0040630
5 1 4 1 0.0058439
5 1 4 2 -0.0000000
5 1 4 3 -0.0547596
5 1 4 4 0.0022560
5 1 5 0 0.0040898
5 1 5 1 0.1090367
5 1 5 2 0.0000000
5 1 5 3 0.0253681
5 1 5 4 -0.0153684
5 1 5 5 -0.1019104
5 2 0 0 -0.0000000
5 2 1 0 0.0000000
5 2 1 1 0.0000000
5 2 2 0 -0.0056862
5 2 2 1 0.0031196
5 2 2 2 -0.0000000
5 2 3 0 0.0000000
5 2 3 1 -0.0000000
5 2 3 2 -0.0016249
5 2 3 3 0.0000000
5 2 4 0 -0.0000000
5 2 4 1 -0.0000000
5 2 4 2 0.0223673
5 2 4 3 -0.0000000
5 2 4 4 0.0000000
5 2 5 0 -0.0000000
5 2 5 1 0.0000000
5 2 5 2 0.0285161
