-2.779687741358625
-0.5057875282302667
28
11110000	0.97649795264097
00111100	0.005473011594918601
11000011	0.005290488241315206
11000110	0.00221673361920852
11001001	0.002203265063343414
00110110	0.0021642486260677277
00111001	0.002148668266329334
11001100	0.0012782317190828782
00110011	0.0011652826786293289
01101001	0.00033761987526980937
10010110	0.0003359352780515895
10011001	0.0002660717342581511
01100110	0.0002645197471926773
00001111	0.00013966918334195203
01101100	3.8315951850152905e-05
10011100	3.787850686967372e-05
01100011	3.278282077970031e-05
10010011	3.2462233951285714e-05
00000101	1.6808561215472937e-05
11111010	1.6794258594555158e-05
00001010	1.6785566769032723e-05
11110101	1.6773619234226904e-05
10100101	4.447380165809371e-06
01011010	4.411124493210571e-06
01110010	2.428982473888536e-07
10110001	2.1426418610753086e-07
11010010	2.0811854756051525e-07
11100001	1.764271167129667e-07
0.0	
0.0	0.0	
0.0	0.0	0.0	
0.0	0.0	0.0	0.0	
