NMONOMER	1
NELEC	8
ENUC	8.486917
NBASIS	8
HOMO	2
LUMO	2
ENT	5
HF_ENERGY	-35.684384
ENERGIES
-11.037666
-0.801066
-0.533255
-0.530374
0.752348
0.753437
0.802944
1000000.633783

OEI
-18.476459	
-0.261361	-4.532649	
-0.002729	-0.002105	-4.121239	
-0.000932	-0.000495	-0.000738	-4.121166	
0.014781	0.051027	-0.776679	0.017098	-3.532824	
0.004662	0.016482	-0.016803	-0.778721	0.000644	-3.529271	
0.312266	0.925849	0.046111	0.013703	0.002240	0.000596	-3.431925	
0.160561	-0.151146	-0.001359	-0.000427	-0.000188	-0.000314	0.001156	999996.173383	

ENV_OEI
-4.803166	
-0.502829	-0.285283	
-0.005454	0.001529	-0.183632	
-0.001836	0.000540	-0.000024	-0.181230	
0.030585	0.012425	-0.129095	0.002459	-0.257486	
0.009649	0.004102	-0.003369	-0.131561	-0.000093	-0.255813	
0.652882	0.235743	0.009454	0.002849	-0.006544	-0.002168	-0.351690	
0.312287	-0.002810	-0.003206	-0.001140	-0.003238	-0.001527	-0.020040	-0.270197	

OVERLAP
1.000000	
0.248362	1.000000	
0.068434	0.514224	1.000000	
0.068355	0.513931	0.187098	1.000000	
0.068404	0.514114	0.187337	0.187153	1.000000	
0.000000	0.000000	0.196034	-0.193587	0.339751	1.000000	
0.000000	0.000000	0.317411	-0.362003	-0.171707	0.000000	1.000000	
0.000000	0.000000	-0.303212	-0.249878	0.293504	0.000000	0.000000	1.000000	

MOCOEFF
0.996485	0.018562	-0.007059	-0.007081	-0.007066	0.019633	-0.012445	-0.014931	
0.176776	-0.446542	-0.242914	-0.250908	-0.245168	-0.268558	0.176680	0.207233	
0.001870	-0.005399	-0.245517	0.493347	-0.252978	-0.387388	-0.357997	-0.204816	
0.000627	-0.001821	-0.429488	0.002688	0.425138	0.100194	-0.356373	0.430494	
-0.010737	0.070742	0.454450	-1.072224	0.507093	-0.758033	-0.715753	-0.448156	
-0.003390	0.022417	0.901841	-0.042090	-0.895115	0.191486	-0.731293	0.846282	
-0.227561	1.507861	-0.820828	-0.733308	-0.795893	0.413312	-0.196052	-0.280445	
-0.117784	0.542251	-0.000000	-0.000000	-0.000000	-0.605123	0.382416	0.459783	

ERI
0 0 0 0 3.5227758
1 0 0 0 0.2338287
1 0 1 0 0.0284088
1 0 1 1 -0.0030207
1 1 0 0 0.6923802
1 1 1 0 -0.0030207
1 1 1 1 0.5701437
2 0 0 0 0.0024536
2 0 1 0 0.0002156
