NMONOMER	1
NELEC	8
ENUC	7.351144
NBASIS	12
HOMO	2
LUMO	2
ENT	5
HF_ENERGY	-35.243264
ENERGIES
-10.845846
-0.507905
-0.442707
-0.250933
0.572217
0.786100
0.892757
849736.561429
965066.563318
996478.268728
1070621.173628
1118093.689901

OEI
-18.399473	
0.269939	-4.299484	
-0.000000	0.000000	-3.762665	
-0.107308	0.152174	-0.000000	-4.085403	
-0.267974	0.185225	-0.000000	-0.482866	-3.060752	
-0.000000	0.000000	0.852478	0.000000	0.000000	-3.652190	
0.198696	-0.802508	0.000000	-0.415950	-0.099975	-0.000000	-3.200750	
-0.104924	-0.066441	-0.000000	0.109714	-0.458906	-0.000000	0.064999	849733.017805	
0.000000	-0.000000	-0.073527	0.000000	0.000000	0.117372	0.000000	-0.000000	965063.890774	
-0.005104	-0.021046	-0.000000	-0.004305	-0.002451	0.000000	-0.017160	-0.002809	0.000000	996475.267307	
0.035704	0.192144	-0.000000	0.041730	0.105598	0.000000	-0.171604	0.192774	-0.000000	-0.125390	1070618.798909	
0.101388	0.077276	-0.000000	-0.215303	0.459582	0.000000	-0.025682	0.957469	-0.000000	0.034610	-0.332446	1118090.029374	

ENV_OEI
-4.927670	
0.504973	-0.631397	
-0.000000	0.000000	-0.140303	
-0.213751	-0.095306	0.000000	-0.420169	
-0.473655	0.095277	-0.000000	-0.123202	-0.187736	
-0.000000	0.000000	0.198053	-0.000000	0.000000	-0.351936	
0.388923	0.154692	-0.000000	0.227494	0.006353	0.000000	-1.085376	
-0.225401	-0.014971	-0.000000	0.067897	-0.069070	-0.000000	-0.009487	-0.588197	
-0.000000	0.000000	0.064160	0.000000	0.000000	-0.035465	-0.000000	0.000000	-0.755453	
0.018271	-0.487354	0.000000	-0.456518	0.054953	-0.000000	1.465437	-0.127095	-0.000000	-18.594508	
0.055574	-0.046619	0.000000	-0.011877	0.021090	-0.000000	0.082141	-0.239591	0.000000	-1.674623	-0.813768	
0.214075	0.015659	-0.000000	0.000075	0.081740	0.000000	-0.048388	-0.156079	0.000000	0.177926	-0.097021	-0.409827	

OVERLAP
1.000000	
0.248362	1.000000	
0.061767	0.488736	1.000000	
0.061767	0.488736	0.167856	1.000000	
0.000000	0.027047	0.005362	0.005362	1.000000	
0.027047	0.301519	0.096511	0.096511	0.248362	1.000000	
0.000000	0.000000	0.259000	0.259000	-0.015125	-0.113119	1.000000	
0.000000	0.000000	-0.380474	0.380474	0.000000	0.000000	0.000000	1.000000	
0.000000	0.000000	0.073326	0.073326	-0.042713	-0.319437	0.000000	0.000000	1.000000	
0.015125	0.113119	0.064594	0.064594	0.000000	0.000000	0.112775	0.000000	-0.151526	1.000000	
0.000000	0.000000	-0.051506	0.051506	0.000000	0.000000	0.000000	0.166433	0.000000	0.000000	1.000000	
0.042713	0.319437	0.093323	0.093323	0.000000	0.000000	-0.151526	0.000000	-0.261465	0.000000	0.000000	1.000000	

MOCOEFF
-0.996519	-0.018368	0.008859	0.008859	-0.001629	0.008262	0.020564	0.000000	0.002294	-0.002497	-0.000000	0.003811	
0.177996	-0.551670	-0.053074	-0.053074	0.047112	-0.087293	0.445016	-0.000000	0.201941	-0.183465	0.000000	-0.352002	
-0.000000	0.000000	0.523926	-0.523926	-0.000000	0.000000	-0.000000	-0.449062	-0.000000	0.000000	0.128710	0.000000	
-0.076613	0.223903	0.261038	0.261038	0.041725	-0.121386	-0.401088	-0.000000	0.678713	-0.015833	0.000000	-0.299671	
-0.157615	1.043579	-0.922634	-0.922634	-0.004623	0.037775	0.404974	-0.000000	0.398678	0.015578	0.000000	0.003587	
-0.000000	0.000000	0.804637	-0.804637	0.000000	-0.000000	0.000000	1.168917	0.000000	-0.000000	-0.111658	-0.000000	
0.138291	-0.826351	0.091293	0.091293	-0.129404	0.778176	0.234021	0.000000	0.833014	0.323000	-0.000000	0.899736	
-0.084288	0.388041	-0.000000	-0.000000	0.012325	-0.049401	0.608823	0.000000	-0.000000	-0.744812	0.000000	0.291146	
0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-1.000000	0.000000	
-0.000565	0.002599	0.000000	0.000000	1.025611	-0.216380	0.004077	-0.000000	-0.000000	0.053739	-0.000000	0.092871	
0.018947	-0.087226	0.000000	0.000000	0.019715	0.850780	-0.136854	-0.000000	-0.000000	-0.334096	0.000000	-0.355391	
0.081637	-0.375837	0.000000	0.000000	0.011610	-0.229166	-0.589676	-0.000000	-0.000000	-0.509850	-0.000000	0.308002	

ERI
0 0 0 0 3.5227181
1 0 0 0 -0.2346692
1 0 1 0 0.0305272
1 0 1 1 0.0060154
1 1 0 0 0.7249777
1 1 1 0 0.0060154
1 1 1 1 0.6495604
2 0 0 0 0.0000000
2 0 1 0 -0.0000000
2 0 1 1 0.0000000
2 0 2 0 0.0055484
2 0 2 1 0.0055783
2 0 2 2 -0.0000000
2 1 0 0 -0.0000000
2 1 1 0 -0.0000000
2 1 1 1 -0.0000000
2 1 2 0 0.0055783
2 1 2 1 0.0318535
2 1 2 2 0.0000000
2 2 0 0 0.5778010
2 2 1 0 -0.0062070
2 2 1 1 0.4064993
2 2 2 0 -0.0000000
2 2 2 1 0.0000000
2 2 2 2 0.5278696
3 0 0 0 0.0980147
3 0 1 0 -0.0108683
3 0 1 1 0.0048411
3 0 2 0 0.0000000
3 0 2 1 -0.0000000
3 0 2 2 0.0022974
3 0 3 0 0.0178917
3 0 3 1 0.0129334
3 0 3 2 -0.0000000
3 0 3 3 -0.0074097
3 1 0 0 -0.0626645
3 1 1 0 0.0011786
3 1 1 1 0.0281241
3 1 2 0 -0.0000000
3 1 2 1 -0.0000000
3 1 2 2 -0.0249726
3 1 3 0 0.0129334
3 1 3 1 0.0852736
3 1 3 2 -0.0000000
3 1 3 3 -0.0428986
3 2 0 0 0.0000000
3 2 1 0 -0.0000000
3 2 1 1 -0.0000000
3 2 2 0 -0.0036054
3 2 2 1 -0.0270078
3 2 2 2 0.0000000
3 2 3 0 -0.0000000
3 2 3 1 -0.0000000
3 2 3 2 0.0509703
3 2 3 3 0.0000000
3 3 0 0 0.7396667
3 3 1 0 -0.0051801
3 3 1 1 0.5133647
3 3 2 0 0.0000000
3 3 2 1 -0.0000000
3 3 2 2 0.4559223
3 3 3 0 -0.0074097
3 3 3 1 -0.0428986
3 3 3 2 0.0000000
3 3 3 3 0.5706976
4 0 0 0 0.2145164
4 0 1 0 -0.0175859
4 0 1 1 0.0175700
4 0 2 0 0.0000000
4 0 2 1 -0.0000000
4 0 2 2 -0.0000307
4 0 3 0 0.0125405
4 0 3 1 0.0013137
4 0 3 2 -0.0000000
4 0 3 3 0.0041160
4 0 4 0 0.0249815
4 0 4 1 -0.0026010
4 0 4 2 0.0000000
4 0 4 3 0.0003049
4 0 4 4 -0.0019294
4 1 0 0 -0.0624994
4 1 1 0 0.0016067
