NMONOMER	1
NELEC	8
ENUC	7.351144
NBASIS	12
HOMO	2
LUMO	2
ENT	5
HF_ENERGY	-35.347545
ENERGIES
-10.860998
-0.538589
-0.461854
-0.271280
0.555229
0.766193
0.854664
849736.525083
965066.519477
996478.205076
1070621.132199
1118093.654988

OEI
-18.395278	
0.263773	-4.299289	
0.000000	-0.000000	-3.775928	
-0.116002	0.164334	0.000000	-4.093114	
-0.267882	0.176190	0.000000	-0.484468	-3.072221	
0.000000	-0.000000	0.850227	0.000000	-0.000000	-3.661267	
-0.199608	0.807708	-0.000000	0.393977	0.105014	-0.000000	-3.277091	
-0.104888	-0.064152	-0.000000	0.112727	-0.457235	0.000000	-0.064133	849732.979320	
0.000000	-0.000000	-0.072261	0.000000	0.000000	0.116200	-0.000000	0.000000	965063.835070	
-0.005069	-0.020675	-0.000000	-0.003459	-0.002374	-0.000000	0.017585	-0.002806	0.000000	996475.179410	
0.035605	0.194514	-0.000000	0.038701	0.106091	-0.000000	0.167863	0.190131	-0.000000	-0.127461	1070618.746179	
0.101341	0.071601	-0.000000	-0.217711	0.457740	-0.000000	0.026514	0.946755	0.000000	0.034916	-0.330003	1118089.994527	

ENV_OEI
-4.923454	
0.492886	-0.671542	
0.000000	0.000000	-0.152170	
-0.231257	-0.106774	0.000000	-0.436397	
-0.475336	0.089996	0.000000	-0.124530	-0.198030	
0.000000	-0.000000	0.196146	0.000000	-0.000000	-0.362408	
-0.389510	-0.182603	0.000000	-0.245192	-0.010863	0.000000	-1.114055	
-0.226163	-0.014072	-0.000000	0.071386	-0.064652	0.000000	0.007061	-0.626682	
-0.000000	0.000000	0.067439	0.000000	-0.000000	-0.037625	0.000000	-0.000000	-0.811157	
0.018442	-0.519420	0.000000	-0.466463	0.047860	0.000000	-1.452426	-0.127369	0.000000	-18.682405	
0.055595	-0.048662	0.000000	-0.012212	0.019651	-0.000000	-0.079827	-0.240162	-0.000000	-1.681746	-0.866498	
0.214801	0.014581	-0.000000	-0.000404	0.078925	-0.000000	0.045745	-0.185663	0.000000	0.178891	-0.087382	-0.444674	

OVERLAP
1.000000	
0.248362	1.000000	
0.061767	0.488736	1.000000	
0.061767	0.488736	0.167856	1.000000	
0.000000	0.027047	0.005362	0.005362	1.000000	
0.027047	0.301519	0.096511	0.096511	0.248362	1.000000	
0.000000	0.000000	0.259000	0.259000	-0.015125	-0.113119	1.000000	
0.000000	0.000000	-0.380474	0.380474	0.000000	0.000000	0.000000	1.000000	
0.000000	0.000000	0.073326	0.073326	-0.042713	-0.319437	0.000000	0.000000	1.000000	
0.015125	0.113119	0.064594	0.064594	0.000000	0.000000	0.112775	0.000000	-0.151526	1.000000	
0.000000	0.000000	-0.051506	0.051506	0.000000	0.000000	0.000000	0.166433	0.000000	0.000000	1.000000	
0.042713	0.319437	0.093323	0.093323	0.000000	0.000000	-0.151526	0.000000	-0.261465	0.000000	0.000000	1.000000	

MOCOEFF
-0.996512	-0.018385	0.008803	0.008803	-0.001637	0.008327	0.020627	-0.000000	0.002444	-0.002476	0.000000	0.003863	
0.174121	-0.534574	-0.047024	-0.047024	0.049990	-0.101298	0.430853	-0.000000	0.207808	-0.188309	-0.000000	-0.372235	
0.000000	-0.000000	-0.523068	0.523068	-0.000000	0.000000	0.000000	0.450308	-0.000000	0.000000	-0.128829	0.000000	
-0.082915	0.248098	0.263591	0.263591	0.042476	-0.131169	-0.417444	0.000000	0.659018	-0.016024	-0.000000	-0.304163	
-0.158225	1.047217	-0.922251	-0.922251	-0.003982	0.034366	0.403076	-0.000000	0.397452	0.014207	0.000000	-0.000905	
0.000000	-0.000000	-0.805195	0.805195	-0.000000	0.000000	-0.000000	-1.168437	-0.000000	0.000000	0.111521	0.000000	
-0.138945	0.826074	-0.091145	-0.091145	0.128095	-0.775042	-0.235190	-0.000000	-0.847838	-0.320255	0.000000	-0.890040	
-0.084288	0.388041	-0.000000	-0.000000	0.012325	-0.049401	0.608823	-0.000000	-0.000000	-0.744813	0.000000	0.291146	
0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	1.000000	-0.000000	
-0.000565	0.002599	0.000000	0.000000	1.025611	-0.216379	0.004077	-0.000000	-0.000000	0.053739	-0.000000	0.092871	
0.018947	-0.087226	0.000000	0.000000	0.019714	0.850780	-0.136854	-0.000000	-0.000000	-0.334096	-0.000000	-0.355391	
0.081637	-0.375837	0.000000	0.000000	0.011610	-0.229166	-0.589676	-0.000000	-0.000000	-0.509850	-0.000000	0.308002	

ERI
0 0 0 0 3.5226815
1 0 0 0 -0.2297303
1 0 1 0 0.0292946
1 0 1 1 0.0060700
1 1 0 0 0.7150808
1 1 1 0 0.0060700
1 1 1 1 0.6490334
2 0 0 0 -0.0000000
2 0 1 0 0.0000000
2 0 1 1 -0.0000000
2 0 2 0 0.0055734
2 0 2 1 0.0054590
2 0 2 2 0.0000000
2 1 0 0 0.0000000
2 1 1 0 -0.0000000
2 1 1 1 -0.0000000
2 1 2 0 0.0054590
2 1 2 1 0.0301171
2 1 2 2 0.0000000
2 2 0 0 0.5783020
2 2 1 0 -0.0060898
2 2 1 1 0.4035475
2 2 2 0 0.0000000
2 2 2 1 0.0000000
2 2 2 2 0.5279064
3 0 0 0 0.1062421
3 0 1 0 -0.0115287
3 0 1 1 0.0050013
3 0 2 0 -0.0000000
3 0 2 1 -0.0000000
3 0 2 2 0.0025259
3 0 3 0 0.0183791
3 0 3 1 0.0122891
3 0 3 2 0.0000000
3 0 3 3 -0.0078359
3 1 0 0 -0.0674507
3 1 1 0 0.0011614
3 1 1 1 0.0293290
3 1 2 0 -0.0000000
3 1 2 1 -0.0000000
3 1 2 2 -0.0254570
3 1 3 0 0.0122891
3 1 3 1 0.0832917
3 1 3 2 -0.0000000
3 1 3 3 -0.0466079
3 2 0 0 -0.0000000
3 2 1 0 -0.0000000
3 2 1 1 -0.0000000
3 2 2 0 -0.0038189
3 2 2 1 -0.0267597
3 2 2 2 -0.0000000
3 2 3 0 0.0000000
3 2 3 1 -0.0000000
3 2 3 2 0.0526961
3 2 3 3 -0.0000000
3 3 0 0 0.7384625
3 3 1 0 -0.0051233
3 3 1 1 0.5078468
3 3 2 0 0.0000000
3 3 2 1 -0.0000000
3 3 2 2 0.4558320
3 3 3 0 -0.0078359
3 3 3 1 -0.0466079
3 3 3 2 -0.0000000
3 3 3 3 0.5712496
4 0 0 0 0.2151830
4 0 1 0 -0.0172293
4 0 1 1 0.0173026
4 0 2 0 -0.0000000
4 0 2 1 -0.0000000
4 0 2 2 -0.0000006
4 0 3 0 0.0131122
4 0 3 1 0.0008218
4 0 3 2 0.0000000
4 0 3 3 0.0040801
4 0 4 0 0.0250836
4 0 4 1 -0.0025832
4 0 4 2 -0.0000000
4 0 4 3 0.0004351
4 0 4 4 -0.0018692
4 1 0 0 -0.0601328
4 1 1 0 0.0015558
4 1 1 1 -0.0215491
4 1 2 0 -0.0000000
4 1 2 1 -0.0000000
4 1 2 2 0.0016298
4 1 3 0 0.0018110
4 1 3 1 0.0132183
4 1 3 2 0.0000000
4 1 3 3 -0.0308501
4 1 4 0 -0.0025832
4 1 4 1 0.0085194
4 1 4 2 0.0000000
4 1 4 3 -0.0197844
4 1 4 4 0.0021155
4 2 0 0 -0.0000000
4 2 1 0 0.0000000
4 2 1 1 -0.0000000
4 2 2 0 -0.0015242
4 2 2 1 0.0271053
4 2 2 2 0.0000000
4 2 3 0 0.0000000
4 2 3 1 0.0000000
4 2 3 2 -0.0559432
4 2 3 3 -0.0000000
4 2 4 0 -0.0000000
4 2 4 1 0.0000000
4 2 4 2 0.1239685
4 2 4 3 -0.0000000
4 2 4 4 0.0000000
4 3 0 0 0.1411190
4 3 1 0 -0.0030703
4 3 1 1 0.0504559
4 3 2 0 0.0000000
4 3 2 1 0.0000000
4 3 2 2 -0.0077431
4 3 3 0 -0.0100178
4 3 3 1 -0.0336056
4 3 3 2 -0.0000000
4 3 3 3 0.0872286
4 3 4 0 0.0004351
4 3 4 1 -0.0197844
4 3 4 2 -0.0000000
4 3 4 3 0.0694296
4 3 4 4 0.0002900
4 4 0 0 0.5964828
4 4 1 0 -0.0130542
4 4 1 1 0.3620887
4 4 2 0 0.0000000
4 4 2 1 0.0000000
4 4 2 2 0.5116355
4 4 3 0 -0.0005574
4 4 3 1 -0.0361603
4 4 3 2 -0.0000000
4 4 3 3 0.4573775
4 4 4 0 -0.0018692
4 4 4 1 0.0021155
4 4 4 2 0.0000000
4 4 4 3 0.0002900
4 4 4 4 0.5403494
5 0 0 0 -0.0000000
5 0 1 0 0.0000000
5 0 1 1 -0.0000000
5 0 2 0 -0.0113638
5 0 2 1 -0.0118558
5 0 2 2 -0.0000000
5 0 3 0 -0.0000000
5 0 3 1 -0.0000000
5 0 3 2 0.0097492
5 0 3 3 0.0000000
5 0 4 0 -0.0000000
5 0 4 1 0.0000000
5 0 4 2 -0.0017182
5 0 4 3 -0.0000000
5 0 4 4 -0.0000000
5 0 5 0 0.0234326
