NMONOMER	1
NELEC	8
ENUC	8.148059
NBASIS	8
HOMO	2
LUMO	2
ENT	5
HF_ENERGY	-34.842411
ENERGIES
-10.882494
-0.713657
-0.494339
-0.456377
0.750266
0.780814
0.808573
1000000.633078

OEI
-18.193041	
-0.247800	-4.330456	
-0.000000	-0.000000	-3.987557	
-0.007362	-0.016186	0.000000	-3.928216	
-0.000000	-0.000000	-0.775972	-0.000000	-3.469639	
0.053496	0.162540	0.000000	-0.755035	-0.000000	-3.469318	
0.309303	0.895474	-0.000000	0.147920	-0.000000	-0.002526	-3.381557	
-0.158607	0.147695	0.000000	0.002539	-0.000000	-0.002801	-0.006567	999996.235760	

ENV_OEI
-4.580247	
-0.475827	-0.190510	
-0.000000	0.000000	-0.138396	
-0.014473	0.000605	0.000000	-0.100202	
-0.000000	-0.000000	-0.115337	-0.000000	-0.199080	
0.110822	0.025310	0.000000	-0.096200	0.000000	-0.178637	
0.642558	0.189084	-0.000000	0.029316	0.000000	-0.022353	-0.270830	
-0.313697	-0.015015	0.000000	0.000992	-0.000000	-0.003939	0.029278	-0.243709	

OVERLAP
1.000000	
0.248362	1.000000	
0.061767	0.488736	1.000000	
0.061767	0.488736	0.167856	1.000000	
0.061767	0.488736	0.167856	0.167856	1.000000	
0.000000	0.000000	-0.155576	-0.155576	-0.155576	1.000000	
0.000000	0.000000	0.380474	0.000000	-0.380474	0.000000	1.000000	
0.000000	0.000000	-0.219667	0.439334	-0.219667	0.000000	0.000000	1.000000	

MOCOEFF
0.996469	0.017836	-0.006784	-0.006815	-0.006784	-0.027534	-0.000000	0.000060	
0.168976	-0.420028	-0.276954	-0.250682	-0.276954	0.368488	0.000000	0.003332	
0.000000	-0.000000	-0.440069	-0.000000	0.440069	0.000000	-0.553855	-0.000000	
0.005350	-0.020013	0.262339	-0.523437	0.262339	0.011778	0.000000	-0.535778	
0.000000	-0.000000	0.853107	0.000000	-0.853107	0.000000	-1.107612	-0.000000	
-0.038819	0.235816	-0.601176	0.842981	-0.601176	-0.088459	0.000000	-1.102069	
-0.226843	1.402092	-0.650420	-0.896656	-0.650420	-0.517072	-0.000000	0.178705	
0.117784	-0.542251	0.000000	0.000000	0.000000	-0.850774	-0.000000	0.000000	

ERI
0 0 0 0 3.5227025
1 0 0 0 0.2241190
1 0 1 0 0.0261096
1 0 1 1 -0.0029807
1 1 0 0 0.6704627
1 1 1 0 -0.0029807
1 1 1 1 0.5515479
2 0 0 0 0.0000000
2 0 1 0 0.0000000
2 0 1 1 0.0000000
2 0 2 0 0.0079410
2 0 2 1 -0.0110368
2 0 2 2 -0.0000000
2 1 0 0 0.0000000
2 1 1 0 0.0000000
2 1 1 1 -0.0000000
2 1 2 0 -0.0110368
2 1 2 1 0.1180890
2 1 2 2 -0.0000000
2 2 0 0 0.6254247
2 2 1 0 0.0013239
2 2 1 1 0.4985808
2 2 2 0 -0.0000000
2 2 2 1 -0.0000000
2 2 2 2 0.5347211
3 0 0 0 0.0071008
3 0 1 0 0.0007545
3 0 1 1 0.0002769
3 0 2 0 -0.0000000
3 0 2 1 0.0000000
3 0 2 2 0.0028412
3 0 3 0 0.0075583
3 0 3 1 -0.0105228
3 0 3 2 -0.0000000
3 0 3 3 -0.0033442
3 1 0 0 0.0050250
3 1 1 0 0.0000628
3 1 1 1 -0.0024829
3 1 2 0 0.0000000
3 1 2 1 0.0000000
3 1 2 2 -0.0529183
3 1 3 0 -0.0105228
3 1 3 1 0.1124795
3 1 3 2 0.0000000
3 1 3 3 0.0605285
3 2 0 0 -0.0000000
3 2 1 0 -0.0000000
3 2 1 1 0.0000000
3 2 2 0 0.0026287
3 2 2 1 -0.0542349
3 2 2 2 -0.0000000
3 2 3 0 -0.0000000
3 2 3 1 0.0000000
3 2 3 2 0.0442010
3 2 3 3 0.0000000
3 3 0 0 0.6175402
3 3 1 0 0.0012105
3 3 1 1 0.4916689
3 3 2 0 -0.0000000
3 3 2 1 0.0000000
3 3 2 2 0.4401291
3 3 3 0 -0.0033442
3 3 3 1 0.0605285
3 3 3 2 0.0000000
3 3 3 3 0.5365995
4 0 0 0 0.0000000
4 0 1 0 0.0000000
4 0 1 1 0.0000000
4 0 2 0 0.0126504
4 0 2 1 -0.0159706
4 0 2 2 0.0000000
4 0 3 0 0.0000000
4 0 3 1 -0.0000000
4 0 3 2 0.0035548
4 0 3 3 -0.0000000
4 0 4 0 0.0202731
4 0 4 1 -0.0089001
4 0 4 2 -0.0000000
4 0 4 3 -0.0043333
4 0 4 4 -0.0000000
4 1 0 0 0.0000000
4 1 1 0 0.0000000
4 1 1 1 0.0000000
4 1 2 0 -0.0060197
4 1 2 1 -0.0142645
4 1 2 2 0.0000000
4 1 3 0 -0.0000000
4 1 3 1 -0.0000000
4 1 3 2 0.0274695
4 1 3 3 0.0000000
4 1 4 0 -0.0089001
4 1 4 1 0.0443957
4 1 4 2 0.0000000
4 1 4 3 -0.0150658
4 1 4 4 0.0000000
4 2 0 0 0.2490217
4 2 1 0 0.0055526
4 2 1 1 0.0459452
4 2 2 0 -0.0000000
4 2 2 1 0.0000000
4 2 2 2 0.0309586
4 2 3 0 -0.0022379
4 2 3 1 0.0487222
4 2 3 2 0.0000000
4 2 3 3 0.0674016
4 2 4 0 -0.0000000
4 2 4 1 0.0000000
4 2 4 2 0.1202403
4 2 4 3 -0.0000000
4 2 4 4 0.0561863
4 3 0 0 0.0000000
4 3 1 0 0.0000000
4 3 1 1 0.0000000
4 3 2 0 -0.0026847
4 3 2 1 0.0496294
4 3 2 2 0.0000000
4 3 3 0 -0.0000000
4 3 3 1 -0.0000000
4 3 3 2 -0.0183978
4 3 3 3 -0.0000000
4 3 4 0 -0.0043333
4 3 4 1 -0.0150658
4 3 4 2 -0.0000000
4 3 4 3 0.0359893
4 3 4 4 0.0000000
4 4 0 0 0.7384996
4 4 1 0 0.0067901
4 4 1 1 0.4963130
4 4 2 0 -0.0000000
4 4 2 1 0.0000000
4 4 2 2 0.5291315
4 4 3 0 -0.0002138
4 4 3 1 -0.0316562
4 4 3 2 -0.0000000
4 4 3 3 0.4561979
4 4 4 0 -0.0000000
4 4 4 1 0.0000000
4 4 4 2 0.0561863
4 4 4 3 0.0000000
4 4 4 4 0.5581360
5 0 0 0 -0.0507291
5 0 1 0 -0.0059944
5 0 1 1 0.0008726
5 0 2 0 -0.0000000
5 0 2 1 0.0000000
5 0 2 2 0.0035429
5 0 3 0 0.0120983
5 0 3 1 -0.0155658
5 0 3 2 -0.0000000
5 0 3 3 -0.0050601
5 0 4 0 -0.0000000
5 0 4 1 -0.0000000
5 0 4 2 -0.0051373
5 0 4 3 -0.0000000
5 0 4 4 -0.0024085
5 0 5 0 0.0214873
5 0 5 1 -0.0091242
5 0 5 2 0.0000000
5 0 5 3 0.0037567
5 0 5 4 -0.0000000
5 0 5 5 0.0055295
5 1 0 0 -0.0499814
5 1 1 0 -0.0000916
5 1 1 1 -0.0170130
5 1 2 0 0.0000000
5 1 2 1 -0.0000000
5 1 2 2 0.0142493
5 1 3 0 -0.0060804
5 1 3 1 -0.0097054
5 1 3 2 -0.0000000
5 1 3 3 -0.0349795
5 1 4 0 -0.0000000
5 1 4 1 -0.0000000
5 1 4 2 -0.0262832
5 1 4 3 0.0000000
5 1 4 4 0.0168291
5 1 5 0 -0.0091242
5 1 5 1 0.0445602
5 1 5 2 0.0000000
5 1 5 3 -0.0067639
5 1 5 4 -0.0000000
5 1 5 5 -0.0370317
5 2 0 0 -0.0000000
5 2 1 0 -0.0000000
5 2 1 1 -0.0000000
5 2 2 0 -0.0014598
5 2 2 1 0.0510498
5 2 2 2 0.0000000
5 2 3 0 0.0000000
5 2 3 1 -0.0000000
5 2 3 2 -0.0218946
5 2 3 3 -0.0000000
5 2 4 0 -0.0025549
5 2 4 1 -0.0219920
5 2 4 2 -0.0000000
5 2 4 3 0.0355376
5 2 4 4 0.0000000
5 2 5 0 0.0000000
5 2 5 1 0.0000000
5 2 5 2 0.0426446
5 2 5 3 -0.0000000
5 2 5 4 -0.0244903
5 2 5 5 0.0000000
5 3 0 0 0.2425638
5 3 1 0 0.0053385
5 3 1 1 0.0488481
5 3 2 0 0.0000000
5 3 2 1 -0.0000000
5 3 2 2 0.0612326
5 3 3 0 0.0031488
5 3 3 1 -0.0404481
5 3 3 2 -0.0000000
5 3 3 3 0.0301946
5 3 4 0 0.0000000
5 3 4 1 0.0000000
5 3 4 2 0.0555195
5 3 4 3 0.0000000
5 3 4 4 0.0734113
5 3 5 0 0.0037567
5 3 5 1 -0.0067639
5 3 5 2 -0.0000000
5 3 5 3 0.1086909
5 3 5 4 -0.0000000
5 3 5 5 0.0770114
5 4 0 0 0.0000000
5 4 1 0 0.0000000
5 4 1 1 0.0000000
5 4 2 0 0.0014661
5 4 2 1 -0.0491954
5 4 2 2 -0.0000000
5 4 3 0 -0.0000000
5 4 3 1 0.0000000
5 4 3 2 0.0415945
5 4 3 3 0.0000000
5 4 4 0 0.0018554
5 4 4 1 0.0331834
5 4 4 2 0.0000000
5 4 4 3 -0.0197156
5 4 4 4 -0.0000000
5 4 5 0 -0.0000000
5 4 5 1 -0.0000000
5 4 5 2 -0.0244903
5 4 5 3 -0.0000000
5 4 5 4 0.0493749
5 4 5 5 -0.0000000
5 5 0 0 0.7471880
5 5 1 0 0.0067807
5 5 1 1 0.4971133
5 5 2 0 0.0000000
5 5 2 1 0.0000000
5 5 2 2 0.4783161
5 5 3 0 0.0044831
5 5 3 1 -0.0005256
5 5 3 2 -0.0000000
5 5 3 3 0.5107721
5 5 4 0 0.0000000
5 5 4 1 0.0000000
5 5 4 2 0.0658505
5 5 4 3 0.0000000
5 5 4 4 0.4967437
5 5 5 0 0.0055295
5 5 5 1 -0.0370317
5 5 5 2 0.0000000
5 5 5 3 0.0770114
5 5 5 4 -0.0000000
5 5 5 5 0.5504961
6 0 0 0 -0.2965832
6 0 1 0 -0.0343543
6 0 1 1 0.0019076
6 0 2 0 0.0000000
6 0 2 1 -0.0000000
6 0 2 2 -0.0025902
6 0 3 0 -0.0030651
6 0 3 1 0.0025195
6 0 3 2 0.0000000
6 0 3 3 -0.0009926
6 0 4 0 -0.0000000
6 0 4 1 -0.0000000
6 0 4 2 -0.0059100
6 0 4 3 -0.0000000
6 0 4 4 -0.0079952
6 0 5 0 0.0045261
6 0 5 1 0.0018545
6 0 5 2 -0.0000000
6 0 5 3 -0.0071406
6 0 5 4 0.0000000
6 0 5 5 -0.0093495
6 0 6 0 0.0459569
6 0 6 1 0.0016825
6 0 6 2 0.0000000
6 0 6 3 0.0000536
6 0 6 4 0.0000000
6 0 6 5 -0.0017493
6 0 6 6 -0.0016401
6 1 0 0 -0.2731506
6 1 1 0 -0.0006601
6 1 1 1 -0.1000463
6 1 2 0 -0.0000000
6 1 2 1 -0.0000000
6 1 2 2 -0.0606905
6 1 3 0 0.0008674
6 1 3 1 -0.0011132
6 1 3 2 0.0000000
6 1 3 3 -0.0513937
6 1 4 0 -0.0000000
6 1 4 1 -0.0000000
6 1 4 2 -0.0693723
6 1 4 3 -0.0000000
6 1 4 4 -0.0713605
6 1 5 0 0.0016857
6 1 5 1 0.0126382
6 1 5 2 -0.0000000
6 1 5 3 -0.0701563
6 1 5 4 0.0000000
6 1 5 5 -0.0669697
6 1 6 0 0.0016825
6 1 6 1 0.1023203
6 1 6 2 -0.0000000
6 1 6 3 0.0203030
6 1 6 4 0.0000000
6 1 6 5 -0.0067062
6 1 6 6 -0.0878333
6 2 0 0 0.0000000
6 2 1 0 0.0000000
6 2 1 1 0.0000000
6 2 2 0 0.0055699
6 2 2 1 0.0213648
6 2 2 2 -0.0000000
6 2 3 0 -0.0000000
6 2 3 1 0.0000000
6 2 3 2 -0.0282930
6 2 3 3 0.0000000
6 2 4 0 0.0081362
6 2 4 1 -0.0425814
6 2 4 2 0.0000000
6 2 4 3 0.0196456
6 2 4 4 0.0000000
6 2 5 0 -0.0000000
6 2 5 1 -0.0000000
6 2 5 2 0.0263568
6 2 5 3 0.0000000
6 2 5 4 -0.0354755
6 2 5 5 0.0000000
6 2 6 0 0.0000000
6 2 6 1 -0.0000000
6 2 6 2 0.0447845
6 2 6 3 0.0000000
6 2 6 4 -0.0196815
6 2 6 5 -0.0000000
6 2 6 6 0.0000000
6 3 0 0 -0.0469472
6 3 1 0 -0.0009498
6 3 1 1 -0.0124608
6 3 2 0 -0.0000000
6 3 2 1 0.0000000
6 3 2 2 -0.0446196
6 3 3 0 0.0044416
6 3 3 1 0.0380672
6 3 3 2 0.0000000
6 3 3 3 0.0283523
6 3 4 0 -0.0000000
6 3 4 1 -0.0000000
6 3 4 2 0.0160742
6 3 4 3 -0.0000000
6 3 4 4 -0.0499966
6 3 5 0 0.0067254
6 3 5 1 -0.0428556
6 3 5 2 0.0000000
6 3 5 3 -0.0375721
6 3 5 4 0.0000000
6 3 5 5 0.0091516
6 3 6 0 0.0000536
6 3 6 1 0.0203030
6 3 6 2 0.0000000
6 3 6 3 0.0664509
6 3 6 4 -0.0000000
6 3 6 5 -0.0460405
6 3 6 6 0.0067926
6 4 0 0 0.0000000
6 4 1 0 0.0000000
6 4 1 1 -0.0000000
6 4 2 0 0.0115178
6 4 2 1 -0.0949510
6 4 2 2 0.0000000
6 4 3 0 0.0000000
6 4 3 1 -0.0000000
6 4 3 2 0.0424042
6 4 3 3 -0.0000000
6 4 4 0 0.0174146
6 4 4 1 0.0135396
6 4 4 2 -0.0000000
6 4 4 3 -0.0472019
6 4 4 4 -0.0000000
6 4 5 0 0.0000000
6 4 5 1 0.0000000
6 4 5 2 -0.0487999
6 4 5 3 0.0000000
6 4 5 4 0.0422136
6 4 5 5 -0.0000000
6 4 6 0 0.0000000
6 4 6 1 0.0000000
6 4 6 2 -0.0196815
6 4 6 3 -0.0000000
6 4 6 4 0.0900668
6 4 6 5 0.0000000
6 4 6 6 0.0000000
6 5 0 0 -0.0001692
6 5 1 0 -0.0010382
