NMONOMER	1
NELEC	8
ENUC	7.676927
NBASIS	12
HOMO	2
LUMO	2
ENT	5
HF_ENERGY	-35.301703
ENERGIES
-10.786146
-0.765775
-0.338358
-0.173434
0.633152
0.837816
0.905266
849736.635841
965066.429585
996478.190871
1070621.119760
1118093.779450

OEI
-18.352589	
-0.218128	-4.442202	
0.000000	0.000000	-3.960507	
-0.192013	-0.157029	0.000000	-4.140462	
-0.141302	-0.264717	-0.000000	-0.393949	-2.971452	
0.234912	0.881962	0.000000	-0.225168	0.117560	-3.734023	
0.000000	0.000000	-0.767185	-0.000000	-0.000000	-0.000000	-3.394006	
0.115880	-0.054015	0.000000	-0.036480	0.003848	-0.016389	-0.000000	849733.059577	
0.000000	-0.000000	-0.129315	0.000000	0.000000	0.000000	0.017942	-0.000000	965063.572004	
-0.004977	0.022522	-0.000000	-0.002108	-0.003475	-0.013713	0.000000	0.001021	-0.000000	996474.964660	
-0.037917	0.198567	0.000000	-0.074498	0.121817	0.128090	-0.000000	0.144234	-0.000000	0.136682	1070618.580975	
0.112648	-0.080883	-0.000000	-0.125776	0.005159	-0.001205	0.000000	-0.826226	0.000000	0.038156	0.317347	1118090.102309	

ENV_OEI
-4.879419	
-0.409634	-0.467457	
0.000000	-0.000000	-0.269583	
-0.373182	0.074637	0.000000	-0.510481	
-0.284645	-0.317294	-0.000000	0.170952	-0.630294	
0.479775	0.009133	-0.000000	0.237431	-0.318878	-0.764910	
0.000000	0.000000	-0.092771	-0.000000	-0.000000	-0.000000	-0.325196	
0.226825	-0.021411	0.000000	-0.045672	0.046329	-0.001258	-0.000000	-0.558541	
-0.000000	-0.000000	0.155742	0.000000	-0.000000	0.000000	-0.142844	0.000000	-0.725729	
0.015074	0.285624	0.000000	-0.656919	1.377717	0.894811	-0.000000	0.127192	-0.000000	-18.574073	
-0.056018	-0.049374	-0.000000	0.012996	-0.041443	-0.079257	-0.000000	-0.235832	-0.000000	1.675287	-0.789673	
0.215896	-0.014702	-0.000000	0.040163	-0.028644	-0.018565	0.000000	0.160526	-0.000000	0.178171	0.091527	-0.375125	

OVERLAP
1.000000	
0.248362	1.000000	
0.061767	0.488736	1.000000	
0.061767	0.488736	0.167856	1.000000	
0.000000	0.027047	0.038545	0.038545	1.000000	
0.027047	0.301519	0.378700	0.378700	0.248362	1.000000	
0.000000	0.000000	-0.155576	-0.155576	-0.015125	-0.113119	1.000000	
0.000000	0.000000	0.380474	-0.380474	0.000000	0.000000	0.000000	1.000000	
0.000000	0.000000	-0.219667	-0.219667	-0.042713	-0.319437	0.000000	0.000000	1.000000	
0.015125	0.113119	0.044121	0.044121	0.000000	0.000000	0.112775	0.000000	-0.151526	1.000000	
0.000000	0.000000	0.268260	-0.268260	0.000000	0.000000	0.000000	0.166433	0.000000	0.000000	1.000000	
0.042713	0.319437	0.279473	0.279473	0.000000	0.000000	-0.151526	0.000000	-0.261465	0.000000	0.000000	1.000000	

MOCOEFF
-0.996604	-0.016550	0.006528	0.006528	-0.001355	0.006669	0.027610	-0.000000	0.007779	-0.002283	-0.000000	0.003214	
-0.144144	0.334762	0.265115	0.265115	-0.030031	-0.029567	-0.320812	0.000000	-0.196952	0.176305	-0.000000	0.297749	
0.000000	-0.000000	-0.474218	0.474218	-0.000000	0.000000	0.000000	-0.576542	-0.000000	0.000000	0.350383	0.000000	
-0.131552	0.543453	0.099855	0.099855	0.058870	-0.243849	-0.310427	-0.000000	0.653007	-0.040446	0.000000	-0.399728	
-0.098215	0.615268	-0.884165	-0.884165	-0.119961	0.719346	-0.222034	-0.000000	0.187966	0.170199	-0.000000	0.618869	
0.168775	-1.035813	0.447455	0.447455	-0.079746	0.490800	0.371544	0.000000	0.952350	0.276726	0.000000	0.658966	
0.000000	-0.000000	0.933301	-0.933301	0.000000	0.000000	0.000000	-1.104109	0.000000	0.000000	-0.316974	0.000000	
0.084288	-0.388040	0.000000	0.000000	-0.012325	0.049401	-0.608823	-0.000000	0.000000	0.744813	0.000000	-0.291146	
0.000000	0.000000	0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	0.000000	-1.000000	-0.000000	
-0.000564	0.002599	0.000000	0.000000	1.025611	-0.216380	0.004077	-0.000000	-0.000000	0.053739	-0.000000	0.092871	
-0.018947	0.087225	0.000000	0.000000	-0.019714	-0.850780	0.136854	0.000000	0.000000	0.334096	-0.000000	0.355391	
0.081637	-0.375837	0.000000	0.000000	0.011610	-0.229165	-0.589676	-0.000000	-0.000000	-0.509850	-0.000000	0.308002	

ERI
0 0 0 0 3.5232998
1 0 0 0 0.1921947
1 0 1 0 0.0204448
1 0 1 1 -0.0054760
1 1 0 0 0.6411030
1 1 1 0 -0.0054760
1 1 1 1 0.5891640
2 0 0 0 -0.0000000
2 0 1 0 -0.0000000
2 0 1 1 -0.0000000
2 0 2 0 0.0084956
2 0 2 1 -0.0104057
2 0 2 2 0.0000000
2 1 0 0 -0.0000000
2 1 1 0 -0.0000000
2 1 1 1 -0.0000000
2 1 2 0 -0.0104057
2 1 2 1 0.1063628
2 1 2 2 -0.0000000
2 2 0 0 0.6337058
2 2 1 0 0.0004498
2 2 1 1 0.5088595
2 2 2 0 0.0000000
2 2 2 1 -0.0000000
2 2 2 2 0.5332473
3 0 0 0 0.1719300
3 0 1 0 0.0138902
3 0 1 1 0.0078692
3 0 2 0 -0.0000000
3 0 2 1 -0.0000000
3 0 2 2 0.0037545
3 0 3 0 0.0250649
3 0 3 1 -0.0080396
3 0 3 2 0.0000000
3 0 3 3 -0.0089036
3 1 0 0 0.0693759
3 1 1 0 0.0011600
3 1 1 1 -0.0181753
3 1 2 0 -0.0000000
3 1 2 1 0.0000000
3 1 2 2 0.0199439
3 1 3 0 -0.0080396
3 1 3 1 0.0650924
3 1 3 2 -0.0000000
3 1 3 3 0.0463689
3 2 0 0 -0.0000000
3 2 1 0 -0.0000000
3 2 1 1 0.0000000
3 2 2 0 -0.0066754
3 2 2 1 0.0368954
3 2 2 2 0.0000000
3 2 3 0 0.0000000
3 2 3 1 -0.0000000
3 2 3 2 0.0339707
3 2 3 3 -0.0000000
3 3 0 0 0.7677825
3 3 1 0 0.0058673
3 3 1 1 0.4889699
3 3 2 0 -0.0000000
3 3 2 1 0.0000000
3 3 2 2 0.4754488
3 3 3 0 -0.0089036
3 3 3 1 0.0463689
3 3 3 2 -0.0000000
3 3 3 3 0.6223901
4 0 0 0 0.1292966
4 0 1 0 0.0118308
4 0 1 1 0.0019547
4 0 2 0 -0.0000000
4 0 2 1 -0.0000000
4 0 2 2 0.0020671
4 0 3 0 0.0142159
4 0 3 1 -0.0022535
4 0 3 2 -0.0000000
4 0 3 3 -0.0015193
4 0 4 0 0.0093361
4 0 4 1 0.0002553
4 0 4 2 0.0000000
4 0 4 3 -0.0015717
4 0 4 4 0.0001040
4 1 0 0 0.0767607
4 1 1 0 -0.0006149
4 1 1 1 0.0384863
4 1 2 0 -0.0000000
4 1 2 1 0.0000000
4 1 2 2 -0.0203655
4 1 3 0 0.0007114
4 1 3 1 -0.0200721
4 1 3 2 -0.0000000
4 1 3 3 0.0533382
4 1 4 0 0.0002553
4 1 4 1 0.0698665
4 1 4 2 0.0000000
4 1 4 3 -0.0102076
4 1 4 4 0.0077472
4 2 0 0 -0.0000000
4 2 1 0 -0.0000000
4 2 1 1 0.0000000
4 2 2 0 0.0015783
4 2 2 1 -0.0783947
4 2 2 2 -0.0000000
4 2 3 0 0.0000000
4 2 3 1 -0.0000000
4 2 3 2 -0.0167683
4 2 3 3 -0.0000000
4 2 4 0 0.0000000
4 2 4 1 0.0000000
4 2 4 2 0.0873500
4 2 4 3 0.0000000
4 2 4 4 -0.0000000
4 3 0 0 0.1460539
4 3 1 0 0.0047649
4 3 1 1 -0.0218482
4 3 2 0 0.0000000
4 3 2 1 -0.0000000
4 3 2 2 0.0172414
4 3 3 0 -0.0078384
4 3 3 1 0.0593559
4 3 3 2 -0.0000000
4 3 3 3 0.0870705
4 3 4 0 -0.0015717
4 3 4 1 -0.0102076
4 3 4 2 0.0000000
4 3 4 3 0.0831430
4 3 4 4 -0.0357544
4 4 0 0 0.4984730
4 4 1 0 -0.0016998
4 4 1 1 0.5124773
4 4 2 0 -0.0000000
4 4 2 1 0.0000000
4 4 2 2 0.4739450
4 4 3 0 0.0011856
4 4 3 1 -0.0223725
4 4 3 2 0.0000000
4 4 3 3 0.4420687
4 4 4 0 0.0001040
4 4 4 1 0.0077472
4 4 4 2 -0.0000000
4 4 4 3 -0.0357544
4 4 4 4 0.5198157
5 0 0 0 -0.2218590
5 0 1 0 -0.0262202
5 0 1 1 0.0117983
5 0 2 0 0.0000000
5 0 2 1 0.0000000
5 0 2 2 0.0013554
5 0 3 0 -0.0077137
5 0 3 1 -0.0071325
5 0 3 2 0.0000000
5 0 3 3 -0.0155276
5 0 4 0 -0.0112503
5 0 4 1 0.0007456
5 0 4 2 0.0000000
5 0 4 3 -0.0124415
5 0 4 4 0.0027998
5 0 5 0 0.0404218
5 0 5 1 -0.0047415
5 0 5 2 0.0000000
5 0 5 3 -0.0045004
5 0 5 4 -0.0027405
5 0 5 5 0.0104916
5 1 0 0 -0.2624345
5 1 1 0 0.0003688
5 1 1 1 -0.0712550
5 1 2 0 0.0000000
5 1 2 1 0.0000000
5 1 2 2 -0.0642511
5 1 3 0 -0.0080122
5 1 3 1 -0.0296014
5 1 3 2 0.0000000
5 1 3 3 -0.0862848
5 1 4 0 -0.0032371
5 1 4 1 -0.0130746
5 1 4 2 -0.0000000
5 1 4 3 -0.0465673
5 1 4 4 0.0012479
5 1 5 0 -0.0047415
5 1 5 1 0.1028948
5 1 5 2 0.0000000
5 1 5 3 -0.0340707
5 1 5 4 0.0299766
5 1 5 5 -0.0945391
5 2 0 0 -0.0000000
5 2 1 0 -0.0000000
5 2 1 1 0.0000000
5 2 2 0 0.0053060
5 2 2 1 -0.0008938
5 2 2 2 -0.0000000
5 2 3 0 0.0000000
5 2 3 1 -0.0000000
5 2 3 2 -0.0004137
5 2 3 3 -0.0000000
5 2 4 0 0.0000000
5 2 4 1 -0.0000000
5 2 4 2 -0.0193571
5 2 4 3 -0.0000000
5 2 4 4 0.0000000
5 2 5 0 0.0000000
5 2 5 1 0.0000000
5 2 5 2 0.0244684
5 2 5 3 -0.0000000
5 2 5 4 -0.0000000
5 2 5 5 -0.0000000
5 3 0 0 0.0834165
5 3 1 0 0.0042020
5 3 1 1 -0.0211225
5 3 2 0 0.0000000
5 3 2 1 -0.0000000
5 3 2 2 0.0139625
5 3 3 0 0.0023829
5 3 3 1 0.0109828
5 3 3 2 -0.0000000
5 3 3 3 0.0333782
5 3 4 0 0.0015230
5 3 4 1 -0.0200988
5 3 4 2 -0.0000000
5 3 4 3 0.0389780
5 3 4 4 -0.0273743
5 3 5 0 -0.0045004
5 3 5 1 -0.0340707
5 3 5 2 -0.0000000
5 3 5 3 0.0536999
5 3 5 4 -0.0166504
5 3 5 5 0.0019891
5 4 0 0 -0.0362429
5 4 1 0 0.0012559
5 4 1 1 -0.0066384
5 4 2 0 0.0000000
5 4 2 1 -0.0000000
5 4 2 2 -0.0303697
5 4 3 0 -0.0016548
5 4 3 1 -0.0317839
5 4 3 2 -0.0000000
5 4 3 3 0.0121238
5 4 4 0 -0.0003468
5 4 4 1 0.0431788
5 4 4 2 0.0000000
5 4 4 3 -0.0247604
5 4 4 4 0.0027772
5 4 5 0 -0.0027405
5 4 5 1 0.0299766
5 4 5 2 -0.0000000
5 4 5 3 -0.0166504
5 4 5 4 0.0553669
5 4 5 5 0.0114086
5 5 0 0 0.8042662
5 5 1 0 0.0001238
5 5 1 1 0.5766074
5 5 2 0 -0.0000000
5 5 2 1 0.0000000
5 5 2 2 0.5005246
5 5 3 0 0.0186667
5 5 3 1 -0.0324174
5 5 3 2 -0.0000000
5 5 3 3 0.5140444
5 5 4 0 0.0073718
5 5 4 1 0.0583361
5 5 4 2 -0.0000000
