NMONOMER	1
NELEC	8
ENUC	7.676927
NBASIS	12
HOMO	2
LUMO	2
ENT	5
HF_ENERGY	-36.192026
ENERGIES
-10.877983
-0.850811
-0.467770
-0.253670
0.553052
0.742569
0.785071
849736.503857
965066.367659
996478.137318
1070621.061714
1118093.632085

OEI
-18.483315	
0.216739	-4.536198	
-0.000000	0.000000	-4.146475	
0.188790	-0.116605	-0.000000	-4.252716	
0.149399	-0.277240	-0.000000	-0.405342	-3.065267	
0.239482	-0.899873	-0.000000	0.226012	-0.157997	-3.793074	
-0.000000	0.000000	-0.789520	-0.000000	0.000000	0.000000	-3.470054	
0.115684	0.053531	0.000000	0.035298	-0.003121	-0.015761	-0.000000	849732.926929	
-0.000000	0.000000	-0.132053	-0.000000	0.000000	0.000000	0.024434	-0.000000	965063.527979	
-0.005029	-0.023211	-0.000000	0.002035	0.003339	-0.013330	-0.000000	0.001102	-0.000000	996474.945630	
-0.037999	-0.198117	0.000000	0.066438	-0.121896	0.134773	-0.000000	0.149496	-0.000000	0.133919	1070618.540112	
0.112447	0.078282	0.000000	0.127380	-0.004614	0.002617	-0.000000	-0.846004	-0.000000	0.037714	0.321603	1118089.950741	

ENV_OEI
-5.010266	
0.406118	-0.548812	
0.000000	0.000000	-0.411393	
0.366466	0.077663	-0.000000	-0.585590	
0.299969	-0.298972	-0.000000	0.143635	-0.709911	
0.486484	-0.028863	-0.000000	-0.204848	0.318301	-0.887826	
-0.000000	0.000000	-0.137283	0.000000	-0.000000	0.000000	-0.445401	
0.221668	0.009061	0.000000	0.036668	-0.045681	-0.020286	0.000000	-0.692347	
-0.000000	-0.000000	0.137471	-0.000000	-0.000000	-0.000000	-0.144002	-0.000000	-0.769754	
0.014998	-0.268252	0.000000	0.622912	-1.366656	0.938556	-0.000000	0.126982	0.000000	-18.593102	
-0.055064	0.047436	0.000000	-0.006582	0.042178	-0.073231	0.000000	-0.216707	0.000000	1.671434	-0.830763	
0.210740	-0.006702	-0.000000	-0.038784	0.026553	-0.043394	0.000000	0.056625	0.000000	0.178016	0.119345	-0.525310	

OVERLAP
1.000000	
0.248362	1.000000	
0.061767	0.488736	1.000000	
0.061767	0.488736	0.167856	1.000000	
0.000000	0.027047	0.038545	0.038545	1.000000	
0.027047	0.301519	0.378700	0.378700	0.248362	1.000000	
0.000000	0.000000	-0.155576	-0.155576	-0.015125	-0.113119	1.000000	
0.000000	0.000000	0.380474	-0.380474	0.000000	0.000000	0.000000	1.000000	
0.000000	0.000000	-0.219667	-0.219667	-0.042713	-0.319437	0.000000	0.000000	1.000000	
0.015125	0.113119	0.044121	0.044121	0.000000	0.000000	0.112775	0.000000	-0.151526	1.000000	
0.000000	0.000000	0.268260	-0.268260	0.000000	0.000000	0.000000	0.166433	0.000000	0.000000	1.000000	
0.042713	0.319437	0.279473	0.279473	0.000000	0.000000	-0.151526	0.000000	-0.261465	0.000000	0.000000	1.000000	

MOCOEFF
-0.996648	-0.016384	0.006522	0.006522	-0.001354	0.006665	0.027510	0.000000	0.007888	-0.002262	-0.000000	0.003210	
0.141840	-0.326574	-0.271104	-0.271104	0.028449	0.041326	0.315447	-0.000000	0.224158	-0.171207	-0.000000	-0.288547	
0.000000	-0.000000	-0.442908	0.442908	-0.000000	0.000000	0.000000	-0.612953	-0.000000	-0.000000	0.339644	0.000000	
0.128028	-0.511813	-0.123349	-0.123349	-0.055727	0.228964	0.303108	0.000000	-0.681368	0.027526	-0.000000	0.371801	
0.102942	-0.635608	0.885692	0.885692	0.119151	-0.711481	0.232685	-0.000000	-0.174099	-0.168998	-0.000000	-0.613251	
0.170354	-1.042245	0.434807	0.434807	-0.083700	0.508274	0.375648	-0.000000	0.928810	0.282196	-0.000000	0.684178	
-0.000000	0.000000	0.948561	-0.948561	0.000000	-0.000000	-0.000000	-1.084318	-0.000000	-0.000000	-0.328454	-0.000000	
0.084288	-0.388040	0.000000	0.000000	-0.012325	0.049401	-0.608823	-0.000000	0.000000	0.744813	0.000000	-0.291146	
-0.000000	-0.000000	0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	-1.000000	-0.000000	
-0.000564	0.002599	0.000000	0.000000	1.025611	-0.216380	0.004077	-0.000000	-0.000000	0.053739	0.000000	0.092871	
-0.018947	0.087226	0.000000	0.000000	-0.019715	-0.850780	0.136854	0.000000	0.000000	0.334096	-0.000000	0.355391	
0.081637	-0.375837	0.000000	0.000000	0.011610	-0.229166	-0.589676	-0.000000	-0.000000	-0.509850	0.000000	0.308002	

ERI
0 0 0 0 3.5235294
1 0 0 0 -0.1890560
1 0 1 0 0.0201104
1 0 1 1 0.0058530
1 1 0 0 0.6422977
1 1 1 0 0.0058530
1 1 1 1 0.5915959
2 0 0 0 0.0000000
2 0 1 0 0.0000000
2 0 1 1 -0.0000000
2 0 2 0 0.0093643
2 0 2 1 0.0109337
2 0 2 2 0.0000000
2 1 0 0 0.0000000
2 1 1 0 -0.0000000
2 1 1 1 -0.0000000
2 1 2 0 0.0109337
2 1 2 1 0.1051208
2 1 2 2 0.0000000
2 2 0 0 0.6505583
2 2 1 0 -0.0007182
2 2 1 1 0.5110049
2 2 2 0 0.0000000
2 2 2 1 0.0000000
2 2 2 2 0.5386523
3 0 0 0 -0.1671224
3 0 1 0 0.0126535
3 0 1 1 -0.0086176
3 0 2 0 0.0000000
3 0 2 1 0.0000000
3 0 2 2 -0.0038568
3 0 3 0 0.0249302
3 0 3 1 0.0080818
3 0 3 2 0.0000000
3 0 3 3 0.0094446
3 1 0 0 0.0539645
3 1 1 0 -0.0010844
3 1 1 1 -0.0193689
3 1 2 0 0.0000000
3 1 2 1 -0.0000000
3 1 2 2 0.0193200
3 1 3 0 0.0080818
3 1 3 1 0.0587813
3 1 3 2 -0.0000000
3 1 3 3 0.0413091
3 2 0 0 0.0000000
3 2 1 0 -0.0000000
3 2 1 1 -0.0000000
3 2 2 0 0.0072481
3 2 2 1 0.0392529
3 2 2 2 0.0000000
3 2 3 0 0.0000000
3 2 3 1 -0.0000000
3 2 3 2 0.0374339
3 2 3 3 0.0000000
3 3 0 0 0.7752429
3 3 1 0 -0.0065418
3 3 1 1 0.4855994
3 3 2 0 0.0000000
3 3 2 1 -0.0000000
3 3 2 2 0.4844220
3 3 3 0 0.0094446
3 3 3 1 0.0413091
3 3 3 2 0.0000000
3 3 3 3 0.6296589
4 0 0 0 -0.1354872
4 0 1 0 0.0122004
4 0 1 1 -0.0018809
4 0 2 0 0.0000000
4 0 2 1 0.0000000
4 0 2 2 -0.0022413
4 0 3 0 0.0143511
4 0 3 1 0.0022144
4 0 3 2 0.0000000
4 0 3 3 0.0012103
4 0 4 0 0.0100788
4 0 4 1 -0.0003328
4 0 4 2 -0.0000000
4 0 4 3 0.0014213
4 0 4 4 -0.0000487
4 1 0 0 0.0800733
4 1 1 0 0.0008303
4 1 1 1 0.0401028
4 1 2 0 0.0000000
4 1 2 1 -0.0000000
4 1 2 2 -0.0163399
4 1 3 0 -0.0010957
4 1 3 1 -0.0208312
4 1 3 2 0.0000000
4 1 3 3 0.0511761
4 1 4 0 -0.0003328
4 1 4 1 0.0704143
4 1 4 2 0.0000000
4 1 4 3 -0.0075839
4 1 4 4 0.0091796
4 2 0 0 0.0000000
4 2 1 0 -0.0000000
4 2 1 1 0.0000000
4 2 2 0 -0.0011441
4 2 2 1 -0.0726972
4 2 2 2 0.0000000
4 2 3 0 0.0000000
4 2 3 1 0.0000000
4 2 3 2 -0.0171136
4 2 3 3 0.0000000
4 2 4 0 -0.0000000
4 2 4 1 0.0000000
4 2 4 2 0.0797203
4 2 4 3 0.0000000
4 2 4 4 -0.0000000
4 3 0 0 0.1467137
4 3 1 0 -0.0050977
4 3 1 1 -0.0223258
4 3 2 0 0.0000000
4 3 2 1 0.0000000
4 3 2 2 0.0196840
4 3 3 0 0.0084016
4 3 3 1 0.0531804
4 3 3 2 0.0000000
4 3 3 3 0.0936072
4 3 4 0 0.0014213
4 3 4 1 -0.0075839
4 3 4 2 0.0000000
4 3 4 3 0.0824104
4 3 4 4 -0.0347678
4 4 0 0 0.5027728
4 4 1 0 0.0017876
4 4 1 1 0.5143056
4 4 2 0 0.0000000
4 4 2 1 0.0000000
4 4 2 2 0.4720066
4 4 3 0 -0.0012590
4 4 3 1 -0.0194861
4 4 3 2 0.0000000
4 4 3 3 0.4413867
4 4 4 0 -0.0000487
4 4 4 1 0.0091796
4 4 4 2 -0.0000000
4 4 4 3 -0.0347678
4 4 4 4 0.5197507
5 0 0 0 -0.2238861
5 0 1 0 0.0264033
5 0 1 1 0.0118076
5 0 2 0 0.0000000
5 0 2 1 0.0000000
5 0 2 2 0.0006949
5 0 3 0 0.0073005
5 0 3 1 -0.0062270
5 0 3 2 0.0000000
5 0 3 3 -0.0156506
5 0 4 0 0.0124295
5 0 4 1 0.0011682
5 0 4 2 -0.0000000
5 0 4 3 -0.0122823
5 0 4 4 0.0027629
5 0 5 0 0.0400235
5 0 5 1 0.0041050
5 0 5 2 -0.0000000
5 0 5 3 0.0039394
5 0 5 4 0.0024017
5 0 5 5 0.0100471
5 1 0 0 0.2663946
5 1 1 0 0.0004343
5 1 1 1 0.0702573
5 1 2 0 0.0000000
5 1 2 1 -0.0000000
5 1 2 2 0.0696155
5 1 3 0 -0.0079758
5 1 3 1 0.0263573
5 1 3 2 0.0000000
5 1 3 3 0.0915220
5 1 4 0 -0.0031948
5 1 4 1 0.0138612
5 1 4 2 0.0000000
5 1 4 3 0.0484615
5 1 4 4 -0.0012166
5 1 5 0 0.0041050
5 1 5 1 0.1054025
5 1 5 2 0.0000000
5 1 5 3 -0.0346742
5 1 5 4 0.0351991
5 1 5 5 0.0875783
5 2 0 0 0.0000000
5 2 1 0 -0.0000000
5 2 1 1 0.0000000
5 2 2 0 0.0059358
5 2 2 1 0.0048454
5 2 2 2 0.0000000
5 2 3 0 -0.0000000
5 2 3 1 0.0000000
5 2 3 2 0.0012685
5 2 3 3 0.0000000
5 2 4 0 -0.0000000
5 2 4 1 0.0000000
5 2 4 2 0.0166553
5 2 4 3 0.0000000
5 2 4 4 -0.0000000
5 2 5 0 -0.0000000
5 2 5 1 0.0000000
5 2 5 2 0.0241208
5 2 5 3 -0.0000000
5 2 5 4 -0.0000000
5 2 5 5 0.0000000
5 3 0 0 -0.0817767
5 3 1 0 0.0040198
5 3 1 1 0.0188172
5 3 2 0 0.0000000
5 3 2 1 0.0000000
5 3 2 2 -0.0160553
5 3 3 0 0.0029284
5 3 3 1 -0.0057990
5 3 3 2 0.0000000
5 3 3 3 -0.0330519
5 3 4 0 0.0018416
5 3 4 1 0.0205120
5 3 4 2 -0.0000000
5 3 4 3 -0.0346755
5 3 4 4 0.0259872
5 3 5 0 0.0039394
5 3 5 1 -0.0346742
5 3 5 2 -0.0000000
5 3 5 3 0.0512492
5 3 5 4 -0.0189995
5 3 5 5 0.0013852
5 4 0 0 0.0482143
5 4 1 0 0.0011441
5 4 1 1 0.0081097
5 4 2 0 0.0000000
5 4 2 1 0.0000000
5 4 2 2 0.0317325
5 4 3 0 -0.0017638
5 4 3 1 0.0329294
5 4 3 2 0.0000000
5 4 3 3 -0.0049237
5 4 4 0 -0.0003790
5 4 4 1 -0.0425152
5 4 4 2 -0.0000000
5 4 4 3 0.0260191
5 4 4 4 -0.0039710
5 4 5 0 0.0024017
5 4 5 1 0.0351991
5 4 5 2 -0.0000000
5 4 5 3 -0.0189995
5 4 5 4 0.0587984
5 4 5 5 -0.0130793
5 5 0 0 0.7912038
5 5 1 0 0.0007565
