-79.35723386227335
-2.057045704133307
45
1111111111111111110000000000000000000000	0.9908415089727525
1111111111111111000000110000000000000000	0.002065329685347895
1111111111111100110000110000000000000000	0.0015122382670646251
1111111111111101100000110000000000000000	0.001136534633087694
1111111111111110010000110000000000000000	0.0011359274927971077
1111111111001111111100000000000000000000	0.0009633602228770967
1111111111110011110011000000000000000000	0.0007916483268929076
1111111111111111001100000000000000000000	0.0007584026985120067
1111111111111111000000001100000000000000	0.0002871892392537594
1111111111111100110011000000000000000000	0.0002557607620117327
1111111111111100111100000000000000000000	0.0002069015854157032
1111111111111101010000000000000000000000	8.138776745538485e-06
1111111111111110100000000000000000000000	8.13843783719457e-06
1111111111111111111100110000000000000000	3.3452851924334933e-06
1111111111111100001100110000000000000000	3.0374348788945316e-06
1111111111111101011100110000000000000000	2.011388012853268e-06
1111111111111110101100110000000000000000	2.011050078973573e-06
1111111111001111001100110000000000000000	2.008047147776614e-06
1111111111110011000011110000000000000000	1.650127467492763e-06
1111111111001100111100110000000000000000	1.4702958856790834e-06
1111111111110000110011110000000000000000	1.2082264248560639e-06
1111111111001101101100110000000000000000	1.1050125045467878e-06
1111111111001110011100110000000000000000	1.1044222034740582e-06
1111111111111100000000000000000000000000	1.0926657356499706e-06
1111111111110001100011110000000000000000	9.080521280063353e-07
1111111111110010010011110000000000000000	9.075670437714926e-07
1111111111000011111111000000000000000000	7.696917233781348e-07
1111111111001111000000000000000000000000	7.373681724603715e-07
1111111111110011001111000000000000000000	6.059377023985876e-07
1111111111111111110000111100000000000000	6.009616517922685e-07
1111111111111100000011110000000000000000	5.351955748815761e-07
1111111111111100000000111100000000000000	4.4065315417642015e-07
1111111111111111110011110000000000000000	3.9243039463414697e-07
1111111111111101010000111100000000000000	3.265394794224415e-07
1111111111111110100000111100000000000000	3.263635053526765e-07
1111111111111110100011110000000000000000	2.908047192193093e-07
1111111111111101010011110000000000000000	2.906480028245915e-07
1111111111001111001100001100000000000000	2.792239596645862e-07
1111111111001100111111000000000000000000	2.4866716065446375e-07
1111111111110011000011001100000000000000	2.294543362364772e-07
1111111111111111111100001100000000000000	2.203418948808231e-07
1111111111110000110000000000000000000000	2.0434406259519402e-07
1111111111001100110000000000000000000000	2.0116310795895245e-07
1111111111111100001111000000000000000000	1.962288388111702e-07
1111111111110000111111000000000000000000	1.6530725897389132e-07
0.0	
0.0	0.0	
0.0	0.0	0.0	
0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
