NMONOMER	1
NELEC	8
ENUC	7.351144
NBASIS	12
HOMO	2
LUMO	2
ENT	5
HF_ENERGY	-36.339161
ENERGIES
-11.042825
-0.758774
-0.489542
-0.485319
0.727232
0.730251
0.764526
849736.595980
965066.444769
996478.031566
1070620.662298
1118094.035880

OEI
-18.431252	
-0.259596	-4.459429	
0.000000	0.000000	-3.999178	
-0.018374	-0.022741	0.000000	-4.023985	
-0.083356	-0.253707	0.000000	0.786058	-3.461072	
-0.000000	-0.000000	-0.788341	-0.000000	0.000000	-3.539339	
0.292946	0.901076	-0.000000	0.266213	0.053883	0.000000	-3.329633	
-0.113265	0.063577	-0.000000	0.007069	-0.035541	-0.000000	0.017591	849733.144169	
0.000000	0.000000	-0.082253	-0.000000	0.000000	-0.102590	-0.000000	-0.000000	965063.778994	
0.005040	-0.016634	0.000000	-0.013682	0.007284	0.000000	0.016177	0.000756	-0.000000	996475.031943	
-0.037392	0.143449	-0.000000	0.150753	0.106107	0.000000	0.112697	-0.157084	0.000000	-0.124370	1070618.285278	
0.110163	-0.122364	-0.000000	0.040460	-0.008577	-0.000000	0.048177	0.876999	0.000000	-0.036421	0.325790	1118090.482604	

ENV_OEI
-4.958379	
-0.502650	-0.483805	
0.000000	0.000000	-0.259818	
-0.032129	-0.208296	0.000000	-0.595730	
-0.182478	-0.206993	0.000000	-0.120212	-0.628216	
-0.000000	-0.000000	-0.174421	-0.000000	-0.000000	-0.356082	
0.608305	0.082991	0.000000	-0.296813	-0.367590	-0.000000	-0.930243	
-0.225584	0.033566	0.000000	-0.032775	0.023366	0.000000	0.011951	-0.685009	
0.000000	-0.000000	0.071245	0.000000	-0.000000	0.037117	0.000000	-0.000000	-0.867233	
-0.018241	-0.239421	0.000000	-0.650599	-0.899534	-0.000000	-1.149280	0.147665	0.000000	-18.819664	
-0.056288	-0.029701	0.000000	-0.042743	-0.056066	-0.000000	-0.072539	0.083580	-0.000000	-1.712095	-0.831525	
0.215114	0.010582	0.000000	-0.006262	0.002548	0.000000	-0.019002	-0.232493	-0.000000	-0.167539	-0.026042	-0.554985	

OVERLAP
1.000000	
0.248362	1.000000	
0.061767	0.488736	1.000000	
0.061767	0.488736	0.167856	1.000000	
0.000000	0.027047	0.005362	0.005362	1.000000	
0.027047	0.301519	0.096511	0.096511	0.248362	1.000000	
0.000000	0.000000	0.155576	0.155576	-0.045312	-0.338874	1.000000	
0.000000	0.000000	0.380474	-0.380474	0.000000	0.000000	0.000000	1.000000	
0.000000	0.000000	-0.219667	-0.219667	0.000000	0.000000	0.000000	0.000000	1.000000	
0.045312	0.338874	0.109532	0.109532	0.000000	0.000000	-0.315123	0.000000	0.000000	1.000000	
0.000000	0.000000	0.051506	-0.051506	0.000000	0.000000	0.000000	0.166433	0.000000	0.000000	1.000000	
0.000000	0.000000	-0.029737	-0.029737	0.000000	0.000000	0.000000	0.000000	0.166433	0.000000	0.000000	1.000000	

MOCOEFF
0.996700	0.016518	-0.006620	-0.006620	0.001621	-0.008131	-0.009087	0.000000	-0.025984	-0.002597	0.000000	0.003931	
0.176687	-0.478285	-0.257929	-0.257929	0.024061	-0.024102	0.135967	-0.000000	0.375242	-0.229593	0.000000	-0.077793	
-0.000000	0.000000	0.447802	-0.447802	-0.000000	0.000000	-0.000000	0.554534	0.000000	0.000000	-0.138422	-0.000000	
0.012320	-0.070311	0.247607	0.247607	0.060398	-0.161428	0.567636	0.000000	-0.179091	-0.446491	-0.000000	0.044533	
0.060435	-0.403684	0.666499	0.666499	0.079076	-0.482210	-0.936029	-0.000000	0.487591	-0.567665	0.000000	-0.041512	
0.000000	-0.000000	-0.849360	0.849360	0.000000	-0.000000	-0.000000	1.122727	0.000000	-0.000000	-0.099364	-0.000000	
-0.214793	1.315214	-0.598767	-0.598767	0.101230	-0.608420	-0.400540	0.000000	-0.379124	-0.759541	-0.000000	0.027487	
0.084288	-0.388040	0.000000	0.000000	-0.012324	0.049399	-0.203229	0.000000	-0.573902	-0.025821	0.000000	0.799278	
0.000000	0.000000	0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	1.000000	-0.000000	
-0.000565	0.002600	0.000000	0.000000	1.025611	-0.216380	0.001361	0.000000	0.003845	0.105483	-0.000000	0.019655	
0.018948	-0.087231	-0.000000	-0.000000	0.019715	0.850777	-0.045686	-0.000000	-0.129013	-0.446528	0.000000	-0.196306	
-0.081637	0.375835	-0.000000	-0.000000	-0.011611	0.229176	0.196837	-0.000000	0.555851	-0.120150	0.000000	0.583417	

ERI
0 0 0 0 3.5238756
1 0 0 0 0.2336996
1 0 1 0 0.0286086
1 0 1 1 -0.0030736
1 1 0 0 0.6922706
1 1 1 0 -0.0030736
1 1 1 1 0.5656158
2 0 0 0 -0.0000000
2 0 1 0 -0.0000000
2 0 1 1 -0.0000000
2 0 2 0 0.0079003
2 0 2 1 -0.0110817
2 0 2 2 -0.0000000
2 1 0 0 -0.0000000
2 1 1 0 -0.0000000
2 1 1 1 0.0000000
2 1 2 0 -0.0110817
2 1 2 1 0.1162787
2 1 2 2 0.0000000
2 2 0 0 0.6230812
2 2 1 0 0.0013803
2 2 1 1 0.5033498
2 2 2 0 -0.0000000
2 2 2 1 0.0000000
2 2 2 2 0.5347959
3 0 0 0 0.0164508
3 0 1 0 0.0018728
3 0 1 1 0.0006545
3 0 2 0 -0.0000000
3 0 2 1 0.0000000
3 0 2 2 0.0033390
3 0 3 0 0.0088857
3 0 3 1 -0.0115914
3 0 3 2 0.0000000
3 0 3 3 -0.0034986
3 1 0 0 0.0126371
3 1 1 0 0.0001572
3 1 1 1 -0.0041021
3 1 2 0 0.0000000
3 1 2 1 0.0000000
3 1 2 2 -0.0507225
3 1 3 0 -0.0115914
3 1 3 1 0.1054775
3 1 3 2 -0.0000000
3 1 3 3 0.0517034
3 2 0 0 -0.0000000
3 2 1 0 -0.0000000
3 2 1 1 0.0000000
3 2 2 0 0.0024083
3 2 2 1 -0.0531839
3 2 2 2 0.0000000
3 2 3 0 0.0000000
3 2 3 1 -0.0000000
3 2 3 2 0.0427494
3 2 3 3 -0.0000000
3 3 0 0 0.6396210
3 3 1 0 0.0017682
3 3 1 1 0.4970814
3 3 2 0 0.0000000
3 3 2 1 -0.0000000
3 3 2 2 0.4444529
3 3 3 0 -0.0034986
3 3 3 1 0.0517034
3 3 3 2 -0.0000000
3 3 3 3 0.5334672
4 0 0 0 0.0793868
4 0 1 0 0.0097351
4 0 1 1 -0.0012737
4 0 2 0 -0.0000000
4 0 2 1 0.0000000
4 0 2 2 -0.0034308
4 0 3 0 -0.0119706
4 0 3 1 0.0154031
4 0 3 2 -0.0000000
4 0 3 3 0.0053274
4 0 4 0 0.0215678
4 0 4 1 -0.0085984
4 0 4 2 -0.0000000
4 0 4 3 0.0032079
4 0 4 4 -0.0070071
4 1 0 0 0.0781904
4 1 1 0 0.0001386
4 1 1 1 0.0273559
4 1 2 0 0.0000000
4 1 2 1 0.0000000
4 1 2 2 -0.0082493
4 1 3 0 0.0065561
4 1 3 1 0.0047419
4 1 3 2 -0.0000000
4 1 3 3 0.0358121
4 1 4 0 -0.0085984
4 1 4 1 0.0461448
4 1 4 2 -0.0000000
4 1 4 3 -0.0203416
4 1 4 4 0.0363434
4 2 0 0 -0.0000000
4 2 1 0 -0.0000000
4 2 1 1 0.0000000
4 2 2 0 0.0009433
4 2 2 1 -0.0544056
4 2 2 2 -0.0000000
4 2 3 0 0.0000000
4 2 3 1 -0.0000000
4 2 3 2 0.0257445
4 2 3 3 0.0000000
4 2 4 0 -0.0000000
4 2 4 1 -0.0000000
4 2 4 2 0.0506792
4 2 4 3 0.0000000
4 2 4 4 0.0000000
4 3 0 0 -0.2440327
4 3 1 0 -0.0055807
4 3 1 1 -0.0573975
4 3 2 0 0.0000000
4 3 2 1 -0.0000000
4 3 2 2 -0.0576212
4 3 3 0 -0.0038054
4 3 3 1 0.0298255
4 3 3 2 0.0000000
4 3 3 3 -0.0494390
4 3 4 0 0.0032079
4 3 4 1 -0.0203416
4 3 4 2 0.0000000
4 3 4 3 0.0990960
4 3 4 4 -0.0809480
4 4 0 0 0.7257042
4 4 1 0 0.0062402
4 4 1 1 0.4984242
4 4 2 0 -0.0000000
4 4 2 1 -0.0000000
4 4 2 2 0.4822858
4 4 3 0 0.0068811
4 4 3 1 -0.0188214
4 4 3 2 0.0000000
4 4 3 3 0.4964819
4 4 4 0 -0.0070071
4 4 4 1 0.0363434
4 4 4 2 0.0000000
4 4 4 3 -0.0809480
4 4 4 4 0.5324545
5 0 0 0 0.0000000
5 0 1 0 0.0000000
5 0 1 1 -0.0000000
5 0 2 0 0.0127849
5 0 2 1 -0.0163436
5 0 2 2 -0.0000000
5 0 3 0 0.0000000
5 0 3 1 -0.0000000
5 0 3 2 0.0032799
5 0 3 3 0.0000000
5 0 4 0 0.0000000
5 0 4 1 0.0000000
5 0 4 2 0.0018362
5 0 4 3 0.0000000
5 0 4 4 0.0000000
5 0 5 0 0.0208092
5 0 5 1 -0.0097677
5 0 5 2 0.0000000
5 0 5 3 -0.0047809
5 0 5 4 -0.0038346
5 0 5 5 -0.0000000
5 1 0 0 0.0000000
5 1 1 0 0.0000000
5 1 1 1 0.0000000
5 1 2 0 -0.0064899
5 1 2 1 -0.0102027
5 1 2 2 -0.0000000
5 1 3 0 0.0000000
5 1 3 1 -0.0000000
5 1 3 2 0.0251832
5 1 3 3 0.0000000
5 1 4 0 0.0000000
5 1 4 1 0.0000000
5 1 4 2 0.0256737
5 1 4 3 0.0000000
5 1 4 4 0.0000000
5 1 5 0 -0.0097677
5 1 5 1 0.0433483
5 1 5 2 0.0000000
5 1 5 3 -0.0121671
5 1 5 4 -0.0324908
5 1 5 5 -0.0000000
5 2 0 0 0.2507169
5 2 1 0 0.0057985
5 2 1 1 0.0503950
5 2 2 0 0.0000000
5 2 2 1 -0.0000000
5 2 2 2 0.0294597
5 2 3 0 -0.0020690
5 2 3 1 0.0476329
5 2 3 2 0.0000000
5 2 3 3 0.0711464
5 2 4 0 0.0053826
5 2 4 1 0.0336164
5 2 4 2 0.0000000
5 2 4 3 -0.0585448
5 2 4 4 0.0514429
5 2 5 0 0.0000000
5 2 5 1 0.0000000
5 2 5 2 0.1202973
5 2 5 3 -0.0000000
5 2 5 4 -0.0000000
5 2 5 5 0.0594283
5 3 0 0 0.0000000
5 3 1 0 0.0000000
5 3 1 1 -0.0000000
5 3 2 0 -0.0028987
5 3 2 1 0.0474031
5 3 2 2 0.0000000
5 3 3 0 -0.0000000
5 3 3 1 0.0000000
5 3 3 2 -0.0169471
5 3 3 3 -0.0000000
5 3 4 0 0.0000000
5 3 4 1 0.0000000
5 3 4 2 -0.0376760
5 3 4 3 -0.0000000
5 3 4 4 -0.0000000
5 3 5 0 -0.0047809
5 3 5 1 -0.0121671
5 3 5 2 -0.0000000
5 3 5 3 0.0348583
5 3 5 4 0.0231363
5 3 5 5 0.0000000
5 4 0 0 -0.0000000
5 4 1 0 -0.0000000
5 4 1 1 -0.0000000
5 4 2 0 -0.0027259
5 4 2 1 0.0590547
5 4 2 2 0.0000000
5 4 3 0 0.0000000
5 4 3 1 0.0000000
5 4 3 2 -0.0456545
5 4 3 3 -0.0000000
5 4 4 0 -0.0000000
5 4 4 1 0.0000000
5 4 4 2 -0.0358178
5 4 4 3 -0.0000000
5 4 4 4 -0.0000000
5 4 5 0 -0.0038346
5 4 5 1 -0.0324908
5 4 5 2 -0.0000000
5 4 5 3 0.0231363
5 4 5 4 0.0591866
5 4 5 5 0.0000000
5 5 0 0 0.7466080
5 5 1 0 0.0072765
5 5 1 1 0.5036496
5 5 2 0 -0.0000000
5 5 2 1 0.0000000
5 5 2 2 0.5298263
5 5 3 0 0.0000963
5 5 3 1 -0.0269302
5 5 3 2 -0.0000000
5 5 3 3 0.4643679
5 5 4 0 0.0031693
5 5 4 1 -0.0085943
5 5 4 2 -0.0000000
5 5 4 3 -0.0725564
5 5 4 4 0.4981325
5 5 5 0 -0.0000000
5 5 5 1 -0.0000000
5 5 5 2 0.0594283
5 5 5 3 0.0000000
5 5 5 4 0.0000000
5 5 5 5 0.5619042
6 0 0 0 -0.2795786
6 0 1 0 -0.0339668
6 0 1 1 0.0016567
6 0 2 0 0.0000000
6 0 2 1 -0.0000000
6 0 2 2 -0.0027705
6 0 3 0 -0.0054096
6 0 3 1 0.0037042
6 0 3 2 -0.0000000
6 0 3 3 -0.0009648
6 0 4 0 -0.0070243
6 0 4 1 -0.0026712
6 0 4 2 -0.0000000
6 0 4 3 0.0072007
6 0 4 4 -0.0090738
6 0 5 0 -0.0000000
6 0 5 1 -0.0000000
6 0 5 2 -0.0053227
6 0 5 3 0.0000000
6 0 5 4 -0.0000000
6 0 5 5 -0.0076492
6 0 6 0 0.0416480
6 0 6 1 0.0012399
6 0 6 2 0.0000000
6 0 6 3 0.0001556
6 0 6 4 0.0023594
6 0 6 5 0.0000000
6 0 6 6 -0.0002394
6 1 0 0 -0.2696212
6 1 1 0 -0.0006499
6 1 1 1 -0.1066005
6 1 2 0 -0.0000000
6 1 2 1 0.0000000
6 1 2 2 -0.0604030
6 1 3 0 0.0013258
6 1 3 1 -0.0052155
6 1 3 2 0.0000000
6 1 3 3 -0.0586795
6 1 4 0 -0.0025156
6 1 4 1 -0.0209206
6 1 4 2 0.0000000
6 1 4 3 0.0647501
6 1 4 4 -0.0630428
6 1 5 0 -0.0000000
6 1 5 1 -0.0000000
6 1 5 2 -0.0661531
6 1 5 3 -0.0000000
6 1 5 4 0.0000000
6 1 5 5 -0.0747592
6 1 6 0 0.0012399
6 1 6 1 0.0967068
6 1 6 2 -0.0000000
6 1 6 3 0.0295616
6 1 6 4 0.0105779
6 1 6 5 0.0000000
6 1 6 6 -0.0780704
6 2 0 0 0.0000000
6 2 1 0 0.0000000
6 2 1 1 0.0000000
6 2 2 0 0.0052162
6 2 2 1 0.0189661
6 2 2 2 0.0000000
6 2 3 0 0.0000000
6 2 3 1 -0.0000000
6 2 3 2 -0.0273323
6 2 3 3 -0.0000000
6 2 4 0 -0.0000000
6 2 4 1 0.0000000
6 2 4 2 -0.0291882
6 2 4 3 -0.0000000
6 2 4 4 -0.0000000
6 2 5 0 0.0077839
6 2 5 1 -0.0396583
6 2 5 2 -0.0000000
6 2 5 3 0.0157658
6 2 5 4 0.0357340
6 2 5 5 0.0000000
6 2 6 0 0.0000000
6 2 6 1 -0.0000000
6 2 6 2 0.0396345
6 2 6 3 -0.0000000
6 2 6 4 -0.0000000
6 2 6 5 -0.0152556
6 2 6 6 -0.0000000
6 3 0 0 -0.0791837
6 3 1 0 -0.0015802
6 3 1 1 -0.0253049
6 3 2 0 0.0000000
6 3 2 1 -0.0000000
6 3 2 2 -0.0526067
6 3 3 0 0.0046436
6 3 3 1 0.0320686
6 3 3 2 -0.0000000
6 3 3 3 0.0100195
6 3 4 0 -0.0066758
6 3 4 1 0.0358460
6 3 4 2 -0.0000000
6 3 4 3 0.0376021
6 3 4 4 -0.0109049
6 3 5 0 -0.0000000
6 3 5 1 -0.0000000
6 3 5 2 0.0087803
6 3 5 3 0.0000000
6 3 5 4 0.0000000
6 3 5 5 -0.0598914
6 3 6 0 0.0001556
6 3 6 1 0.0295616
6 3 6 2 -0.0000000
6 3 6 3 0.0693431
6 3 6 4 0.0483406
6 3 6 5 0.0000000
6 3 6 6 0.0105972
6 4 0 0 -0.0075133
6 4 1 0 0.0013779
6 4 1 1 -0.0210727
6 4 2 0 -0.0000000
6 4 2 1 0.0000000
6 4 2 2 -0.0566291
6 4 3 0 -0.0101836
6 4 3 1 0.0904059
6 4 3 2 -0.0000000
6 4 3 3 0.0485082
6 4 4 0 0.0143105
6 4 4 1 0.0167937
6 4 4 2 -0.0000000
6 4 4 3 0.0268035
6 4 4 4 -0.0136374
6 4 5 0 -0.0000000
6 4 5 1 0.0000000
6 4 5 2 0.0504495
6 4 5 3 0.0000000
6 4 5 4 0.0000000
6 4 5 5 -0.0397004
6 4 6 0 0.0023594
6 4 6 1 0.0105779
6 4 6 2 -0.0000000
6 4 6 3 0.0483406
6 4 6 4 0.1007470
6 4 6 5 0.0000000
6 4 6 6 0.0420393
6 5 0 0 0.0000000
6 5 1 0 0.0000000
6 5 1 1 -0.0000000
6 5 2 0 0.0109629
6 5 2 1 -0.0881627
6 5 2 2 -0.0000000
6 5 3 0 0.0000000
6 5 3 1 -0.0000000
6 5 3 2 0.0371138
6 5 3 3 0.0000000
6 5 4 0 -0.0000000
6 5 4 1 0.0000000
6 5 4 2 0.0490676
6 5 4 3 0.0000000
6 5 4 4 0.0000000
6 5 5 0 0.0169060
6 5 5 1 0.0078281
6 5 5 2 0.0000000
6 5 5 3 -0.0442889
