NMONOMER	1
NELEC	8
ENUC	8.148059
NBASIS	8
HOMO	2
LUMO	2
ENT	5
HF_ENERGY	-35.348361
ENERGIES
-11.005723
-0.756379
-0.496061
-0.490513
0.734062
0.736947
0.765125
1000000.650181

OEI
-18.346909	
-0.254051	-4.417717	
-0.008043	-0.006515	-3.990512	
-0.000000	-0.000000	0.000000	-3.996363	
0.067047	0.219740	-0.753418	0.000000	-3.504200	
0.000000	0.000000	0.000000	0.782053	0.000000	-3.486096	
0.301025	0.892687	0.194554	-0.000000	0.012496	0.000000	-3.396931	
-0.159270	0.148753	0.004518	0.000000	-0.000571	0.000000	-0.003984	999996.240500	

ENV_OEI
-4.734499	
-0.491697	-0.248009	
-0.016400	0.005377	-0.148844	
-0.000000	-0.000000	-0.000000	-0.142886	
0.139009	0.050633	-0.108971	0.000000	-0.233939	
0.000000	0.000000	0.000000	0.123324	-0.000000	-0.219853	
0.630109	0.215845	0.034702	-0.000000	-0.027068	-0.000000	-0.308816	
-0.313855	0.002517	0.007769	-0.000000	0.010988	0.000000	0.017362	-0.238970	

OVERLAP
1.000000	
0.248362	1.000000	
0.061767	0.488736	1.000000	
0.061767	0.488736	0.167856	1.000000	
0.061767	0.488736	0.167856	0.167856	1.000000	
0.000000	0.000000	-0.155576	-0.155576	-0.155576	1.000000	
0.000000	0.000000	0.380474	0.000000	-0.380474	0.000000	1.000000	
0.000000	0.000000	-0.219667	0.439334	-0.219667	0.000000	0.000000	1.000000	

MOCOEFF
0.996603	0.017195	-0.006576	-0.006670	-0.006576	-0.027233	0.000000	0.000139	
0.173399	-0.449482	-0.245296	-0.267334	-0.245296	0.379283	0.000000	-0.014877	
0.005583	-0.017558	-0.261299	0.509393	-0.261299	0.012423	0.000000	0.547041	
0.000000	0.000000	-0.437276	0.000000	0.437276	0.000000	-0.557474	0.000000	
-0.049048	0.305500	0.317714	-1.119936	0.317714	-0.111832	0.000000	1.085055	
-0.000000	0.000000	-0.854541	0.000000	0.854541	-0.000000	1.105795	-0.000000	
-0.220850	1.379364	-0.837017	-0.515977	-0.837017	-0.504590	-0.000000	-0.238203	
0.117784	-0.542251	0.000000	0.000000	0.000000	-0.850774	-0.000000	0.000000	

ERI
0 0 0 0 3.5234075
1 0 0 0 0.2295665
1 0 1 0 0.0274246
1 0 1 1 -0.0030186
1 1 0 0 0.6819459
1 1 1 0 -0.0030186
1 1 1 1 0.5603071
2 0 0 0 0.0073072
2 0 1 0 0.0006628
2 0 1 1 0.0005096
2 0 2 0 0.0078024
2 0 2 1 -0.0109760
2 0 2 2 0.0022515
2 1 0 0 0.0027172
2 1 1 0 0.0001893
2 1 1 1 -0.0043647
2 1 2 0 -0.0109760
2 1 2 1 0.1168843
2 1 2 2 -0.0490851
2 2 0 0 0.6225718
2 2 1 0 0.0012446
2 2 1 1 0.5006313
2 2 2 0 0.0022515
2 2 2 1 -0.0490851
2 2 2 2 0.5286808
3 0 0 0 0.0000000
3 0 1 0 0.0000000
3 0 1 1 0.0000000
3 0 2 0 -0.0000000
3 0 2 1 0.0000000
3 0 2 2 0.0000000
3 0 3 0 0.0080135
3 0 3 1 -0.0110363
3 0 3 2 -0.0031985
3 0 3 3 -0.0000000
3 1 0 0 0.0000000
3 1 1 0 0.0000000
3 1 1 1 -0.0000000
3 1 2 0 0.0000000
3 1 2 1 -0.0000000
3 1 2 2 -0.0000000
3 1 3 0 -0.0110363
3 1 3 1 0.1108026
3 1 3 2 0.0556732
3 1 3 3 0.0000000
3 2 0 0 -0.0000000
3 2 1 0 0.0000000
3 2 1 1 -0.0000000
3 2 2 0 0.0000000
3 2 2 1 -0.0000000
3 2 2 2 -0.0000000
3 2 3 0 -0.0031985
3 2 3 1 0.0556732
3 2 3 2 0.0482801
3 2 3 3 0.0000000
3 3 0 0 0.6270567
3 3 1 0 0.0014909
3 3 1 1 0.4956974
3 3 2 0 -0.0027706
3 3 2 1 0.0554427
3 3 2 2 0.4464601
3 3 3 0 -0.0000000
3 3 3 1 0.0000000
3 3 3 2 0.0000000
3 3 3 3 0.5351312
4 0 0 0 -0.0641465
4 0 1 0 -0.0079526
4 0 1 1 0.0012698
4 0 2 0 0.0120231
4 0 2 1 -0.0156953
4 0 2 2 0.0025083
4 0 3 0 -0.0000000
4 0 3 1 0.0000000
4 0 3 2 0.0000000
4 0 3 3 -0.0042103
4 0 4 0 0.0215942
4 0 4 1 -0.0088413
4 0 4 2 -0.0039737
4 0 4 3 -0.0000000
4 0 4 4 0.0044594
4 1 0 0 -0.0669202
4 1 1 0 -0.0001432
4 1 1 1 -0.0235670
4 1 2 0 -0.0061358
4 1 2 1 -0.0112068
4 1 2 2 0.0114742
4 1 3 0 0.0000000
4 1 3 1 0.0000000
4 1 3 2 0.0000000
4 1 3 3 -0.0391011
4 1 4 0 -0.0088413
4 1 4 1 0.0475819
4 1 4 2 -0.0394292
4 1 4 3 -0.0000000
4 1 4 4 0.0178946
4 2 0 0 0.2406281
4 2 1 0 0.0055038
4 2 1 1 0.0462441
4 2 2 0 -0.0013455
4 2 2 1 0.0539623
4 2 2 2 0.0245980
4 2 3 0 -0.0000000
4 2 3 1 0.0000000
4 2 3 2 0.0000000
4 2 3 3 0.0723284
4 2 4 0 -0.0039737
4 2 4 1 -0.0394292
4 2 4 2 0.1263917
4 2 4 3 -0.0000000
4 2 4 4 0.0247576
4 3 0 0 -0.0000000
4 3 1 0 -0.0000000
4 3 1 1 -0.0000000
4 3 2 0 -0.0000000
4 3 2 1 0.0000000
4 3 2 2 -0.0000000
4 3 3 0 0.0035047
4 3 3 1 -0.0390683
4 3 3 2 -0.0115472
4 3 3 3 -0.0000000
4 3 4 0 -0.0000000
4 3 4 1 -0.0000000
4 3 4 2 -0.0000000
4 3 4 3 0.0250902
4 3 4 4 -0.0000000
4 4 0 0 0.7404799
4 4 1 0 0.0065793
4 4 1 1 0.5037200
4 4 2 0 0.0045780
4 4 2 1 -0.0736238
4 4 2 2 0.5444450
4 4 3 0 -0.0000000
4 4 3 1 -0.0000000
4 4 3 2 -0.0000000
4 4 3 3 0.4411124
4 4 4 0 0.0044594
4 4 4 1 0.0178946
4 4 4 2 0.0247576
4 4 4 3 -0.0000000
4 4 4 4 0.5999637
5 0 0 0 -0.0000000
5 0 1 0 -0.0000000
5 0 1 1 -0.0000000
5 0 2 0 -0.0000000
5 0 2 1 0.0000000
5 0 2 2 -0.0000000
5 0 3 0 -0.0126771
5 0 3 1 0.0158696
5 0 3 2 0.0043390
5 0 3 3 0.0000000
5 0 4 0 0.0000000
5 0 4 1 0.0000000
5 0 4 2 0.0000000
5 0 4 3 -0.0054690
5 0 4 4 -0.0000000
5 0 5 0 0.0201726
5 0 5 1 -0.0093754
5 0 5 2 0.0036900
5 0 5 3 0.0000000
5 0 5 4 0.0047405
5 0 5 5 0.0000000
5 1 0 0 -0.0000000
5 1 1 0 -0.0000000
5 1 1 1 -0.0000000
