NMONOMER	1
NELEC	8
ENUC	8.486917
NBASIS	8
HF_ENERGY	-31.775765
ENERGIES
-9.823979
-0.614249
-0.416484
-0.412134
0.898362
0.900455
1.015339
1000000.535831

OEI
-17.056616	
-0.250711	-4.154708	
-0.003992	-0.001799	-3.890202	
0.006739	0.003516	0.000378	-3.894111	
0.007110	0.027874	-0.731256	0.033550	-3.408996	
-0.011792	-0.043217	-0.034451	-0.734642	-0.000771	-3.394657	
0.361213	0.879453	0.026591	-0.045673	-0.003184	0.006904	-3.343414	
0.157878	-0.144171	-0.002315	0.003718	0.000521	-0.000557	0.012652	999996.155651	

ENV_OEI
-3.373437	
-0.391686	-0.039123	
-0.006517	0.002955	-0.015708	
0.010950	-0.004860	-0.000180	-0.009993	
0.011522	0.002153	-0.055222	0.003043	-0.069992	
-0.019174	-0.002720	-0.002303	-0.062967	0.000051	-0.065132	
0.607797	0.103488	0.004148	-0.008023	-0.004463	0.007881	-0.142085	
0.243797	0.031124	-0.000491	0.000505	-0.001828	0.002952	-0.068488	-0.287929	

OVERLAP
1.000000	
0.248362	1.000000	
0.068434	0.514224	1.000000	
0.068355	0.513931	0.187098	1.000000	
0.068404	0.514114	0.187337	0.187153	1.000000	
0.000000	0.000000	0.196034	-0.193587	0.339751	1.000000	
0.000000	0.000000	0.317411	-0.362003	-0.171707	0.000000	1.000000	
0.000000	0.000000	-0.303212	-0.249878	0.293504	0.000000	0.000000	1.000000	

MOCOEFF
0.992310	0.038882	-0.013257	-0.013172	-0.013228	0.026291	-0.016501	-0.019924	
0.164426	-0.313152	-0.326472	-0.298283	-0.316094	-0.244344	0.139856	0.180316	
0.002661	-0.006416	0.506718	-0.095692	-0.422039	-0.037366	0.372171	-0.348115	
-0.004484	0.011636	-0.179859	0.533917	-0.338466	-0.356636	-0.276724	-0.256738	
-0.004940	0.029572	-0.979300	0.203922	0.732727	-0.030668	0.861717	-0.778058	
0.008181	-0.048686	0.329580	-0.968407	0.708462	-0.825633	-0.558946	-0.587791	
-0.253598	1.541406	-0.730665	-0.795495	-0.751760	0.378331	-0.286647	-0.308622	
-0.117784	0.542251	0.000000	0.000000	0.000000	-0.605123	0.382416	0.459783	

ERI
0 0 0 0 3.5004120
1 0 0 0 0.2261757
1 0 1 0 0.0258678
1 0 1 1 -0.0026736
1 1 0 0 0.6479716
1 1 1 0 -0.0026736
1 1 1 1 0.5360602
2 0 0 0 0.0036302
2 0 1 0 0.0003154
2 0 1 1 0.0002663
2 0 2 0 0.0074633
2 0 2 1 -0.0109108
2 0 2 2 0.0012498
2 1 0 0 0.0008804
2 1 1 0 0.0001009
2 1 1 1 -0.0029258
2 1 2 0 -0.0109108
2 1 2 1 0.1244754
2 1 2 2 -0.0268406
2 2 0 0 0.6174962
2 2 1 0 0.0012045
2 2 1 1 0.4971721
2 2 2 0 0.0012498
2 2 2 1 -0.0268406
2 2 2 2 0.5380927
3 0 0 0 -0.0061246
3 0 1 0 -0.0005447
3 0 1 1 -0.0004225
3 0 2 0 -0.0000159
3 0 2 1 0.0000043
3 0 2 2 -0.0028407
3 0 3 0 0.0076584
3 0 3 1 -0.0108812
3 0 3 2 -0.0017335
3 0 3 3 0.0032727
3 1 0 0 -0.0017452
3 1 1 0 -0.0001497
3 1 1 1 0.0043199
3 1 2 0 0.0000054
3 1 2 1 -0.0000393
3 1 2 2 0.0514666
3 1 3 0 -0.0108812
3 1 3 1 0.1171202
3 1 3 2 0.0305705
3 1 3 3 -0.0566394
3 2 0 0 -0.0001661
3 2 1 0 -0.0000030
3 2 1 1 -0.0000721
3 2 2 0 -0.0024916
3 2 2 1 0.0511279
3 2 2 2 0.0028036
3 2 3 0 -0.0017335
3 2 3 1 0.0305705
3 2 3 2 0.0465930
3 2 3 3 -0.0027552
3 3 0 0 0.6209522
3 3 1 0 0.0014613
3 3 1 1 0.4907316
3 3 2 0 -0.0015273
3 3 2 1 0.0303315
3 3 2 2 0.4424984
3 3 3 0 0.0032727
3 3 3 1 -0.0566394
3 3 3 2 -0.0027552
3 3 3 3 0.5450689
4 0 0 0 -0.0067478
4 0 1 0 -0.0009571
4 0 1 1 0.0005466
4 0 2 0 0.0128320
4 0 2 1 -0.0168944
4 0 2 2 0.0019520
4 0 3 0 -0.0005783
4 0 3 1 0.0007622
4 0 3 2 -0.0035741
4 0 3 3 -0.0025745
4 0 4 0 0.0224147
4 0 4 1 -0.0083980
4 0 4 2 -0.0028077
4 0 4 3 0.0041045
4 0 4 4 -0.0004051
4 1 0 0 -0.0089799
4 1 1 0 -0.0000336
4 1 1 1 -0.0015597
4 1 2 0 -0.0054712
4 1 2 1 -0.0218671
4 1 2 2 0.0135723
4 1 3 0 0.0002580
4 1 3 1 0.0009628
4 1 3 2 -0.0247590
4 1 3 3 -0.0174087
4 1 4 0 -0.0083980
4 1 4 1 0.0450056
4 1 4 2 -0.0121518
4 1 4 3 0.0125404
4 1 4 4 0.0167778
4 2 0 0 0.2408875
4 2 1 0 0.0060719
4 2 1 1 0.0345449
4 2 2 0 -0.0012548
4 2 2 1 0.0273299
4 2 2 2 0.0227960
4 2 3 0 0.0020562
4 2 3 1 -0.0421687
4 2 3 2 -0.0001466
4 2 3 3 0.0652304
4 2 4 0 -0.0028077
4 2 4 1 -0.0121518
4 2 4 2 0.1166800
4 2 4 3 -0.0041027
4 2 4 4 0.0616003
4 3 0 0 -0.0110286
4 3 1 0 -0.0002818
4 3 1 1 -0.0016488
4 3 2 0 0.0023436
4 3 2 1 -0.0427162
4 3 2 2 -0.0039261
4 3 3 0 0.0014980
4 3 3 1 -0.0257037
4 3 3 2 -0.0184712
4 3 3 3 -0.0001176
4 3 4 0 0.0041045
4 3 4 1 0.0125404
4 3 4 2 -0.0041027
4 3 4 3 0.0347952
4 3 4 4 -0.0013442
4 4 0 0 0.7648811
4 4 1 0 0.0083099
4 4 1 1 0.4977564
4 4 2 0 0.0001591
4 4 2 1 -0.0225506
4 4 2 2 0.5344552
4 4 3 0 0.0004044
4 4 3 1 0.0253209
4 4 3 2 -0.0039020
4 4 3 3 0.4660782
4 4 4 0 -0.0004051
4 4 4 1 0.0167778
4 4 4 2 0.0616003
4 4 4 3 -0.0013442
4 4 4 4 0.5752681
5 0 0 0 0.0111732
5 0 1 0 0.0015286
5 0 1 1 -0.0007748
5 0 2 0 0.0006159
5 0 2 1 -0.0007917
5 0 2 2 -0.0039484
5 0 3 0 0.0129101
5 0 3 1 -0.0165903
5 0 3 2 -0.0027224
5 0 3 3 0.0048516
5 0 4 0 -0.0000137
5 0 4 1 -0.0000147
5 0 4 2 0.0041142
5 0 4 3 0.0028078
5 0 4 4 0.0016162
5 0 5 0 0.0222601
5 0 5 1 -0.0084924
5 0 5 2 0.0025234
5 0 5 3 -0.0036061
5 0 5 4 0.0012945
5 0 5 5 -0.0020318
5 1 0 0 0.0138960
5 1 1 0 0.0000487
5 1 1 1 0.0027158
5 1 2 0 -0.0002557
5 1 2 1 -0.0008692
5 1 2 2 -0.0219793
5 1 3 0 -0.0056009
5 1 3 1 -0.0178829
5 1 3 2 -0.0155085
5 1 3 3 0.0276692
5 1 4 0 -0.0000146
5 1 4 1 -0.0001264
5 1 4 2 0.0161902
5 1 4 3 0.0073987
5 1 4 4 -0.0202942
5 1 5 0 -0.0084924
5 1 5 1 0.0435231
5 1 5 2 0.0094153
5 1 5 3 -0.0078960
5 1 5 4 -0.0181623
5 1 5 5 0.0271548
5 2 0 0 0.0113582
5 2 1 0 0.0002773
5 2 1 1 0.0018245
5 2 2 0 0.0020144
5 2 2 1 -0.0442813
5 2 2 2 -0.0000807
5 2 3 0 0.0012919
5 2 3 1 -0.0266279
5 2 3 2 -0.0206889
5 2 3 3 0.0040073
5 2 4 0 0.0035850
5 2 4 1 0.0149089
5 2 4 2 0.0033946
5 2 4 3 0.0319571
5 2 4 4 0.0055931
5 2 5 0 0.0025234
5 2 5 1 0.0094153
5 2 5 2 0.0373690
5 2 5 3 0.0042464
5 2 5 4 -0.0117217
5 2 5 5 0.0010125
5 3 0 0 0.2417103
5 3 1 0 0.0059831
5 3 1 1 0.0401590
5 3 2 0 0.0014841
5 3 2 1 -0.0270050
5 3 2 2 0.0616796
5 3 3 0 -0.0024246
5 3 3 1 0.0414393
5 3 3 2 0.0000800
5 3 3 3 0.0221711
5 3 4 0 0.0025233
5 3 4 1 0.0066613
5 3 4 2 0.0493103
5 3 4 3 -0.0032895
5 3 4 4 0.0827174
5 3 5 0 -0.0036061
5 3 5 1 -0.0078960
5 3 5 2 0.0042464
5 3 5 3 0.1161273
5 3 5 4 -0.0011311
5 3 5 5 0.0638925
5 4 0 0 0.0002125
5 4 1 0 0.0000194
5 4 1 1 -0.0001027
5 4 2 0 0.0002469
5 4 2 1 0.0303716
5 4 2 2 0.0024162
5 4 3 0 0.0006883
5 4 3 1 0.0156755
5 4 3 2 0.0339899
5 4 3 3 -0.0021550
5 4 4 0 0.0005775
5 4 4 1 -0.0250212
5 4 4 2 0.0013494
5 4 4 3 -0.0093765
5 4 4 4 -0.0016747
5 4 5 0 0.0012945
5 4 5 1 -0.0181623
5 4 5 2 -0.0117217
5 4 5 3 -0.0011311
5 4 5 4 0.0367441
5 4 5 5 0.0018298
5 5 0 0 0.7614810
5 5 1 0 0.0081743
5 5 1 1 0.4936832
5 5 2 0 0.0005146
5 5 2 1 0.0194335
5 5 2 2 0.4691509
5 5 3 0 -0.0016032
5 5 3 1 -0.0199890
5 5 3 2 0.0040117
5 5 3 3 0.5328898
5 5 4 0 0.0006706
5 5 4 1 -0.0212073
5 5 4 2 0.0787879
5 5 4 3 -0.0053601
5 5 4 4 0.5017408
5 5 5 0 -0.0020318
5 5 5 1 0.0271548
5 5 5 2 0.0010125
5 5 5 3 0.0638925
5 5 5 4 0.0018298
5 5 5 5 0.5699020
6 0 0 0 -0.3442764
6 0 1 0 -0.0391593
6 0 1 1 0.0014294
6 0 2 0 -0.0008506
6 0 2 1 0.0003315
6 0 2 2 -0.0026245
6 0 3 0 0.0014543
6 0 3 1 -0.0005649
6 0 3 2 -0.0000109
6 0 3 3 -0.0024148
6 0 4 0 0.0007594
6 0 4 1 0.0003510
6 0 4 2 -0.0083760
6 0 4 3 0.0004042
6 0 4 4 -0.0116655
6 0 5 0 -0.0012820
6 0 5 1 -0.0005383
6 0 5 2 -0.0003891
6 0 5 3 -0.0087530
6 0 5 4 0.0000170
6 0 5 5 -0.0116672
6 0 6 0 0.0596176
6 0 6 1 0.0036662
6 0 6 2 0.0000644
6 0 6 3 -0.0001240
6 0 6 4 -0.0002555
6 0 6 5 0.0004141
6 0 6 6 -0.0054690
6 1 0 0 -0.2762959
6 1 1 0 -0.0013279
6 1 1 1 -0.0894006
6 1 2 0 -0.0000069
6 1 2 1 -0.0006580
6 1 2 2 -0.0540319
6 1 3 0 -0.0000032
6 1 3 1 0.0011253
6 1 3 2 0.0000099
6 1 3 3 -0.0544210
6 1 4 0 0.0000961
6 1 4 1 0.0029053
6 1 4 2 -0.0693032
6 1 4 3 0.0031560
6 1 4 4 -0.0725758
6 1 5 0 -0.0001880
6 1 5 1 -0.0044303
6 1 5 2 -0.0032746
6 1 5 3 -0.0693255
6 1 5 4 -0.0001283
6 1 5 5 -0.0710791
6 1 6 0 0.0036662
6 1 6 1 0.1033913
6 1 6 2 0.0028714
6 1 6 3 -0.0050309
6 1 6 4 -0.0007596
6 1 6 5 0.0014229
6 1 6 6 -0.1040907
6 2 0 0 -0.0084798
6 2 1 0 -0.0002002
6 2 1 1 -0.0029356
6 2 2 0 0.0055343
6 2 2 1 0.0288695
6 2 2 2 -0.0157068
6 2 3 0 0.0000005
6 2 3 1 -0.0000166
6 2 3 2 0.0257508
6 2 3 3 0.0131504
6 2 4 0 0.0082479
6 2 4 1 -0.0444737
6 2 4 2 0.0097185
6 2 4 3 -0.0177638
6 2 4 4 -0.0211963
6 2 5 0 0.0003755
6 2 5 1 -0.0021458
6 2 5 2 -0.0207666
6 2 5 3 -0.0143046
6 2 5 4 0.0267235
6 2 5 5 0.0158624
6 2 6 0 0.0000644
6 2 6 1 0.0028714
6 2 6 2 0.0494017
6 2 6 3 -0.0001966
6 2 6 4 -0.0233371
6 2 6 5 -0.0010304
6 2 6 6 -0.0015405
6 3 0 0 0.0145759
6 3 1 0 0.0003392
6 3 1 1 0.0049899
6 3 2 0 0.0000012
