NMONOMER	1
NELEC	8
ENUC	7.676927
NBASIS	12
HOMO	2
LUMO	2
ENT	5
HF_ENERGY	-35.776906
ENERGIES
-10.861327
-0.841224
-0.399930
-0.243715
0.552551
0.755603
0.846910
849736.608713
965066.322189
996477.970920
1070620.611761
1118094.057049

OEI
-18.395716	
0.210743	-4.505498	
-0.000000	0.000000	-4.022740	
-0.199272	0.161967	-0.000000	-4.172281	
-0.112362	0.133812	-0.000000	-0.436236	-3.069417	
-0.246216	0.900543	0.000000	0.130110	0.050104	-3.847901	
0.000000	-0.000000	0.758326	-0.000000	0.000000	0.000000	-3.436804	
-0.115744	-0.052225	0.000000	0.041206	-0.000554	-0.018969	0.000000	849733.025377	
-0.000000	0.000000	-0.124623	-0.000000	-0.000000	0.000000	-0.015785	0.000000	965063.438924	
0.004910	0.021638	-0.000000	0.000825	0.005642	-0.013844	0.000000	0.001059	0.000000	996474.692888	
-0.037719	-0.203194	-0.000000	-0.074578	0.130237	-0.108882	0.000000	-0.139312	0.000000	-0.141245	1070618.049483	
0.112451	0.075036	-0.000000	-0.129319	0.000831	0.004878	-0.000000	0.805441	-0.000000	-0.038812	0.312751	1118090.376713	

ENV_OEI
-4.922639	
0.397771	-0.569321	
-0.000000	-0.000000	-0.325899	
-0.388488	-0.124853	-0.000000	-0.590151	
-0.226288	0.354362	0.000000	0.229167	-0.767180	
-0.505240	0.019595	-0.000000	-0.247353	0.342002	-0.753358	
0.000000	0.000000	0.086673	0.000000	-0.000000	0.000000	-0.373910	
-0.226466	-0.020313	0.000000	0.042217	-0.011354	-0.029213	0.000000	-0.666390	
0.000000	-0.000000	0.174614	-0.000000	-0.000000	0.000000	0.163500	-0.000000	-0.858809	
-0.015142	0.352665	0.000000	0.718604	-1.450427	0.698649	-0.000000	0.147462	-0.000000	-18.835814	
-0.056548	0.049461	0.000000	0.032606	-0.054011	0.075338	-0.000000	0.091113	-0.000000	-1.715969	-0.831894	
0.216277	0.002854	0.000000	0.028066	-0.001876	0.003513	-0.000000	-0.242659	-0.000000	-0.168692	-0.026929	-0.526376	

OVERLAP
1.000000	
0.248362	1.000000	
0.061767	0.488736	1.000000	
0.061767	0.488736	0.167856	1.000000	
0.000000	0.027047	0.038545	0.038545	1.000000	
0.027047	0.301519	0.378700	0.378700	0.248362	1.000000	
0.000000	0.000000	-0.259000	-0.259000	-0.045312	-0.338874	1.000000	
0.000000	0.000000	-0.380474	0.380474	0.000000	0.000000	0.000000	1.000000	
0.000000	0.000000	-0.073326	-0.073326	0.000000	0.000000	0.000000	0.000000	1.000000	
0.045312	0.338874	0.278171	0.278171	0.000000	0.000000	-0.315123	0.000000	0.000000	1.000000	
0.000000	0.000000	-0.268260	0.268260	0.000000	0.000000	0.000000	0.166433	0.000000	0.000000	1.000000	
0.000000	0.000000	-0.051700	-0.051700	0.000000	0.000000	0.000000	0.000000	0.166433	0.000000	0.000000	1.000000	

MOCOEFF
0.996638	0.016417	-0.006512	-0.006512	0.001355	-0.006663	-0.016568	-0.000000	-0.023342	-0.002267	-0.000000	0.003212	
-0.140258	0.321239	0.243534	0.243534	-0.035822	0.001746	-0.297357	0.000000	-0.225535	0.375677	0.000000	0.062718	
0.000000	-0.000000	-0.470112	0.470112	-0.000000	0.000000	-0.000000	0.581389	0.000000	0.000000	-0.348986	-0.000000	
0.136702	-0.556276	-0.131024	-0.131024	-0.064019	0.282602	-0.472808	-0.000000	0.508904	0.418141	0.000000	-0.098246	
0.077567	-0.491718	0.821752	0.821752	0.125852	-0.765901	-0.259816	0.000000	0.280180	-0.700650	0.000000	0.038338	
0.178246	-1.097475	0.557197	0.557197	-0.062428	0.390140	1.011380	-0.000000	0.058568	0.616201	-0.000000	0.047866	
-0.000000	0.000000	-0.935377	0.935377	0.000000	-0.000000	-0.000000	-1.101564	0.000000	-0.000000	-0.318511	-0.000000	
0.084288	-0.388040	0.000000	0.000000	-0.012324	0.049399	-0.203229	0.000000	-0.573901	-0.025821	0.000000	0.799278	
0.000000	-0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	-0.000000	
-0.000565	0.002600	0.000000	0.000000	1.025611	-0.216380	0.001361	0.000000	0.003845	0.105482	0.000000	0.019655	
0.018948	-0.087231	-0.000000	-0.000000	0.019715	0.850777	-0.045686	-0.000000	-0.129013	-0.446529	-0.000000	-0.196305	
-0.081637	0.375836	0.000000	0.000000	-0.011611	0.229176	0.196837	0.000000	0.555851	-0.120150	0.000000	0.583417	

ERI
0 0 0 0 3.5234752
1 0 0 0 -0.1870275
1 0 1 0 0.0195254
1 0 1 1 0.0056851
1 1 0 0 0.6348155
1 1 1 0 0.0056851
1 1 1 1 0.5932314
2 0 0 0 0.0000000
2 0 1 0 -0.0000000
2 0 1 1 0.0000000
2 0 2 0 0.0086065
2 0 2 1 0.0101452
2 0 2 2 -0.0000000
2 1 0 0 -0.0000000
2 1 1 0 0.0000000
2 1 1 1 0.0000000
2 1 2 0 0.0101452
2 1 2 1 0.0995543
2 1 2 2 -0.0000000
2 2 0 0 0.6359222
2 2 1 0 -0.0004309
2 2 1 1 0.5052017
2 2 2 0 -0.0000000
2 2 2 1 -0.0000000
2 2 2 2 0.5339013
3 0 0 0 0.1786508
3 0 1 0 -0.0141438
3 0 1 1 0.0076902
3 0 2 0 0.0000000
3 0 2 1 -0.0000000
3 0 2 2 0.0036559
3 0 3 0 0.0252957
3 0 3 1 0.0071770
3 0 3 2 -0.0000000
3 0 3 3 -0.0083484
3 1 0 0 -0.0729894
3 1 1 0 0.0010810
3 1 1 1 0.0214947
3 1 2 0 -0.0000000
3 1 2 1 -0.0000000
3 1 2 2 -0.0241200
3 1 3 0 0.0071770
3 1 3 1 0.0668398
3 1 3 2 0.0000000
3 1 3 3 -0.0439564
3 2 0 0 0.0000000
3 2 1 0 -0.0000000
3 2 1 1 -0.0000000
3 2 2 0 -0.0072876
3 2 2 1 -0.0417340
3 2 2 2 0.0000000
3 2 3 0 -0.0000000
3 2 3 1 0.0000000
3 2 3 2 0.0384005
3 2 3 3 0.0000000
3 3 0 0 0.7576312
3 3 1 0 -0.0054757
3 3 1 1 0.4883959
3 3 2 0 0.0000000
3 3 2 1 0.0000000
3 3 2 2 0.4759896
3 3 3 0 -0.0083484
3 3 3 1 -0.0439564
3 3 3 2 0.0000000
3 3 3 3 0.6125950
4 0 0 0 0.1019948
4 0 1 0 -0.0080998
4 0 1 1 0.0040527
4 0 2 0 0.0000000
4 0 2 1 0.0000000
4 0 2 2 0.0023656
4 0 3 0 0.0138645
4 0 3 1 0.0032108
4 0 3 2 -0.0000000
4 0 3 3 -0.0039862
4 0 4 0 0.0076434
4 0 4 1 0.0002431
4 0 4 2 -0.0000000
4 0 4 3 -0.0035272
4 0 4 4 0.0002211
4 1 0 0 -0.0364211
4 1 1 0 -0.0005732
4 1 1 1 -0.0323253
4 1 2 0 0.0000000
4 1 2 1 -0.0000000
4 1 2 2 0.0290734
4 1 3 0 0.0005613
4 1 3 1 -0.0270887
4 1 3 2 -0.0000000
4 1 3 3 -0.0402573
4 1 4 0 0.0002431
4 1 4 1 0.0662991
4 1 4 2 -0.0000000
4 1 4 3 0.0174747
4 1 4 4 -0.0160223
4 2 0 0 0.0000000
4 2 1 0 -0.0000000
4 2 1 1 -0.0000000
4 2 2 0 0.0022092
4 2 2 1 0.0757694
4 2 2 2 -0.0000000
4 2 3 0 -0.0000000
4 2 3 1 -0.0000000
4 2 3 2 -0.0215363
4 2 3 3 0.0000000
4 2 4 0 -0.0000000
4 2 4 1 -0.0000000
4 2 4 2 0.0831494
4 2 4 3 0.0000000
4 2 4 4 -0.0000000
4 3 0 0 0.1653792
4 3 1 0 -0.0055379
4 3 1 1 -0.0295851
4 3 2 0 -0.0000000
4 3 2 1 -0.0000000
4 3 2 2 0.0186371
4 3 3 0 -0.0071180
4 3 3 1 -0.0614563
4 3 3 2 0.0000000
4 3 3 3 0.0923907
4 3 4 0 -0.0035272
4 3 4 1 0.0174747
4 3 4 2 0.0000000
4 3 4 3 0.0995479
4 3 4 4 -0.0383182
4 4 0 0 0.5050921
4 4 1 0 0.0008990
4 4 1 1 0.5109900
4 4 2 0 -0.0000000
4 4 2 1 -0.0000000
4 4 2 2 0.4694159
4 4 3 0 0.0003958
4 4 3 1 0.0242750
4 4 3 2 0.0000000
4 4 3 3 0.4538860
4 4 4 0 0.0002211
4 4 4 1 -0.0160223
4 4 4 2 -0.0000000
4 4 4 3 -0.0383182
4 4 4 4 0.5155826
5 0 0 0 0.2343589
5 0 1 0 -0.0269098
5 0 1 1 -0.0120370
5 0 2 0 -0.0000000
5 0 2 1 -0.0000000
5 0 2 2 -0.0010712
5 0 3 0 0.0105344
5 0 3 1 -0.0062779
5 0 3 2 0.0000000
5 0 3 3 0.0146939
5 0 4 0 0.0064399
5 0 4 1 0.0000703
5 0 4 2 0.0000000
5 0 4 3 0.0132612
5 0 4 4 -0.0011733
5 0 5 0 0.0427081
5 0 5 1 0.0045665
5 0 5 2 -0.0000000
5 0 5 3 -0.0035516
5 0 5 4 -0.0019983
5 0 5 5 -0.0103161
5 1 0 0 -0.2694388
5 1 1 0 -0.0005733
5 1 1 1 -0.0722566
5 1 2 0 -0.0000000
5 1 2 1 0.0000000
5 1 2 2 -0.0623573
5 1 3 0 -0.0079213
5 1 3 1 0.0291788
5 1 3 2 -0.0000000
5 1 3 3 -0.0884556
5 1 4 0 -0.0042119
5 1 4 1 0.0042005
5 1 4 2 -0.0000000
5 1 4 3 -0.0523310
5 1 4 4 0.0015232
5 1 5 0 0.0045665
5 1 5 1 0.1063385
5 1 5 2 0.0000000
5 1 5 3 0.0229477
5 1 5 4 -0.0071682
5 1 5 5 -0.1078322
5 2 0 0 -0.0000000
5 2 1 0 0.0000000
5 2 1 1 0.0000000
5 2 2 0 -0.0050573
5 2 2 1 0.0082081
5 2 2 2 -0.0000000
5 2 3 0 0.0000000
5 2 3 1 0.0000000
5 2 3 2 -0.0028417
5 2 3 3 -0.0000000
5 2 4 0 -0.0000000
5 2 4 1 -0.0000000
5 2 4 2 0.0262999
5 2 4 3 -0.0000000
5 2 4 4 0.0000000
5 2 5 0 -0.0000000
5 2 5 1 0.0000000
5 2 5 2 0.0302931
5 2 5 3 0.0000000
5 2 5 4 0.0000000
5 2 5 5 -0.0000000
5 3 0 0 -0.0530090
5 3 1 0 0.0035231
5 3 1 1 0.0243011
5 3 2 0 0.0000000
5 3 2 1 0.0000000
5 3 2 2 -0.0099468
5 3 3 0 -0.0027257
5 3 3 1 0.0056948
5 3 3 2 -0.0000000
5 3 3 3 -0.0155520
5 3 4 0 -0.0009817
5 3 4 1 -0.0250416
5 3 4 2 -0.0000000
5 3 4 3 -0.0353883
5 3 4 4 0.0225941
5 3 5 0 -0.0035516
