NMONOMER	1
NELEC	8
ENUC	7.351144
NBASIS	12
HOMO	2
LUMO	2
ENT	5
HF_ENERGY	-35.359178
ENERGIES
-10.862883
-0.568946
-0.480183
-0.288962
0.538524
0.750137
0.817145
849736.487916
965066.477606
996478.134720
1070621.111561
1118093.612717

OEI
-18.361390	
0.254678	-4.282011	
0.000000	-0.000000	-3.774688	
0.125955	-0.175285	-0.000000	-4.088800	
-0.269380	0.167345	-0.000000	0.487824	-3.087623	
-0.000000	-0.000000	0.840212	0.000000	0.000000	-3.674009	
-0.200075	0.811351	0.000000	-0.361427	0.109126	0.000000	-3.357247	
0.104560	0.060961	0.000000	0.118369	0.453694	0.000000	0.062254	849732.942199	
0.000000	-0.000000	0.069968	-0.000000	-0.000000	-0.115184	-0.000000	0.000000	965063.781276	
-0.005016	-0.020134	-0.000000	0.002371	-0.002202	-0.000000	0.018066	0.002820	-0.000000	996475.082867	
-0.035396	-0.197212	-0.000000	0.033426	-0.106711	0.000000	-0.162675	0.187128	0.000000	0.129770	1070618.714032	
0.100999	0.063414	-0.000000	0.222472	0.453189	0.000000	0.026464	-0.933430	-0.000000	0.035202	0.326590	1118089.954945	

ENV_OEI
-4.889486	
0.474669	-0.711996	
0.000000	-0.000000	-0.158528	
0.250606	0.122304	0.000000	-0.441150	
-0.480399	0.081052	-0.000000	0.123765	-0.208048	
-0.000000	-0.000000	0.184291	0.000000	0.000000	-0.367553	
-0.388908	-0.221805	-0.000000	0.263654	-0.021289	-0.000000	-1.132875	
0.227350	0.012271	0.000000	0.073613	0.054636	0.000000	-0.000889	-0.663803	
-0.000000	0.000000	-0.070333	-0.000000	-0.000000	0.040603	-0.000000	-0.000000	-0.864951	
0.018680	-0.563204	-0.000000	0.473622	0.033833	-0.000000	-1.435923	0.129487	-0.000000	-18.778948	
-0.055773	0.046372	0.000000	-0.011439	-0.016776	0.000000	0.072191	-0.224284	0.000000	1.694194	-0.898645	
0.216075	0.009618	0.000000	0.001921	0.071424	0.000000	0.038865	0.225705	0.000000	0.179348	0.067085	-0.484256	

OVERLAP
