NMONOMER	1
NELEC	8
ENUC	7.676927
NBASIS	12
HOMO	2
LUMO	2
ENT	5
HF_ENERGY	-35.827373
ENERGIES
-10.873914
-0.835324
-0.399956
-0.242893
0.562447
0.758559
0.845017
849736.618424
965066.341914
996478.018810
1070620.631261
1118094.064116

OEI
-18.421827	
-0.213847	-4.510555	
-0.000000	-0.000000	-4.030345	
0.196708	0.157298	0.000000	-4.189486	
6 0 2 1 -0.0138504
6 0 2 2 -0.0000000
6 0 3 0 0.0000000
6 0 3 1 0.0000000
6 0 3 2 0.0100555
6 0 3 3 -0.0000000
6 0 4 0 0.0000000
6 0 4 1 0.0000000
6 0 4 2 -0.0027179
6 0 4 3 -0.0000000
6 0 4 4 -0.0000000
6 0 5 0 0.0000000
6 0 5 1 0.0000000
6 0 5 2 0.0067994
6 0 5 3 -0.0000000
6 0 5 4 -0.0000000
6 0 5 5 -0.0000000
6 0 6 0 0.0196366
6 0 6 1 -0.0053146
6 0 6 2 -0.0000000
6 0 6 3 0.0104112
6 0 6 4 0.0087784
6 0 6 5 0.0109093
6 0 6 6 0.0000000
6 1 0 0 -0.0000000
6 1 1 0 0.0000000
6 1 1 1 -0.0000000
6 1 2 0 -0.0039083
6 1 2 1 -0.0274375
6 1 2 2 0.0000000
6 1 3 0 0.0000000
6 1 3 1 -0.0000000
6 1 3 2 0.0008014
6 1 3 3 -0.0000000
6 1 4 0 0.0000000
6 1 4 1 -0.0000000
6 1 4 2 -0.0450122
6 1 4 3 -0.0000000
6 1 4 4 -0.0000000
6 1 5 0 -0.0000000
6 1 5 1 0.0000000
6 1 5 2 -0.0281577
6 1 5 3 -0.0000000
6 1 5 4 -0.0000000
6 1 5 5 -0.0000000
6 1 6 0 -0.0053146
6 1 6 1 0.0382390
6 1 6 2 -0.0000000
6 1 6 3 -0.0121893
6 1 6 4 0.0448740
6 1 6 5 0.0236372
6 1 6 6 0.0000000
6 2 0 0 0.2525184
6 2 1 0 0.0059407
6 2 1 1 0.0128009
6 2 2 0 0.0000000
6 2 2 1 0.0000000
6 2 2 2 0.0384947
6 2 3 0 -0.0015703
6 2 3 1 -0.0246324
6 2 3 2 -0.0000000
6 2 3 3 0.1047113
6 2 4 0 -0.0016615
6 2 4 1 -0.0293962
6 2 4 2 0.0000000
6 2 4 3 0.0622860
6 2 4 4 -0.0301853
6 2 5 0 -0.0085054
6 2 5 1 -0.0729784
6 2 5 2 -0.0000000
6 2 5 3 -0.0263070
6 2 5 4 -0.0252377
6 2 5 5 0.0515401
6 2 6 0 -0.0000000
6 2 6 1 -0.0000000
6 2 6 2 0.1205566
6 2 6 3 0.0000000
6 2 6 4 -0.0000000
6 2 6 5 -0.0000000
6 2 6 6 0.0491965
6 3 0 0 0.0000000
6 3 1 0 0.0000000
6 3 1 1 -0.0000000
6 3 2 0 0.0072260
6 3 2 1 -0.0167264
6 3 2 2 -0.0000000
6 3 3 0 0.0000000
6 3 3 1 -0.0000000
6 3 3 2 0.0281213
6 3 3 3 0.0000000
6 3 4 0 -0.0000000
6 3 4 1 -0.0000000
6 3 4 2 0.0068984
6 3 4 3 0.0000000
6 3 4 4 -0.0000000
6 3 5 0 -0.0000000
6 3 5 1 -0.0000000
6 3 5 2 0.0054675
6 3 5 3 -0.0000000
6 3 5 4 -0.0000000
6 3 5 5 0.0000000
6 3 6 0 0.0104112
6 3 6 1 -0.0121893
6 3 6 2 0.0000000
6 3 6 3 0.0320408
6 3 6 4 0.0116690
6 3 6 5 0.0033024
6 3 6 6 0.0000000
6 4 0 0 -0.0000000
6 4 1 0 0.0000000
6 4 1 1 -0.0000000
6 4 2 0 0.0061048
6 4 2 1 -0.0828360
6 4 2 2 0.0000000
6 4 3 0 0.0000000
6 4 3 1 -0.0000000
6 4 3 2 0.0359390
6 4 3 3 -0.0000000
6 4 4 0 -0.0000000
6 4 4 1 -0.0000000
6 4 4 2 -0.0812038
6 4 4 3 -0.0000000
6 4 4 4 -0.0000000
6 4 5 0 -0.0000000
6 4 5 1 -0.0000000
6 4 5 2 -0.0287692
6 4 5 3 -0.0000000
6 4 5 4 -0.0000000
6 4 5 5 -0.0000000
6 4 6 0 0.0087784
6 4 6 1 0.0448740
6 4 6 2 -0.0000000
6 4 6 3 0.0116690
6 4 6 4 0.0975754
6 4 6 5 0.0620906
6 4 6 6 0.0000000
6 5 0 0 0.0000000
6 5 1 0 -0.0000000
6 5 1 1 0.0000000
6 5 2 0 0.0079521
6 5 2 1 -0.0675608
6 5 2 2 0.0000000
6 5 3 0 -0.0000000
6 5 3 1 -0.0000000
6 5 3 2 0.0199850
6 5 3 3 0.0000000
6 5 4 0 -0.0000000
6 5 4 1 -0.0000000
6 5 4 2 -0.0577550
6 5 4 3 -0.0000000
6 5 4 4 -0.0000000
6 5 5 0 0.0000000
6 5 5 1 -0.0000000
6 5 5 2 -0.0058398
6 5 5 3 -0.0000000
6 5 5 4 -0.0000000
6 5 5 5 -0.0000000
6 5 6 0 0.0109093
6 5 6 1 0.0236372
6 5 6 2 -0.0000000
6 5 6 3 0.0033024
6 5 6 4 0.0620906
6 5 6 5 0.0569194
6 5 6 6 0.0000000
6 6 0 0 0.7258786
6 6 1 0 0.0058039
6 6 1 1 0.4951809
6 6 2 0 0.0000000
6 6 2 1 -0.0000000
6 6 2 2 0.5300818
6 6 3 0 -0.0044980
6 6 3 1 -0.0246366
6 6 3 2 0.0000000
6 6 3 3 0.4952429
6 6 4 0 -0.0030182
6 6 4 1 0.0264233
6 6 4 2 -0.0000000
6 6 4 3 0.0345765
6 6 4 4 0.4726006
6 6 5 0 -0.0066792
6 6 5 1 -0.0614003
6 6 5 2 -0.0000000
6 6 5 3 -0.0206339
6 6 5 4 0.0275430
6 6 5 5 0.5149017
6 6 6 0 0.0000000
6 6 6 1 0.0000000
6 6 6 2 0.0491965
6 6 6 3 0.0000000
6 6 6 4 0.0000000
6 6 6 5 0.0000000
6 6 6 6 0.5563318
7 0 0 0 0.0850719
7 0 1 0 0.0037246
7 0 1 1 0.0068521
7 0 2 0 0.0000000
7 0 2 1 -0.0000000
7 0 2 2 0.0006615
7 0 3 0 -0.0035945
7 0 3 1 -0.0051032
7 0 3 2 -0.0000000
7 0 3 3 0.0050094
7 0 4 0 -0.0025564
7 0 4 1 -0.0028378
7 0 4 2 0.0000000
7 0 4 3 0.0018213
7 0 4 4 0.0027961
7 0 5 0 -0.0056519
7 0 5 1 -0.0046028
7 0 5 2 0.0000000
7 0 5 3 0.0060963
7 0 5 4 0.0030400
7 0 5 5 0.0052310
7 0 6 0 -0.0000000
7 0 6 1 -0.0000000
7 0 6 2 -0.0016705
7 0 6 3 0.0000000
7 0 6 4 0.0000000
7 0 6 5 0.0000000
7 0 6 6 -0.0006678
7 0 7 0 0.0112592
7 0 7 1 -0.0014795
7 0 7 2 -0.0000000
7 0 7 3 0.0027263
7 0 7 4 0.0010637
7 0 7 5 0.0032271
7 0 7 6 0.0000000
7 0 7 7 -0.0059792
7 1 0 0 -0.0067637
7 1 1 0 0.0008476
7 1 1 1 -0.0004066
7 1 2 0 -0.0000000
7 1 2 1 0.0000000
7 1 2 2 0.0055636
7 1 3 0 -0.0030666
7 1 3 1 0.0069684
7 1 3 2 -0.0000000
7 1 3 3 -0.0110139
7 1 4 0 -0.0015084
7 1 4 1 0.0067736
7 1 4 2 0.0000000
7 1 4 3 -0.0067534
7 1 4 4 0.0012360
7 1 5 0 0.0004465
7 1 5 1 0.0030446
7 1 5 2 0.0000000
7 1 5 3 -0.0053633
7 1 5 4 0.0014139
7 1 5 5 0.0004364
7 1 6 0 -0.0000000
7 1 6 1 0.0000000
7 1 6 2 -0.0027579
7 1 6 3 -0.0000000
7 1 6 4 -0.0000000
7 1 6 5 -0.0000000
7 1 6 6 0.0045016
7 1 7 0 -0.0014795
7 1 7 1 0.0106886
7 1 7 2 0.0000000
7 1 7 3 0.0049542
7 1 7 4 -0.0072971
7 1 7 5 -0.0007244
7 1 7 6 0.0000000
7 1 7 7 -0.0023443
7 2 0 0 0.0000000
7 2 1 0 -0.0000000
7 2 1 1 0.0000000
7 2 2 0 -0.0046812
7 2 2 1 0.0214647
7 2 2 2 -0.0000000
7 2 3 0 0.0000000
7 2 3 1 0.0000000
7 2 3 2 -0.0120241
7 2 3 3 0.0000000
7 2 4 0 0.0000000
7 2 4 1 0.0000000
7 2 4 2 0.0135649
7 2 4 3 0.0000000
7 2 4 4 0.0000000
7 2 5 0 0.0000000
7 2 5 1 0.0000000
7 2 5 2 -0.0022616
7 2 5 3 0.0000000
7 2 5 4 0.0000000
7 2 5 5 0.0000000
7 2 6 0 -0.0068674
7 2 6 1 -0.0005649
7 2 6 2 0.0000000
7 2 6 3 -0.0102097
7 2 6 4 -0.0163574
7 2 6 5 -0.0142652
7 2 6 6 -0.0000000
7 2 7 0 -0.0000000
7 2 7 1 0.0000000
7 2 7 2 0.0175840
7 2 7 3 -0.0000000
7 2 7 4 -0.0000000
7 2 7 5 -0.0000000
7 2 7 6 0.0157999
7 2 7 7 0.0000000
7 3 0 0 -0.0082448
7 3 1 0 -0.0042676
7 3 1 1 0.0267932
7 3 2 0 0.0000000
7 3 2 1 -0.0000000
7 3 2 2 0.0012023
7 3 3 0 -0.0018430
7 3 3 1 0.0027273
7 3 3 2 0.0000000
7 3 3 3 -0.0083926
7 3 4 0 -0.0006029
7 3 4 1 -0.0085570
7 3 4 2 0.0000000
7 3 4 3 -0.0177842
7 3 4 4 0.0135918
7 3 5 0 0.0079853
7 3 5 1 -0.0034265
7 3 5 2 0.0000000
7 3 5 3 0.0180176
7 3 5 4 0.0025925
7 3 5 5 0.0211825
7 3 6 0 0.0000000
7 3 6 1 -0.0000000
7 3 6 2 -0.0156479
7 3 6 3 -0.0000000
7 3 6 4 0.0000000
7 3 6 5 0.0000000
7 3 6 6 -0.0056802
7 3 7 0 0.0027263
7 3 7 1 0.0049542
7 3 7 2 -0.0000000
7 3 7 3 0.0264183
7 3 7 4 -0.0013207
7 3 7 5 -0.0001444
7 3 7 6 0.0000000
7 3 7 7 0.0047139
7 4 0 0 -0.0062968
7 4 1 0 -0.0019791
7 4 1 1 0.0079857
7 4 2 0 0.0000000
7 4 2 1 -0.0000000
7 4 2 2 0.0047219
7 4 3 0 -0.0008912
7 4 3 1 0.0014177
7 4 3 2 0.0000000
7 4 3 3 -0.0072993
7 4 4 0 -0.0002311
7 4 4 1 0.0011606
7 4 4 2 0.0000000
7 4 4 3 -0.0053359
7 4 4 4 0.0033385
7 4 5 0 0.0038487
7 4 5 1 -0.0022398
7 4 5 2 0.0000000
7 4 5 3 0.0038575
7 4 5 4 0.0046356
7 4 5 5 0.0068787
7 4 6 0 0.0000000
7 4 6 1 -0.0000000
7 4 6 2 -0.0058346
7 4 6 3 0.0000000
7 4 6 4 0.0000000
7 4 6 5 0.0000000
7 4 6 6 0.0000628
7 4 7 0 0.0010637
7 4 7 1 -0.0072971
7 4 7 2 -0.0000000
7 4 7 3 -0.0013207
7 4 7 4 0.0208851
7 4 7 5 -0.0158698
7 4 7 6 -0.0000000
7 4 7 7 -0.0035457
7 5 0 0 -0.0111997
7 5 1 0 -0.0012930
7 5 1 1 -0.0030870
7 5 2 0 0.0000000
7 5 2 1 0.0000000
7 5 2 2 -0.0044519
7 5 3 0 0.0077391
7 5 3 1 -0.0189072
7 5 3 2 0.0000000
7 5 3 3 0.0161863
7 5 4 0 0.0036831
7 5 4 1 0.0002251
7 5 4 2 -0.0000000
7 5 4 3 0.0142677
7 5 4 4 0.0003920
7 5 5 0 -0.0028380
7 5 5 1 0.0012724
7 5 5 2 0.0000000
7 5 5 3 0.0075853
7 5 5 4 0.0064227
7 5 5 5 -0.0151953
7 5 6 0 0.0000000
7 5 6 1 -0.0000000
7 5 6 2 -0.0035586
7 5 6 3 0.0000000
7 5 6 4 0.0000000
7 5 6 5 -0.0000000
7 5 6 6 -0.0020450
7 5 7 0 0.0032271
7 5 7 1 -0.0007244
7 5 7 2 -0.0000000
7 5 7 3 -0.0001444
7 5 7 4 -0.0158698
7 5 7 5 0.0291442
7 5 7 6 0.0000000
7 5 7 7 -0.0191195
7 6 0 0 -0.0000000
7 6 1 0 -0.0000000
7 6 1 1 0.0000000
7 6 2 0 -0.0054746
7 6 2 1 0.0125146
7 6 2 2 -0.0000000
7 6 3 0 0.0000000
7 6 3 1 -0.0000000
7 6 3 2 -0.0116700
7 6 3 3 0.0000000
7 6 4 0 0.0000000
7 6 4 1 -0.0000000
7 6 4 2 0.0022487
7 6 4 3 0.0000000
7 6 4 4 0.0000000
7 6 5 0 0.0000000
7 6 5 1 -0.0000000
7 6 5 2 -0.0058596
7 6 5 3 0.0000000
7 6 5 4 0.0000000
7 6 5 5 0.0000000
7 6 6 0 -0.0080945
7 6 6 1 0.0058306
7 6 6 2 -0.0000000
7 6 6 3 -0.0128547
7 6 6 4 -0.0068932
7 6 6 5 -0.0074253
7 6 6 6 -0.0000000
7 6 7 0 0.0000000
7 6 7 1 0.0000000
7 6 7 2 0.0157999
7 6 7 3 0.0000000
7 6 7 4 -0.0000000
7 6 7 5 0.0000000
7 6 7 6 0.0205226
7 6 7 7 -0.0000000
7 7 0 0 0.5615245
7 7 1 0 0.0065512
7 7 1 1 0.4361976
7 7 2 0 0.0000000
7 7 2 1 -0.0000000
7 7 2 2 0.4013969
7 7 3 0 -0.0085376
7 7 3 1 0.0413148
7 7 3 2 -0.0000000
7 7 3 3 0.4245920
7 7 4 0 -0.0045870
7 7 4 1 -0.0492646
7 7 4 2 0.0000000
7 7 4 3 -0.0209490
7 7 4 4 0.4202596
7 7 5 0 -0.0051217
7 7 5 1 -0.0199161
7 7 5 2 -0.0000000
7 7 5 3 0.0068643
7 7 5 4 -0.0549527
7 7 5 5 0.4697238
7 7 6 0 -0.0000000
7 7 6 1 -0.0000000
7 7 6 2 0.0461748
7 7 6 3 0.0000000
7 7 6 4 -0.0000000
7 7 6 5 0.0000000
7 7 6 6 0.4141010
7 7 7 0 -0.0059792
7 7 7 1 -0.0023443
7 7 7 2 0.0000000
7 7 7 3 0.0047139
7 7 7 4 -0.0035457
7 7 7 5 -0.0191195
7 7 7 6 -0.0000000
7 7 7 7 0.5146545
8 0 0 0 0.0000000
8 0 1 0 -0.0000000
8 0 1 1 0.0000000
8 0 2 0 -0.0002379
8 0 2 1 0.0003023
8 0 2 2 0.0000000
8 0 3 0 0.0000000
8 0 3 1 -0.0000000
8 0 3 2 -0.0001837
8 0 3 3 0.0000000
8 0 4 0 0.0000000
8 0 4 1 0.0000000
8 0 4 2 -0.0000562
8 0 4 3 0.0000000
8 0 4 4 0.0000000
8 0 5 0 0.0000000
8 0 5 1 -0.0000000
8 0 5 2 -0.0002941
8 0 5 3 -0.0000000
8 0 5 4 0.0000000
8 0 5 5 0.0000000
8 0 6 0 -0.0003466
8 0 6 1 0.0002531
8 0 6 2 -0.0000000
8 0 6 3 -0.0002057
8 0 6 4 -0.0000165
8 0 6 5 -0.0002118
8 0 6 6 0.0000000
8 0 7 0 0.0000000
8 0 7 1 0.0000000
8 0 7 2 0.0001258
8 0 7 3 -0.0000000
8 0 7 4 -0.0000000
8 0 7 5 -0.0000000
8 0 7 6 0.0001597
8 0 7 7 -0.0000000
8 0 8 0 0.0000107
8 0 8 1 0.0000501
8 0 8 2 -0.0000000
8 0 8 3 0.0000947
8 0 8 4 -0.0001077
8 0 8 5 0.0001993
8 0 8 6 0.0000000
8 0 8 7 0.0000303
