NMONOMER	1
NELEC	8
ENUC	7.351144
NBASIS	12
HOMO	2
LUMO	2
ENT	5
HF_ENERGY	-35.520189
ENERGIES
-10.877355
-0.555664
-0.472723
-0.286485
0.545120
0.752830
0.845693
849736.516082
965066.516310
996478.212786
1070621.130109
1118093.647213

OEI
-18.426845	
0.268025	-4.336965	
-0.000000	0.000000	-3.797711	
0.112537	-0.162093	0.000000	-4.117594	
0.267073	-0.180865	-0.000000	-0.481470	-3.080872	
-0.000000	-0.000000	-0.856330	0.000000	-0.000000	-3.673972	
0.199019	-0.804037	0.000000	0.407880	0.103537	-0.000000	-3.269228	
-0.105048	-0.065316	0.000000	-0.109102	0.458997	-0.000000	0.065052	849732.970529	
0.000000	0.000000	0.073444	0.000000	0.000000	0.116578	-0.000000	0.000000	965063.837468	
-0.005094	-0.020891	0.000000	0.003910	0.002431	-0.000000	-0.017374	-0.002801	0.000000	996475.199142	
0.035705	0.193201	0.000000	-0.041753	-0.105868	-0.000000	-0.169928	0.191476	0.000000	-0.126407	1070618.749430	
0.101514	0.075050	0.000000	0.214523	-0.460137	0.000000	-0.026959	0.952720	-0.000000	0.034781	-0.331516	1118089.985769	

ENV_OEI
-4.954998	
0.500454	-0.684984	
-0.000000	0.000000	-0.168980	
0.223997	0.100172	0.000000	-0.458878	
0.472930	-0.094442	-0.000000	-0.125715	-0.210558	
-0.000000	-0.000000	-0.203505	0.000000	-0.000000	-0.380087	
0.388307	0.165515	-0.000000	-0.241656	-0.006474	0.000000	-1.128572	
-0.226105	-0.012869	0.000000	-0.072956	0.068010	-0.000000	-0.013004	-0.635474	
-0.000000	-0.000000	-0.065696	-0.000000	-0.000000	-0.035317	0.000000	-0.000000	-0.808759	
0.018376	-0.501292	0.000000	0.467378	-0.053731	-0.000000	1.458772	-0.126530	-0.000000	-18.662673	
0.055691	-0.041764	0.000000	0.010033	-0.020774	0.000000	0.074914	-0.245701	0.000000	-1.678612	-0.863247	
0.214760	0.020254	0.000000	0.000389	-0.081423	0.000000	-0.049244	-0.174616	-0.000000	0.179336	-0.098241	-0.453432	

OVERLAP
1.000000	
0.248362	1.000000	
0.061767	0.488736	1.000000	
0.061767	0.488736	0.167856	1.000000	
0.000000	0.027047	0.005362	0.005362	1.000000	
0.027047	0.301519	0.096511	0.096511	0.248362	1.000000	
0.000000	0.000000	0.259000	0.259000	-0.015125	-0.113119	1.000000	
0.000000	0.000000	-0.380474	0.380474	0.000000	0.000000	0.000000	1.000000	
0.000000	0.000000	0.073326	0.073326	-0.042713	-0.319437	0.000000	0.000000	1.000000	
0.015125	0.113119	0.064594	0.064594	0.000000	0.000000	0.112775	0.000000	-0.151526	1.000000	
0.000000	0.000000	-0.051506	0.051506	0.000000	0.000000	0.000000	0.166433	0.000000	0.000000	1.000000	
0.042713	0.319437	0.093323	0.093323	0.000000	0.000000	-0.151526	0.000000	-0.261465	0.000000	0.000000	1.000000	

MOCOEFF
-0.996503	-0.018421	0.008814	0.008814	-0.001636	0.008321	0.020637	-0.000000	0.002409	-0.002483	0.000000	0.003856	
0.176710	-0.546005	-0.049731	-0.049731	0.048292	-0.093128	0.439065	-0.000000	0.203186	-0.185535	0.000000	-0.360254	
-0.000000	0.000000	0.520000	-0.520000	-0.000000	0.000000	-0.000000	-0.454752	0.000000	0.000000	0.129252	0.000000	
0.080320	-0.241342	-0.257750	-0.257750	-0.042611	0.128654	0.406728	-0.000000	-0.668994	0.017387	0.000000	0.305676	
0.157255	-1.043202	0.923622	0.923622	0.004511	-0.036987	-0.406517	-0.000000	-0.395782	-0.014936	0.000000	-0.002805	
-0.000000	0.000000	-0.807180	0.807180	0.000000	-0.000000	0.000000	-1.166715	0.000000	-0.000000	0.111030	-0.000000	
0.138364	-0.825677	0.092516	0.092516	-0.128683	0.776367	0.232844	-0.000000	0.841907	0.321766	0.000000	0.894437	
-0.084288	0.388041	-0.000000	-0.000000	0.012325	-0.049401	0.608823	0.000000	-0.000000	-0.744813	0.000000	0.291146	
-0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	1.000000	0.000000	
-0.000565	0.002599	0.000000	0.000000	1.025611	-0.216379	0.004077	0.000000	-0.000000	0.053739	-0.000000	0.092871	
0.018947	-0.087226	0.000000	0.000000	0.019715	0.850780	-0.136854	0.000000	-0.000000	-0.334096	0.000000	-0.355391	
0.081637	-0.375837	0.000000	0.000000	0.011610	-0.229166	-0.589676	0.000000	-0.000000	-0.509850	-0.000000	0.308002	

ERI
0 0 0 0 3.5226347
1 0 0 0 -0.2331165
1 0 1 0 0.0301018
1 0 1 1 0.0060002
1 1 0 0 0.7211342
1 1 1 0 0.0060002
1 1 1 1 0.6492469
2 0 0 0 0.0000000
2 0 1 0 -0.0000000
2 0 1 1 0.0000000
2 0 2 0 0.0056606
2 0 2 1 0.0056284
2 0 2 2 -0.0000000
2 1 0 0 -0.0000000
2 1 1 0 -0.0000000
2 1 1 1 -0.0000000
2 1 2 0 0.0056284
2 1 2 1 0.0314172
2 1 2 2 0.0000000
2 2 0 0 0.5800987
2 2 1 0 -0.0061784
2 2 1 1 0.4063757
2 2 2 0 -0.0000000
2 2 2 1 0.0000000
2 2 2 2 0.5280456
3 0 0 0 -0.1029042
3 0 1 0 0.0113383
3 0 1 1 -0.0049291
3 0 2 0 -0.0000000
3 0 2 1 0.0000000
3 0 2 2 -0.0024051
3 0 3 0 0.0181714
3 0 3 1 0.0126446
3 0 3 2 -0.0000000
3 0 3 3 0.0076226
3 1 0 0 0.0661471
3 1 1 0 -0.0011842
3 1 1 1 -0.0281492
3 1 2 0 0.0000000
3 1 2 1 0.0000000
3 1 2 2 0.0255977
3 1 3 0 0.0126446
3 1 3 1 0.0851710
3 1 3 2 -0.0000000
3 1 3 3 0.0449998
3 2 0 0 -0.0000000
3 2 1 0 0.0000000
3 2 1 1 0.0000000
3 2 2 0 0.0037717
3 2 2 1 0.0269087
3 2 2 2 -0.0000000
3 2 3 0 -0.0000000
3 2 3 1 -0.0000000
3 2 3 2 0.0511973
3 2 3 3 -0.0000000
3 3 0 0 0.7391667
3 3 1 0 -0.0051396
3 3 1 1 0.5118657
3 3 2 0 0.0000000
3 3 2 1 -0.0000000
3 3 2 2 0.4561306
3 3 3 0 0.0076226
3 3 3 1 0.0449998
3 3 3 2 -0.0000000
3 3 3 3 0.5713231
4 0 0 0 -0.2139556
4 0 1 0 0.0173955
4 0 1 1 -0.0174439
4 0 2 0 -0.0000000
4 0 2 1 0.0000000
4 0 2 2 -0.0000204
4 0 3 0 0.0128180
4 0 3 1 0.0010178
4 0 3 2 0.0000000
4 0 3 3 -0.0041246
4 0 4 0 0.0248568
4 0 4 1 -0.0025771
4 0 4 2 -0.0000000
4 0 4 3 -0.0003753
4 0 4 4 0.0019333
4 1 0 0 0.0611728
4 1 1 0 -0.0016102
4 1 1 1 0.0226814
4 1 2 0 0.0000000
4 1 2 1 -0.0000000
4 1 2 2 -0.0018269
4 1 3 0 0.0019078
4 1 3 1 0.0133087
4 1 3 2 -0.0000000
4 1 3 3 0.0314332
4 1 4 0 -0.0025771
4 1 4 1 0.0088836
4 1 4 2 0.0000000
4 1 4 3 0.0201348
4 1 4 4 -0.0026204
4 2 0 0 0.0000000
4 2 1 0 0.0000000
4 2 1 1 0.0000000
4 2 2 0 0.0015034
4 2 2 1 -0.0279683
4 2 2 2 0.0000000
4 2 3 0 -0.0000000
4 2 3 1 -0.0000000
4 2 3 2 -0.0546969
4 2 3 3 0.0000000
4 2 4 0 -0.0000000
4 2 4 1 0.0000000
4 2 4 2 0.1238735
4 2 4 3 0.0000000
4 2 4 4 -0.0000000
4 3 0 0 0.1396242
4 3 1 0 -0.0030231
4 3 1 1 0.0506096
4 3 2 0 0.0000000
4 3 2 1 -0.0000000
4 3 2 2 -0.0068177
4 3 3 0 0.0100470
4 3 3 1 0.0339422
4 3 3 2 -0.0000000
4 3 3 3 0.0860706
4 3 4 0 -0.0003753
4 3 4 1 0.0201348
4 3 4 2 0.0000000
4 3 4 3 0.0679440
4 3 4 4 0.0002429
4 4 0 0 0.5948091
4 4 1 0 -0.0131210
4 4 1 1 0.3635671
4 4 2 0 0.0000000
4 4 2 1 0.0000000
4 4 2 2 0.5115439
4 4 3 0 0.0007508
4 4 3 1 0.0364947
4 4 3 2 0.0000000
4 4 3 3 0.4558593
4 4 4 0 0.0019333
4 4 4 1 -0.0026204
4 4 4 2 -0.0000000
4 4 4 3 0.0002429
4 4 4 4 0.5404396
5 0 0 0 0.0000000
5 0 1 0 -0.0000000
5 0 1 1 0.0000000
5 0 2 0 0.0114323
5 0 2 1 0.0121100
5 0 2 2 -0.0000000
5 0 3 0 -0.0000000
5 0 3 1 0.0000000
5 0 3 2 0.0095194
5 0 3 3 0.0000000
5 0 4 0 -0.0000000
5 0 4 1 0.0000000
5 0 4 2 -0.0017530
5 0 4 3 0.0000000
5 0 4 4 0.0000000
5 0 5 0 0.0233474
5 0 5 1 0.0169082
5 0 5 2 -0.0000000
5 0 5 3 0.0061736
5 0 5 4 0.0151959
5 0 5 5 -0.0000000
5 1 0 0 0.0000000
5 1 1 0 0.0000000
5 1 1 1 0.0000000
5 1 2 0 0.0084930
5 1 2 1 0.0345468
5 1 2 2 -0.0000000
5 1 3 0 0.0000000
5 1 3 1 0.0000000
5 1 3 2 0.0184887
5 1 3 3 0.0000000
5 1 4 0 0.0000000
5 1 4 1 0.0000000
5 1 4 2 -0.0009751
5 1 4 3 0.0000000
5 1 4 4 -0.0000000
5 1 5 0 0.0169082
5 1 5 1 0.0504445
5 1 5 2 0.0000000
5 1 5 3 0.0164122
5 1 5 4 0.0202753
5 1 5 5 -0.0000000
5 2 0 0 0.2364817
5 2 1 0 -0.0012903
5 2 1 1 0.1210405
5 2 2 0 -0.0000000
5 2 2 1 -0.0000000
5 2 2 2 0.0095568
5 2 3 0 0.0001387
5 2 3 1 0.0103638
5 2 3 2 -0.0000000
5 2 3 3 0.0911982
5 2 4 0 -0.0066515
5 2 4 1 0.0215578
5 2 4 2 -0.0000000
5 2 4 3 0.0584936
5 2 4 4 -0.0253240
5 2 5 0 -0.0000000
5 2 5 1 0.0000000
5 2 5 2 0.1118447
5 2 5 3 -0.0000000
5 2 5 4 0.0000000
5 2 5 5 0.0756361
5 3 0 0 -0.0000000
5 3 1 0 0.0000000
5 3 1 1 -0.0000000
5 3 2 0 0.0037937
5 3 2 1 0.0046877
5 3 2 2 0.0000000
5 3 3 0 -0.0000000
5 3 3 1 -0.0000000
5 3 3 2 0.0046926
5 3 3 3 -0.0000000
5 3 4 0 0.0000000
5 3 4 1 0.0000000
5 3 4 2 0.0369194
5 3 4 3 -0.0000000
5 3 4 4 0.0000000
5 3 5 0 0.0061736
5 3 5 1 0.0164122
5 3 5 2 -0.0000000
5 3 5 3 0.0332850
5 3 5 4 -0.0161386
5 3 5 5 0.0000000
5 4 0 0 0.0000000
5 4 1 0 0.0000000
5 4 1 1 0.0000000
5 4 2 0 0.0057602
5 4 2 1 0.0380797
5 4 2 2 -0.0000000
5 4 3 0 0.0000000
5 4 3 1 0.0000000
5 4 3 2 0.0667240
5 4 3 3 0.0000000
5 4 4 0 0.0000000
5 4 4 1 -0.0000000
5 4 4 2 -0.1050491
5 4 4 3 0.0000000
5 4 4 4 0.0000000
5 4 5 0 0.0151959
5 4 5 1 0.0202753
5 4 5 2 0.0000000
5 4 5 3 -0.0161386
5 4 5 4 0.1171701
5 4 5 5 -0.0000000
5 5 0 0 0.7892417
5 5 1 0 -0.0067425
5 5 1 1 0.4980072
5 5 2 0 -0.0000000
5 5 2 1 -0.0000000
5 5 2 2 0.5213737
5 5 3 0 -0.0025838
5 5 3 1 0.0355783
5 5 3 2 -0.0000000
5 5 3 3 0.5142427
5 5 4 0 -0.0085225
5 5 4 1 0.0145271
5 5 4 2 0.0000000
5 5 4 3 0.0289561
5 5 4 4 0.5007208
5 5 5 0 -0.0000000
5 5 5 1 -0.0000000
5 5 5 2 0.0756361
5 5 5 3 0.0000000
5 5 5 4 -0.0000000
5 5 5 5 0.5855597
6 0 0 0 -0.1808876
6 0 1 0 0.0249937
6 0 1 1 0.0091471
6 0 2 0 -0.0000000
6 0 2 1 -0.0000000
6 0 2 2 -0.0044232
6 0 3 0 -0.0006145
6 0 3 1 -0.0097046
6 0 3 2 0.0000000
6 0 3 3 -0.0103722
6 0 4 0 0.0100669
6 0 4 1 -0.0030056
6 0 4 2 0.0000000
6 0 4 3 -0.0101452
6 0 4 4 -0.0141524
6 0 5 0 -0.0000000
6 0 5 1 0.0000000
6 0 5 2 -0.0011130
6 0 5 3 0.0000000
6 0 5 4 0.0000000
6 0 5 5 -0.0047042
6 0 6 0 0.0280592
6 0 6 1 0.0033377
6 0 6 2 -0.0000000
6 0 6 3 0.0034419
6 0 6 4 0.0034471
6 0 6 5 -0.0000000
6 0 6 6 0.0085896
6 1 0 0 0.2382725
6 1 1 0 -0.0000592
6 1 1 1 0.0659211
6 1 2 0 0.0000000
6 1 2 1 0.0000000
6 1 2 2 0.0685925
6 1 3 0 -0.0053332
6 1 3 1 0.0423682
6 1 3 2 -0.0000000
6 1 3 3 0.0699827
6 1 4 0 -0.0102510
6 1 4 1 0.0085648
6 1 4 2 0.0000000
6 1 4 3 0.0158851
6 1 4 4 0.0578032
6 1 5 0 0.0000000
6 1 5 1 0.0000000
6 1 5 2 0.0417747
6 1 5 3 0.0000000
6 1 5 4 0.0000000
6 1 5 5 0.1061352
6 1 6 0 0.0033377
6 1 6 1 0.1165021
6 1 6 2 -0.0000000
6 1 6 3 -0.0573489
6 1 6 4 -0.0001659
6 1 6 5 0.0000000
6 1 6 6 0.0011313
6 2 0 0 -0.0000000
6 2 1 0 0.0000000
6 2 1 1 -0.0000000
6 2 2 0 0.0035328
6 2 2 1 0.0135675
6 2 2 2 -0.0000000
6 2 3 0 0.0000000
6 2 3 1 -0.0000000
6 2 3 2 -0.0007423
6 2 3 3 -0.0000000
6 2 4 0 0.0000000
6 2 4 1 0.0000000
6 2 4 2 0.0018201
6 2 4 3 0.0000000
6 2 4 4 -0.0000000
6 2 5 0 0.0068525
6 2 5 1 0.0199988
6 2 5 2 -0.0000000
6 2 5 3 0.0018086
6 2 5 4 0.0020033
6 2 5 5 -0.0000000
6 2 6 0 -0.0000000
6 2 6 1 -0.0000000
6 2 6 2 0.0126745
6 2 6 3 0.0000000
6 2 6 4 0.0000000
6 2 6 5 0.0166458
6 2 6 6 0.0000000
6 3 0 0 -0.1224533
6 3 1 0 0.0054962
6 3 1 1 0.0176430
6 3 2 0 -0.0000000
6 3 2 1 -0.0000000
6 3 2 2 -0.0533026
6 3 3 0 0.0033618
6 3 3 1 -0.0229858
6 3 3 2 0.0000000
6 3 3 3 -0.0506401
6 3 4 0 -0.0008782
6 3 4 1 -0.0029590
6 3 4 2 0.0000000
6 3 4 3 -0.0132456
6 3 4 4 -0.0651957
6 3 5 0 0.0000000
6 3 5 1 0.0000000
6 3 5 2 -0.0056910
6 3 5 3 0.0000000
6 3 5 4 0.0000000
6 3 5 5 -0.0542791
6 3 6 0 0.0034419
